,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggressive
5690,94utyuFTTLc,UCLGDDaisDQll0Qm2soJkbtw,"Cuando empezó hablar la esposa del demandado la doctora como le contestaba 😂, y el viejo no sentía ni lastima al responder, pobre esa niña y esa madre",[0. 0. 0. ... 0. 0. 0.],empez hablar esposa demandado doctora contestaba viejo sent lastima respond pobr madr,-1,0.08269517123699188,0.04330936819314957,0.0536913201212883
5695,94utyuFTTLc,UCKWGlN8Q-ahQfLS0IXnTD_g,"Lloré junto con la madre, sabia decisión de la Dra. Polo",[0. 0. 0. ... 0. 0. 0.],llor junto madr sabia decisi polo,-1,0.021034110337495804,0.01533436682075262,0.019382353872060776
5696,94utyuFTTLc,UCkCemgFDl6jylFlZ3fMo2HQ,Q dolor por dios madre es madre😢😢😢😢😢😢😢,[0. 0. 0. ... 0. 0. 0.],dolor dio madr madr,-1,0.012942579574882984,0.0074871862307190895,0.010547393001616001
5698,94utyuFTTLc,UCGc2AwS6AnN61Vy59XJx5BQ,"Quisiera saber si la na si partio a mexico con su MAMA????
Se que este desgraciado si no la entrega va a tener muchos problemas legales hasta carcel.",[0. 0. 0. ... 0. 0. 0.],quisiera saber partio mexico mama desgraciado entrega tener problema legal carcel,-1,0.25518855452537537,0.035696789622306824,0.12906862795352936
5703,qL3SZYAIKvs,UC-epqFE2AzHOV0AryGjZK6Q,La película de más hueva que eh visto. La mujer con tantos prejuicios,[0. 0. 0. ... 0. 0. 0.],cula hueva visto mujer tanto prejuicio,-1,0.9434124231338501,0.6006433367729187,0.6986737251281738
5705,qL3SZYAIKvs,UCxkWmJW6_fiz63yDlT0jQgg,No c si es malo pero Ami me  enseñaron q la amistad no existe y por eso yo no creo en la amistad de nadie!!,[0. 0. 0. ... 0. 0. 0.],malo ens aron amistad exist creo amistad nadi,-1,0.0511104017496109,0.023658132180571556,0.03888727352023125
5707,qL3SZYAIKvs,UCl0FFmL1Q52v_8ZO0Ny6KBA,"Es cierto yo lo vivi.con vecina y conosida hoy en dia hace un año se caso con el que era mi pareja
La envidia es lo mas malo que hay y es pecado.",[0. 0. 0. ... 0. 0. 0.],cierto vivi vecina conosida hace caso pareja envidia malo pecado,-1,0.0829271599650383,0.015598723664879799,0.032767441123723984
5716,qL3SZYAIKvs,UCtImYsm0KLIXX0moPwdUZuA,"Si es muy cierto, nada es p siempre, muy rara vez duran , se convierte en un recuerdo solamente.",[0. 0. 0. ... 0. 0. 0.],cierto siempr rara duran conviert recuerdo solament,-1,0.05043129622936249,0.0773293524980545,0.0829518660902977
5722,qwZXAmQz1pY,UCRIV4rQM9V6T7D0Ha-lYJGg,El que diga que si se niega a firmar se lo cargan x incumplir la Constitución......miente o está equivocado.,[0. 0. 0. ... 0. 0. 0.],diga niega firmar cargan incumplir constituci mient equivocado,-1,0.013072002679109573,0.00859740562736988,0.010471383109688759
5733,qwZXAmQz1pY,UCZZVspFcrkDSVXcVEjeumBA,"El rey no esta donde deviera eso esta claro lo que yo no tengo claro rs porque esta tan pasivo,o es un cobarde tedomado o esta de acuerdo con sanchez en cualquier caso malo,ve perfectamente lo que pasa y no sctua y no puede decir que no puede,no es escusa,tal como esta el asunto no se puede decir que la constitucion,la constitucion ya esta desbordada por sanchez,asi wie me reitero,o es in cobarde as queroso o es un danchista mas",[0. 0. 0. ... 0. 0. 0.],deviera claro claro pasivo cobard tedomado acuerdo sanchez cualquier caso malo perfectament pasa sctua pued decir pued escusa asunto pued decir constitucion constitucion desbordada sanchez reitero cobard queroso danchista,-1,0.0392119437456131,0.02211923338472843,0.03803003951907158
5734,qwZXAmQz1pY,UCVxbFAb6KIQj8oD2F9LjgCA,"La extrema derecha, estáis haciendo un gran favor a España, aseguráis que en España no gobierne la derecha.",[0. 0. 0. ... 0. 0. 0.],extrema derecha haciendo gran favor espa asegur espa gobiern derecha,-1,0.04301610589027405,0.006630645599216223,0.025249090045690536
5735,qwZXAmQz1pY,UCVxbFAb6KIQj8oD2F9LjgCA,"No se dan cuenta que esta extrema derecha tan rancia, que cree que el papa es comunista y la reina socialista, no tiene futuro en España?",[0. 0. 0. ... 0. 0. 0.],cuenta extrema derecha rancia cree papa comunista reina socialista futuro espa,-1,0.26030904054641724,0.061871957033872604,0.12747308611869812
5737,qwZXAmQz1pY,UCmC8CNYYsNuWU81TP3xIGHw,"ESTAN   HABLANDO    DEL      PP      {  Pero   , cosa  rara   ,   tuene  el   Senado  ………)       y  que  ??       si  no  ha  hecho  oposición         en  muchas     ocasiones    al   PSOE  )       …………………Volviéndo   a  las  Elecciones   ………………………  ……es  normal   que    vayas    a  una  casilla     a  coger  el   sobre  del   Congreso   y  luego  vas  a  otra    casilla     para  ciger  los    sibres  del   Senado   …………………………Y  NADIE          DEFIENDE       ALGO     ANORMAL             Y     RARO",[0. 0. 0. ... 0. 0. 0.],estan hablando cosa rara tuen senado hecho oposici mucha ocasion psoe volvi eleccion normal vaya casilla coger congreso luego casilla ciger sibr senado nadi defiend anorm raro,-1,0.04138399288058281,0.008364475332200527,0.026559239253401756
5738,qwZXAmQz1pY,UCmC8CNYYsNuWU81TP3xIGHw,"Como puede  ser  que  Francia      NO   TIENE   REY  ………… ……Pero  sus  gastos     SIEMPRE  HAN  SUPERADO  A  LOS  DE    ESPAÑA   (  Hablándo  de  Este    GOBIERNO    ESPAÑOL   …………  Y   SUS   AUTONOMIAS     CON   SUS   EMBAJADAS     QUE  NO  SIRVEN   (   Según   dicen  )   MAS  QUE  PARA    SACAR   DINERO  DE  ESPAÑA   ……………… (  no  EXISTE   NINGUN  CONTROL    DE    ESTOS  Y  TANTOS  OTROS   GASTOS  )      TREMENDO  ……… ……QUIEN    LO   PUEDE   EXPLICAR   Y   DEMOSTRARLO  ………………………………………………Donde   deberian  estar   todos   estos     (  Congreso  …… Senado  ,  etc  )    NO    VEN     ESCANDALOSO    TODO   ESTO  ……………………………………y     EL  PUEBLO   QUE  TIENE  DERECHO   A  SABER  ………………No   se   LE  DICE    NADA…………",[0. 0. 0. ... 0. 0. 0.],pued francia gasto siempr superado espa habl gobierno espa autonomia embajada sirven dicen sacar dinero espa exist ningun control tanto gasto tremendo pued explicar demostrarlo deberian congreso senado escandaloso pueblo derecho saber dice,-1,0.08611372113227844,0.005270442925393581,0.03714856877923012
5740,qwZXAmQz1pY,UCS7qp9w-IEXyVR-wtfUDGcQ,"Mirar la historia , que falta nos hace. 
El rey en el 31 se piro , y nos dejo a españa a su suerte. entre los hijo putas republics se mataron entre ellos.
Luego todos pedian a gritos que volviera el Rey , pero no volvio.
Y un general gano la destruccion de españa. y el rey no volvia. y cuando le dijeron, que entregara el poder a la Monarquia, les dijo que ostias . 
sabia que si volvia la Monarquia volveria la Republica y lka destruccion. 
Jodido pero cierto. La memoria republicana es la misma mierda de destruccion.",[0. 0. 0. ... 0. 0. 0.],mirar historia falta hace piro dejo espa suert hijo puta republ mataron luego pedian grito volviera volvio gener gano destruccion espa volvia dijeron entregara poder monarquia dijo ostia sabia volvia monarquia volveria republica destruccion jodido cierto memoria republicana misma mierda destruccion,-1,0.03555437922477722,0.008465992286801338,0.03570719063282013
5743,ru53gcl3EcM,UCWOZPbQ0moyQdvb2iHdxjZA,BRAVA!!!!! Cuanta gente del mundo de la educación aprendemos gracias a ti.,[0. 0. 0. ... 0. 0. 0.],brava cuanta gent mundo educaci aprendemo gracia,-1,0.015662522986531258,0.012438051402568817,0.013362985104322433
5746,ru53gcl3EcM,UCl2EtiYeWa0C2EbMfCA-ing,Sufrí mucho de niño al padecer dislexia. Me llamaron burro vago. Hoy en dia trabajo duro para superarme y ve este testimonio me da fuerzas para continuar,[0. 0. 0. ... 0. 0. 0.],sufr padec dislexia llamaron burro vago trabajo duro superarm testimonio fuerza continuar,-1,0.013632186688482761,0.008645305410027504,0.013109513558447361
5750,ru53gcl3EcM,UCmoftqfect3P2_8YBuS8k3Q,"Yo también tengo dislexia, y fui un fracaso en la escuela no estoy realmente diagnosticada pero se q lo tengo,solo hice secundaria  quise hacer la prepa pero reprobe lectura de comprensión 😞",[0. 0. 0. ... 0. 0. 0.],tambi dislexia fracaso escuela realment diagnosticada solo hice secundaria quis hacer prepa reprob lectura comprensi,-1,0.03421714901924133,0.017147304490208626,0.022192949429154396
5769,NanQJIxWA6U,UC3k-fKbJmUIyBtEU1a5AKew,"Lo curioso es que minutos antes de la entrevista ví este video y 5 min después me pasan exactamente este test XD 😂 lo único que ví es responder si , no ,nunca, siempre o nada pero saber cuál era la correcta según lo que otro requiere pues es difícil ,todos tenemos manera distintas de pensar y la verdad respondi según mi criterio ,falta ver si me llaman en la tarde ,espero que si 🥺 y nos dijeron colocar el tiempo que nos demoramos,fui la última porque realmente soy minuciosa pero no sé si eso es malo o bueno",[0. 0. 0. ... 0. 0. 0.],curioso minuto entrevista video despu pasan exactament test nico respond nunca siempr saber correcta requier pue manera distinta pensar verdad respondi criterio falta llaman tard espero dijeron colocar tiempo demoramo ltima realment minuciosa malo bueno,-1,0.02186419442296028,0.009672042913734913,0.01731577329337597
5781,NanQJIxWA6U,UCClzsq_pU-dHv_2DgrPq-Lw,"Básicamente , depende del docente 
Pesimo video",[0. 0. 0. ... 0. 0. 0.],sicament depend docent pesimo video,-1,0.015236168168485165,0.009868564084172249,0.013175520114600658
5786,Z4IT-GZJ0vU,UC218leAV3P2ka1PHUVo23sA,Este hombre no estaba en la carcer por violacion o algo asi a jovencitas q iban a sus seminarios ?,[0. 0. 0. ... 0. 0. 0.],hombr carcer violacion jovencita iban seminario,-1,0.6800930500030518,0.20133766531944275,0.2686866521835327
5801,Z4IT-GZJ0vU,UCjAuC7tY7unGsdJn2PwRgLQ,"ES MENTIRA LO QUE DICE ( deja de engañar a las personas  ).   ""  LA PSICOLOGÍA ES DE  MUCHA AYUDA PARA LA SALUD MENTAL "".",[0. 0. 0. ... 0. 0. 0.],mentira dice deja enga persona psicolog mucha ayuda salud mental,-1,0.029607035219669342,0.016983430832624435,0.01760687120258808
5808,jlUK_eqKJuc,UCqB2Lhs6OkUVObztWHMh_gw,Mi abuela lo tenía pero ya falleció 😢,[0. 0. 0. ... 0. 0. 0.],abuela falleci,-1,0.04523134604096413,0.015055803582072258,0.027600130066275597
5809,jlUK_eqKJuc,UCqB2Lhs6OkUVObztWHMh_gw,Mi abuela lo tenía pero ya falleció 😢,[0. 0. 0. ... 0. 0. 0.],abuela falleci,-1,0.04523134604096413,0.015055803582072258,0.027600130066275597
5813,jlUK_eqKJuc,UC4uyNDIyRPQNH7OSCWF004A,Eso es un pedazo de tripa afuera 🫠😱😱😱😱😱,[0. 0. 0. ... 0. 0. 0.],pedazo tripa afuera,-1,0.24191397428512573,0.03144053369760513,0.09113132208585739
5822,DSeuPF0Fn_g,UC_s9i_xmrghHNKTUkuwBpKA,"Señora los dominicano Ya no puedo más ya que Ahity jamas A querido formar parte de América latina  por  la farta de integración de época desallo Aceptar las  razas difirente 😢  en su  interno no ahí cabida de otra raza, cuando sólo te usan para usar  A exclusivamente Dominicana para. Lo  económico sanitario educativo exijendo obligación con República Dominicana y no  luchar y denuncia su poderes político es difícil 😢 YO diría que a RD le costó una citucion compleja sin paz con uno vecinos que 14 te an invadido donde la frontera se pasa caminando 😢 Eso era un gran problema Donde Todas la onege dejan los hospitales y escuela pública en usa de los Ahity 😢",[0. 0. 0. ... 0. 0. 0.],dominicano puedo ahiti jama querido formar part rica latina farta integraci poca desallo aceptar raza difirent interno cabida raza usan usar exclusivament dominicana econ mico sanitario educativo exijendo obligaci blica dominicana luchar denuncia poder tico cost citucion compleja vecino invadido frontera pasa caminando gran problema toda oneg dejan hospital escuela blica ahiti,-1,0.8857128024101257,0.024831421673297882,0.4901712238788605
5824,DSeuPF0Fn_g,UCkiEJbjpN9SJqSj1H5Gju4w,LOS HAITIANOS SON ESCLAVOS DE REPUBLICA DOMINICANA Y ESO SIEMPRE SERA ASI SIN IMPORTAR SI ALGUIEN NO LO ENTIENDA. CUALQUIER LIDER HAITIANO QUE NO ACEPTE LA REALIDAD NO VIVIRA Y LOS EJEMPLOS ESTAN CLARITOS PARA QUIENES TIREN PAGINAS A LA IZQUIERDA.,[0. 0. 0. ... 0. 0. 0.],haitiano esclavo republica dominicana siempr sera importar alguien entienda cualquier lider haitiano acept realidad vivira ejemplo estan clarito tiren pagina izquierda,-1,0.8421024084091187,0.03127490356564522,0.538062334060669
5825,DSeuPF0Fn_g,UCwM-BH93TiJ5tuqtYhF8r_g,Saludos  señor en tiempo de abinader  maltrata  los haitianos    los haitianos  muertos por manos de policía y mono de migración  diario es millón y millón  los rasista Luis abinader no acuerdo  2822. A 1844  lo que pasarían.     El presidente Luis abinader  cansera más   30 mil Viza a los haitianos. Cara Viza tiene un costo adicional de 700 dolar  todo eso dinero la tienes luis abinader en su monos   así  la republica Dominicana vas echar palante por el favor de los haitianos  y se maltrato como animal.   Señor y señore ayudar a los haitianos  sale de esa situación. Dios le bendiga a todos,[0. 0. 0. ... 0. 0. 0.],saludo tiempo abinad maltrata haitiano haitiano muerto mano polic mono migraci diario mill mill rasista lui abinad acuerdo pasar president lui abinad cansera viza haitiano cara viza costo adicion dolar dinero lui abinad mono republica dominicana echar palant favor haitiano maltrato anim ayudar haitiano sale situaci dio bendiga,-1,0.5125746726989746,0.027957042679190636,0.27388569712638855
5826,DSeuPF0Fn_g,UCD5DTHBHwStpikQB203z6UQ,"Ellos no son pobres,ellos lo que son es necio y vividores!",[0. 0. 0. ... 0. 0. 0.],pobr necio vividor,-1,0.05105467513203621,0.05595614016056061,0.07204066216945648
5827,DSeuPF0Fn_g,UCB8puYwZUpfWcljUiKRI2zw,Los Españoles solo vineron a rrobarse el Oro de esta Isla eso Azaroso,[0. 0. 0. ... 0. 0. 0.],espa ole solo vineron rrobars isla azaroso,-1,0.2037735879421234,0.02186000347137451,0.11126237362623215
5829,DSeuPF0Fn_g,UCGdqzFeC3hIGFYj4pR-n7IA,"1. Los haitianos son 200 veces más racistas que nosotros. 
2. República Dominicana es 300 veces más rica, lo que sucede es que los políticos se lo roban todo. 
3. Los haitianos y los dominicanos nunca seremos hermanos , el odio que ellos nos tienen nunca permitirá ningún sentimiento positivo con nosotros. 
4. A los dominicanos eso nos resbala, que viva RD y punto.",[0. 0. 0. ... 0. 0. 0.],haitiano vece racista blica dominicana vece rica suced tico roban haitiano dominicano nunca hermano odio nunca permitir ning sentimiento positivo dominicano resbala viva punto,-1,0.8758313655853271,0.034904517233371735,0.5542055368423462
5835,DSeuPF0Fn_g,UCQ1YItYfYCqCvCt9FIgFZAQ,Nosotros los Dominicanos queremos a nuestros vecinos los que no nos gusta de ellos es que en su país les enseñan a sus niños a odiarnos y por eso es que muchos nos odian y en verdad nosotros lo que siempre hemos echo es extenderle la mano pero ellos no ven eso sus hechos nos dicen que lo que quieren es destruir a la República Dominicana como ellos han destruido a su país pudiendo ellos unirse y luchar para echar su tierra su gente adelante sin rencor ni odio  necesitan a Dios mas que nada,[0. 0. 0. ... 0. 0. 0.],dominicano queremo vecino gusta ens odiarno odian verdad siempr echo extenderl mano hecho dicen quieren destruir blica dominicana destruido pudiendo unirs luchar echar tierra gent adelant rencor odio necesitan dio,-1,0.26895102858543396,0.006704882252961397,0.12134496122598648
5839,DSeuPF0Fn_g,UCPyU5vpcJuKaQMJgUsdR-ig,"Se habla como si los españoles hubiesen querido el exterminio de los Taínos (cosa que tampoco es cierta debido a recientes estudios genéticos), pero al rededor del 90% de las muertes fue por enfermedades. 
Otra cosa ¿¿Importación masiva de esclavos por parte de España?? De que fuentes extraes esto
Y otra cosa, los Dominicanos NO pueden ser acusados de xenofobia bajo ningún motivo, han apoyado mucho a su vecino y reciben pocas cosas buenas de ellos. Y la mano de obra barata en la agricultura no supone un fuerte impacto en la economía.",[0. 0. 0. ... 0. 0. 0.],habla espa ole querido exterminio cosa tampoco cierta debido recient estudio tico rededor muert enfermedad cosa importaci masiva esclavo part espa fuent extra cosa dominicano pueden acusado xenofobia bajo ning motivo apoyado vecino reciben poca cosa buena mano obra barata agricultura supon fuert impacto econom,-1,0.8548123836517334,0.015800725668668747,0.501071572303772
5847,wR08PB9Hz0s,UCT4YeLitcIYwQ_CPl6Vh2rg,No veo probilidadctiwnes q husar las piramidescdiarias así imposible de ganar,[0. 0. 0. ... 0. 0. 0.],probilidadctiwn husar piramidescdiaria impos ganar,-1,0.23486696183681488,0.04690324515104294,0.14110036194324493
5851,wR08PB9Hz0s,UCmlRgSwYftSUz2PabOPhJKQ,mira llo termino enseguida  los numeros estan  amañados ysalen losque ellos quieren que salgan por eso estan dificil acertar la primitiba se quenose casi escribir pero nosoi jilipollas como otros,[0. 0. 0. ... 0. 0. 0.],mira termino enseguida numero estan ado ysalen losqu quieren salgan estan dificil acertar primitiba quenos casi escribir nosoi jilipolla,-1,0.3473084568977356,0.007189314346760511,0.11589643359184265
5857,wR08PB9Hz0s,UCpCwv7iyCNAmWVYP99Sz_Bg,"Áquí no valen las matemáticas.. Tengo oños jugando a la lotería y en mi vida he visto que salgan números seguidos, ni tampoco algo como 1,3,5,7,9,12,  o el 1,5,10,15,20,25.  Nunca !!!!",[0. 0. 0. ... 0. 0. 0.],valen matem tica jugando loter vida visto salgan mero seguido tampoco nunca,-1,0.016091538593173027,0.005254577379673719,0.009411109611392021
5865,24Lf7fmKIXI,UCbkxjS3BleE7IdufosgQVMg,"no offense to spanish cinematography, but this is quite a dumbass movie with very obvious and straightforward metaphors and lazy script",[0. 0. 0. ... 0. 0. 0.],offens spanish cinematographi thi quit dumbass movi with veri obviou straightforward metaphor lazi script,-1,0.08434566110372543,0.03696340322494507,0.08484956622123718
5866,24Lf7fmKIXI,UC2qVRAsxh5y6aabRuhe_vMA,"PESIMA, SIN CONTEXTO,  NO SE COMPRENDE LO QUE HABLAN, BAJO SONIDO,  SIN RAZON DEL POR QUE SE DAN LOS HECHOS Y MENOS SIN SENTIDO EL FINAL, FOME Y HORRIBLE",[0. 0. 0. ... 0. 0. 0.],pesima contexto comprend hablan bajo sonido razon hecho meno final fome horribl,-1,0.02715008705854416,0.017958203330636024,0.02915479801595211
5874,24Lf7fmKIXI,UCxa0wa0LveIwn-YvLGu4zvQ,"Que película tan fea, desagradable. Me robaron una hora y media de mi vida. Una trama que no tiene ningún desarrollo no lleva a ningún tipo de solución  y después  el símbolo de la niña, mas los personajes que van apareciendo  no aportan nada, ni dan claridad.. He leído los comentarios de gente que les gustó, se los respeto.",[0. 0. 0. ... 0. 0. 0.],cula desagrad robaron hora media vida trama ning desarrollo lleva ning tipo soluci despu mbolo personaj apareciendo aportan claridad comentario gent gust respeto,-1,0.6294977068901062,0.21408285200595856,0.3494795560836792
5879,24Lf7fmKIXI,UC3pGZYyqv0hDpRnZYsI9k3g,Es increíble que esta película no haya ganado un oscar...que injusticia,[0. 0. 0. ... 0. 0. 0.],incr cula ganado oscar injusticia,-1,0.09769703447818756,0.03714270889759064,0.03964279592037201
5885,DYTsRwa7pag,UCc5hQQ7WWpY-yh9acVqXHSQ,Esta muy interesante aunque falto mencionar los crímenes que cometieron los comunistas contra sus compatriotas que no querían ser comunistas y las torturas a prisioneros de guerra de USA,[0. 0. 0. ... 0. 0. 0.],interesant aunqu falto mencionar mene cometieron comunista compatriota quer comunista tortura prisionero guerra,-1,0.04210535064339638,0.007882279343903065,0.038594216108322144
5887,DYTsRwa7pag,UC1jz1s0EJmWjcvfOFY6gt6w,Estados unidos y Francia los  dejaron tirados,[0. 0. 0. ... 0. 0. 0.],unido francia dejaron tirado,-1,0.08084031939506531,0.018014485016465187,0.042400721460580826
5895,DYTsRwa7pag,UCFZ_WWg5j2DkLXYPo6r80DQ,"Brutal la Guerra de Vietnam, curiosamente las peliculas norteamericanas que tratan sobre esta guerra no muestran el heroísmo norteamericano ni sus victorias en el campo de batalla, sino los trasfondos psicológicos de los soldados y el tener que combatir un enemigo que literalmente aparecía de la nada para acabarte, me gusta mucho la escena de la Francontiradora del viet cong en ""Nacido para matar"" (""Full Metal Jacket"") y como ella se baja a varios soldados estadounidenses sola, demostrando tener la misma frialdad y tenacidad que un hombre en campo de batalla, mientras los soldados estadounidenses fumaban hierba o ingerían alcohol, tratando de olvidar que estaban metidos en una guerra por culpa de sus políticos ineptos e ineficientes. Era cuestión de tiempo para saber quien iba a ser el vencedor en esta contienda.",[0. 0. 0. ... 0. 0. 0.],brutal guerra vietnam curiosament pelicula norteamericana tratan guerra muestran hero norteamericano victoria campo batalla sino trasfondo psicol gico soldado tener combatir enemigo literalment aparec acabart gusta escena francontiradora viet cong nacido matar full metal jacket baja vario soldado estadounidens sola demostrando tener misma frialdad tenacidad hombr campo batalla mientra soldado estadounidens fumaban hierba inger alcohol tratando olvidar metido guerra culpa tico inepto ineficient cuesti tiempo saber vencedor contienda,-1,0.7936315536499023,0.02305534854531288,0.47052478790283203
5898,DYTsRwa7pag,UCXVsglBm0M_dzu2jvMWoQbQ,"2 millones de civiles muertos, mas otros tantos que habran muerto de cancer por el agente Naranja, de los peores crimines de guerra en la historia! el gobierno Estadounidense es una verguenza y ejemplo de cobardia",[0. 0. 0. ... 0. 0. 0.],millon civil muerto tanto habran muerto cancer agent naranja peor crimin guerra historia gobierno estadounidens verguenza ejemplo cobardia,-1,0.30631908774375916,0.0069003538228571415,0.1449628323316574
5900,DYTsRwa7pag,UC34-LSxBOX-nHVk6fUcxxJQ,Mucha gente todavia piensa que gano estados unidos.... Se llama colonialismo mental (cipayos),[0. 0. 0. ... 0. 0. 0.],mucha gent todavia piensa gano unido llama colonialismo mental cipayo,-1,0.03411070629954338,0.006304457318037748,0.015806065872311592
5921,YEJNOGV64oA,UCPSGspIgHSNmdvBPWzIelUg,USted qUe esta peRDienDo eL aÑo El  BuRrO,[0. 0. 0. ... 0. 0. 0.],ust perdiendo burro,-1,0.022427327930927277,0.011160125024616718,0.022221527993679047
5923,YEJNOGV64oA,UCTOKI9PxfRSoam4dFBKBI6A,"""mierda,otra vez"" esa frase es tipica en estafos unidos jsjsj",[0. 0. 0. ... 0. 0. 0.],mierda frase tipica estafo unido jsjsj,-1,0.06890913844108582,0.025282928720116615,0.05149105563759804
5927,rsztkM2V2SQ,UCTX9du8kGtaJAjp25MyfzfA,"Lastimosamente estoy en desacuerdo con este contenido, el BBVA es una empresa, que de primera mano se que, no concuerda la filosofía de trabajo que profesa, de desarrollo humano personal etc con su funcionamiento de muchas oficinas y divisiones, no los considero un ejemplo de empresa y de primera mano opiniones de la división de cartera además de un gestor integral de otra división y experiencias evidenciadas de personas muy cercanas. Muy curioso, estas capacitaciones del BBVA cuyas metodologías de trabajo en muchas oficinas deja mucho que desear.",[0. 0. 0. ... 0. 0. 0.],lastimosament desacuerdo contenido bbva empresa primera mano concuerda filosof trabajo profesa desarrollo humano person funcionamiento mucha oficina division considero ejemplo empresa primera mano opinion divisi cartera adem gestor integr divisi experiencia evidenciada persona cercana curioso capacitacion bbva cuya metodolog trabajo mucha oficina deja desear,-1,0.03901345282793045,0.009471611119806767,0.02065630815923214
5944,7MkzADeTqlY,UCtXZJNA1L7QaeNMzAjO50zQ,Vaya chapuza!  Mas de los mismo..muchos mitos y falsedades para montar un relato Nacional-católicos españolista. “Reconquista.......”. El mayor Mito y falsedad.,[0. 0. 0. ... 0. 0. 0.],vaya chapuza mismo mito falsedad montar relato nacion lico espa olista reconquista mayor mito falsedad,-1,0.015003398060798645,0.011031914502382278,0.015772957354784012
5953,7MkzADeTqlY,UCReyRRvLryzgFSCH9HYrGMw,"Las irmandades fueron creadas por Enrique IV de Castilla en apoyo al pueblo contra los abusos de los señores feudales, muy diferente de la usurpadora de Isabel que castigo a los gallegos",[0. 0. 0. ... 0. 0. 0.],irmandad creada enriqu castilla apoyo pueblo abuso ore feudal diferent usurpadora isabel castigo gallego,-1,0.0290021151304245,0.016302630305290222,0.025381825864315033
5959,7MkzADeTqlY,UCsPJqntgo53Uq4qpZ1-VT3g,"Son de Tuy, na Galicia en 1954 meus paes imigraram para o Brasil, terra acolhedora mas toda a família quedou por lá...Quiçá uns dia❤️👍🌻🌻🌻",[0. 0. 0. ... 0. 0. 0.],galicia meu pae imigraram brasil terra acolhedora toda quedou,-1,0.07493893057107925,0.02673538774251938,0.03860988840460777
5972,rUHxLrZwSIY,UCLyh7E6IrASWJaKkLOH8dXw,Porque decia culo,[0. 0. 0. ... 0. 0. 0.],decia culo,-1,0.29809749126434326,0.10807690769433975,0.1846722960472107
5992,fpkn6Eagl58,UCVQVH_AIjW5vokwGhj6HInA,"Así es, mi profesora es una floja que no realizó la clase y nos envió un link para ver este video en nuestros celulares, mientras ella está ahí sentada con su celular V:",[0. 0. 0. ... 0. 0. 0.],profesora floja realiz clase envi link video celular mientra sentada celular,-1,0.6552609801292419,0.3548380136489868,0.4266156256198883
5993,fpkn6Eagl58,UCjsyiGltbp_FR9FKc4lRCzw,Muy informativo   lo mas impactante y perjudicial son las consecuencias que indica en el video  con el pasar del tiempo ya se esta sintiendo en algunos paises del mundo,[0. 0. 0. ... 0. 0. 0.],informativo impactant perjudici consecuencia indica video pasar tiempo pais mundo,-1,0.014863334596157074,0.008269845508038998,0.011534502729773521
5999,fpkn6Eagl58,UCycBS2iYwcbMzg09PihB4TA,"EL  GLOBALISMO   ES  UN  MODELO   TOTALITARIO   COMO  EL  COMUNISMO  O  EL  NAZISMO  .. 
PROMOVIDO  POR  LA  CORRUPCIÓN    Y   LOCURA    ABSOLUTA    DE  NACIONES  UNIDAS   ... !!!!",[0. 0. 0. ... 0. 0. 0.],globalismo modelo totalitario comunismo nazismo promovido corrupci locura absoluta nacion unida,-1,0.066792793571949,0.008338522166013718,0.03649161010980606
6000,fpkn6Eagl58,UCycBS2iYwcbMzg09PihB4TA,"EL  GLOBALISMO   ES  UN  MODELO   TOTALITARIO   COMO  EL  COMUNISMO  O  EL  NAZISMO  .. 
PROMOVIDO  POR  LA  CORRUPCIÓN    Y   LOCURA    ABSOLUTA    DE  NACIONES  UNIDAS   ... !!!!",[0. 0. 0. ... 0. 0. 0.],globalismo modelo totalitario comunismo nazismo promovido corrupci locura absoluta nacion unida,-1,0.066792793571949,0.008338522166013718,0.03649161010980606
6007,8lxJiBEqeLQ,UCtWszTg84OrIyvvlzXaOCMQ,Asco profundo,[0. 0. 0. ... 0. 0. 0.],asco profundo,-1,0.05639997869729996,0.01607189141213894,0.035667020827531815
6014,8lxJiBEqeLQ,UCyJDHBTTP64vNjPX_Q87KWg,Estos son los que manejan el mundo a su antojo gente así son los que preparan las guerras las pandemias y to lo malo que pasa en el mundo,[0. 0. 0. ... 0. 0. 0.],manejan mundo antojo gent preparan guerra pandemia malo pasa mundo,-1,0.3261066675186157,0.0069895596243441105,0.08517967909574509
6016,8lxJiBEqeLQ,UCyU6P-Iwn6WE5bGmf4qMykg,Por que hay tanto hate? A la masoneria me parece que viene por parte de conspiranoicos,[0. 0. 0. ... 0. 0. 0.],hate masoneria parec vien part conspiranoico,-1,0.033293724060058594,0.016863087192177773,0.027571726590394974
6021,8lxJiBEqeLQ,UCyDj6Fo1MsU8JsA8G3EJzDw,Si supieran lo que hacen en los rituales que hacen .,[0. 0. 0. ... 0. 0. 0.],supieran hacen ritual hacen,-1,0.04148663207888603,0.007445436902344227,0.03030594438314438
6022,8lxJiBEqeLQ,UC8W-Ux5d1EmgqnLYOczkKzQ,Soy yo o todos m dan muy mala vibra,[0. 0. 0. ... 0. 0. 0.],mala vibra,-1,0.17499439418315887,0.04959328472614288,0.108841173350811
