,video_id,author,comment,vectores_tfidf,comment_stem,sentiment
5150,ylcyb5YKuu0,UCJ5NfRjTf5KGdK1K1Q9axHA,"Jojojojojo... qué ridículo el casado,la Arrimadas,la argentina,el resto de parásitos de Vox....toda la grada de ultras completa y ladrando improperios.Les faltan las bengalas y las banderas con el aguilucho🤣🤣🤣Lo bueno es k muchos piezas desos ya no están,pero lo peor k ahora encima crecieron las ratas🤮🤦🏻",[0. 0. 0. ... 0. 0. 0.],jojojojojo culo casado arrimada argentina resto sito toda grada ultra completa ladrando improperio faltan bengala bandera aguilucho bueno pieza deso peor ahora encima crecieron rata,-1.0
5152,ylcyb5YKuu0,UCoBtDGGYRWEUN8d4xq6IuOQ,Que un DIRIGENTE del PP o EXDIRIGENTE del PP ahora en Cs o Vox hable de defender la ley y al Rey cuando JOSÉ MARIA AZNAR NEGOCIABA CON ETA CUANDO MATABA...,[0. 0. 0. ... 0. 0. 0.],dirigent exdirigent ahora habl defend maria aznar negociaba mataba,-1.0
5153,ylcyb5YKuu0,UC38OoraX2S3wSxig46pR6gA,Es de vergüenza que ciertos y determinados políticos apoyen a una banda que mandó a matar a mucha gente.,[0. 0. 0. ... 0. 0. 0.],verg enza cierto determinado tico apoyen banda mand matar mucha gent,-1.0
5154,EVybx2yNY2A,UCFoI9zBGrjCNZtxgu-uNK7w,"A favor. No hubo delito en poner unas urnas que no valían para nada más que escuchar la opinión de los votantes. Se judicializó la política, se hizo mal uso del 155 y se usó violencia para sacar a gente que solo quería meter un papelito inservible en una urna. La Constitución cuando interesa se toca y cuando no, no. Es mi respetuosa opinión.",[0. 0. 0. ... 0. 0. 0.],favor delito poner una urna escuchar opini votant judicializ tica hizo violencia sacar gent solo quer meter papelito inserv urna constituci interesa toca respetuosa opini,-1.0
5156,EVybx2yNY2A,UCXlXMSeyytW8S4xtK1xgbyA,"Estoy a favor, para nada de puede comparar con el golpe de estado de Tejero, muy orgullosa de Pedro Sánchez y Yolanda Díaz, en el siglo XXI y en un país democrático, es una vergüenza que tengamos exiliados",[0. 0. 0. ... 0. 0. 0.],favor pued comparar golp tejero orgullosa pedro nchez yolanda siglo democr tico verg enza exiliado,-1.0
5161,EVybx2yNY2A,UC8ozhspd1uxp1X4UNcratKA,Totalmente en contra. Vergüenza de presidente que tenemos.,[0. 0. 0. ... 0. 0. 0.],totalment verg enza president,-1.0
5162,EVybx2yNY2A,UCLVZjs3pgS_2ktGtjq2O6Hw,Totalmente en contra Catalunya es España,[0. 0. 0. ... 0. 0. 0.],totalment catalunya espa,-1.0
5163,EVybx2yNY2A,UCNogDc5ld4TrcuL_BtsJs3g,De verguenza sanchez,[0. 0. 0. ... 0. 0. 0.],verguenza sanchez,-1.0
5166,EVybx2yNY2A,UCEwCooNSK1CC6x2eU1NsOhA,"No olvidar nunca que el verdadero nombre del partido nazi era PARTIDO NACIONAL-SOCIALISTA
otra vez los socialistas en todos los fregados",[0. 0. 0. ... 0. 0. 0.],olvidar nunca verdadero nombr partido nazi partido nacion socialista socialista fregado,-1.0
5168,EVybx2yNY2A,UCUiTMLBhWbyj5vq7JD-CK6A,"Encontra..... 
En España 🇪🇦 no queremos personas o partidos que tengan políticas Nazi por eso Puigdemont tiene que ser juzgado.",[0. 0. 0. ... 0. 0. 0.],encontra espa queremo persona partido tica nazi puigdemont juzgado,-1.0
5169,EVybx2yNY2A,UCXXhlatST_WR9KsSxQ7h-GQ,"TODIS ESTOS TRAIDORES FUERA DE ESPAÑA, Q SE VALLAN AL SITIO DE DONDE VINIERON,  Q ELLOS YA LO SABEN Y ADEMAS PERSEGUIDOS POR SER MUY MAKA JENTE.",[0. 0. 0. ... 0. 0. 0.],todi traidor espa vallan sitio vinieron saben adema perseguido maka jent,-1.0
5170,EVybx2yNY2A,UCL16O1NX70k3MlXPnRSTyRA,"No a la amnistia, el puigdemont a juicio y a la carcel, es un profugo de la justicia. La justicia es igual para todos. NO a la amnistia, .El q no quiera ser español q se vaya con Putin y no vuelva.",[0. 0. 0. ... 0. 0. 0.],amnistia puigdemont juicio carcel profugo justicia justicia igual amnistia quiera espa vaya putin vuelva,-1.0
5171,EVybx2yNY2A,UC8SPEvI3wvrCJ8Gh1C-1E6w,"En contra!! El delito de cometió y no solo no puede borrarse con una ""cobarde amnistía, sino que, si o si, deben ser juzgados por el delito cometido ....",[0. 0. 0. ... 0. 0. 0.],delito cometi solo pued borrars cobard amnist sino deben juzgado delito cometido,-1.0
5173,0S9RKAhqQvs,UCgKKgbBri25DcpyniH4uwRw,Él es hijo de emigrante y para vergüenza de nosotros es cubano ; no hay peor astilla que la de la misma madera,[0. 0. 0. ... 0. 0. 0.],hijo emigrant verg enza cubano peor astilla misma madera,-1.0
5174,0S9RKAhqQvs,UCmtEIVdiYIuW7m1rqqtsgNw,"Aunque a los politicamente correctos no les guste, los datos lo dicen, la cultura como el mismo amigo del video lo dice si influye, y nos guste o no, la cruda realidad es que la inmigracion descontrolada solo trae perjuicio para el capital social traducido en delincuencia, asesinatos y Vi0...... Lo mejor es la migracion controlada, sin darle paso a lo negativo.",[0. 0. 0. ... 0. 0. 0.],aunqu politicament correcto gust dato dicen cultura mismo amigo video dice influy gust cruda realidad inmigracion descontrolada solo trae perjuicio capit social traducido delincuencia asesinato mejor migracion controlada darl paso negativo,-1.0
5177,0S9RKAhqQvs,UCmIPxcX0xEesuwcuIEM8B4Q,Mira….el burro hablando de orejas?,[0. 0. 0. ... 0. 0. 0.],mira burro hablando oreja,-1.0
5181,0S9RKAhqQvs,UC01_fyduUYIUpaEYlgUvs8Q,Que Buena ley  cubanos  se les acabo  su salidita  acubaaa  mira que abusadores  lesdan  asilo y seban  avacacionar  lesda  la mano  y agarran la pata,[0. 0. 0. ... 0. 0. 0.],buena cubano acabo salidita acubaaa mira abusador lesdan asilo seban avacacionar lesda mano agarran pata,-1.0
5185,0S9RKAhqQvs,UCFrJmuq39GXFyZ1nYchLwZg,Pero. Si los rasistas    republicanos en pesaron a. Joder primero alos verdaderos nativos. Americanos que   si hacen rasismo con ellos como no van ah ser rasista con los ilegales que no estan aqui para matar gente estan para aportar.   Pero.   Por lo menos en ser rasistas. Lo expresan en eso son onestos pero los demonios democratas estos. Hablan de ser amigos de los imigrantes son los que mas deportan. I son los que mas afectan alos imigrantes,[0. 0. 0. ... 0. 0. 0.],rasista republicano pesaron joder primero alo verdadero nativo americano hacen rasismo rasista ilegal estan aqui matar gent estan aportar meno rasista expresan onesto demonio democrata hablan amigo imigrant deportan afectan alo imigrant,-1.0
5186,0S9RKAhqQvs,UCQN5mBC1eyMWDzeWmwj2k8g,No se de q se sienten orgullosos los eeuu ya q fue un pais poblado x inmigrantes  un pais sin raices ni cultura como la q tiene  mexico y varios paises de latinoamericsse olvidan de sus origenes... Eeuu drjen de invafir robar crear guerras y de consumir drogas vean primero su pais antes de criticar a los otros e invesyiguen a gdorge doros q esta financiando las inmigraciones a eeuu con el unico objeto de provocar caos mundial y sacar $$$$$$$$$provecho provocando desestabilidad,[0. 0. 0. ... 0. 0. 0.],sienten orgulloso eeuu pai poblado inmigrant pai raic cultura mexico vario pais latinoamericss olvidan origen eeuu drjen invafir robar crear guerra consumir droga vean primero pai criticar invesyiguen gdorg doro financiando inmigracion eeuu unico objeto provocar cao mundial sacar provecho provocando desestabilidad,-1.0
5187,0S9RKAhqQvs,UCQN5mBC1eyMWDzeWmwj2k8g,Pobre se cree gringo natural 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 Que poco cetebro y q poca madre,[0. 0. 0. ... 0. 0. 0.],pobr cree gringo natur cetebro poca madr,-1.0
5189,0S9RKAhqQvs,UCNza_P2X1RgS60Dl8Qh0TCQ,Politico Mas hipocrita hojete,[0. 0. 0. ... 0. 0. 0.],politico hipocrita hojet,-1.0
5191,0S9RKAhqQvs,UCNEiTG8yLK_k6rDJZrzDivQ,Ala bergaaaa a estos racistas Repúblicanos,[0. 0. 0. ... 0. 0. 0.],bergaaaa racista blicano,-1.0
5192,0S9RKAhqQvs,UCqt452AgY3uuUdQP43r2jhA,"Eeeeeee
Hasta tartamudo es este
Tipo
De que hipocresía habla 
Bueno empezando por el entonces……",[0. 0. 0. ... 0. 0. 0.],eeeeeee tartamudo tipo hipocr habla bueno empezando entonc,-1.0
5193,GddTixKw9tw,UC6WAXfDzWg_HUu4aFUmf_TA,Este tienes la cara mas dura que un pedernal,[0. 0. 0. ... 0. 0. 0.],cara dura pedern,-1.0
5194,GddTixKw9tw,UC0bsTJF5THVM9F82pxRZtkQ,"Guerra, el rebelde, el demócrata, el justo, el puro, excrecencias😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",[0. 0. 0. ... 0. 0. 0.],guerra rebeld crata justo puro excrecencia,-1.0
5196,GddTixKw9tw,UCtM_SqixLjC_xP-C75tLhxg,"Si se fijan habla que haya pactos entre los dos partidos este anticuario tan demócrata no se ha dado cuenta que hoy no es como en el 78  entonces tres PSOE fuerza nueva o alianza popular no me acuerdo cómo se llamaba y ppy izquierda unida,punto,cuantos partidos hay hoy por eso este señor hoy no es nadie para opinar ,que pretende que los demás sean apartados eso que quieres es democracias? Ellos lo tuvieron muy fácil hicieron lo que quisieron durantes muchos años y como veníamos de dónde veníamos cualquier cosa diferentes nos parecía bien  yo soy socialista y seré hasta la muerte y nunca hablaría de los mío mal en público lo mismo que tú no hablarías de tu hijo pero si les digo a estos valientes que hoy ellos no tenían pantalones para llevar este país con todos los males que hemos tenido ,como cosa mía porque no renunciais a esas pagas vitalicias que por haber estado dónde estabais hoy criticáis tanto pero el dinero de todos se lo tragais",[0. 0. 0. ... 0. 0. 0.],fijan habla pacto partido anticuario crata dado cuenta entonc tre psoe fuerza nueva alianza popular acuerdo llamaba izquierda unida punto cuanto partido nadi opinar pretend apartado quier democracia hicieron quisieron durant amo amo cualquier cosa diferent parec bien socialista muert nunca hablar blico mismo hablar hijo digo valient pantalon llevar male cosa renunciai paga vitalicia haber critic dinero tragai,-1.0
5197,GddTixKw9tw,UC6WAXfDzWg_HUu4aFUmf_TA,Hipòcrita faldó y mentiroso,[0. 0. 0. ... 0. 0. 0.],crita fald mentiroso,-1.0
5199,GddTixKw9tw,UC5Paa7Fb0NEXoaSmLAo_dRA,"Guerra, vete a tomar por el culo dinosaurio y dí la verdad del problema y dejate de mamarrachadas. Putos vendidos.",[0. 0. 0. ... 0. 0. 0.],guerra vete tomar culo dinosaurio verdad problema dejat mamarrachada puto vendido,-1.0
5201,GddTixKw9tw,UCoeAspcMNigsSAnqNJ2GCIQ,Es tan simple como preguntarse qué si el PSOE tuviese mayoría absoluta se plantearía una ley de amnistía.,[0. 0. 0. ... 0. 0. 0.],simpl preguntars psoe mayor absoluta plantear amnist,-1.0
5203,GddTixKw9tw,UCyXd6elFN3UkQ06aK_OVgnA,"Todo esto son las consecuencias de que desde el podrido y corrompido PSOE, habéis estado despreciando y pisoteando a VOX, un partido constitucionalista, al que ponéis constantemente a la altura de los etarras de BILDU o los golpistas catalufos",[0. 0. 0. ... 0. 0. 0.],consecuencia podrido corrompido psoe despreciando pisoteando partido constitucionalista constantement altura etarra bildu golpista catalufo,-1.0
5204,GddTixKw9tw,UCE7gJD_CYs_Uxd0i1dOTLAw,"Mejor estaria calladito.
Que no se preocupe tanto .Ya sabe que España no es tan facil romperse .Para que está el congreso ..No sé porque están tan enfadados con Sanchez .pues si no.fuera por Sanchez no existerian los socialistas .Estais unos cuantos muy derechizados se os ve el plumeroY de Vox queee .Te gusstaa??",[0. 0. 0. ... 0. 0. 0.],mejor estaria calladito preocup sabe espa facil rompers congreso enfadado sanchez pue sanchez existerian socialista estai cuanto derechizado plumeroy queee gusstaa,-1.0
5207,GddTixKw9tw,UCz0k-mFsR54L-DVyHYQqOuQ,Es igual de reaccionario que GONZALEZ,[0. 0. 0. ... 0. 0. 0.],igual reaccionario gonzalez,-1.0
5208,FppUYoiiDRI,UCikVCziqG10iFcBEH6OCZzA,Fascistas demostrando lo que son....malos perdedores,[0. 0. 0. ... 0. 0. 0.],fascista demostrando malo perdedor,-1.0
5210,FppUYoiiDRI,UCAGZQUDbrzsCK277-k2T2XQ,"A la mierda marruecos.
No queremos marroquís en España.",[0. 0. 0. ... 0. 0. 0.],mierda marrueco queremo marroqu espa,-1.0
5211,FppUYoiiDRI,UCt0Ovo-7VQBNZpxgfzA1Smg,"Yo lo que estoy viendo a un grupo de enardecidos , vive cuevas ,donde la empatia la perdieron el mismo dia que la vergüenza",[0. 0. 0. ... 0. 0. 0.],viendo grupo enardecido vive cueva empatia perdieron mismo verg enza,-1.0
5213,FppUYoiiDRI,UC1muiymAgQVIzA6X17iolLg,Como siempre una vergüenza de manifestación. El histerismo es lo que les caracteriza. 😮😮😮😮,[0. 0. 0. ... 0. 0. 0.],siempr verg enza manifestaci histerismo caracteriza,-1.0
5216,FppUYoiiDRI,UC6rvbf22PyV6dFnMrgifUSA,Totalmente CIERTO DEJEN YA LAS FARSAS 🇪🇦👏👏🆘🆘🆘💔,[0. 0. 0. ... 0. 0. 0.],totalment cierto dejen farsa,-1.0
5221,FppUYoiiDRI,UC9SC48MT_kaYqCtEY6p5Dpg,😂😂😂😂😂😂😂😂 QUE VIVA LA IZQUIERDA ❤️❤️❤️❤️.....FACHITAS AL PAREDON,[0. 0. 0. ... 0. 0. 0.],viva izquierda fachita paredon,-1.0
5222,FppUYoiiDRI,UChQEyPjmZFNe-ehMyGekVug,"A Marruecos no hay q llorarle nada, ellos quieren invadirnos",[0. 0. 0. ... 0. 0. 0.],marrueco llorarl quieren invadirno,-1.0
5223,FppUYoiiDRI,UCmK9Y55ogrysvCMXKO9Zxbw,"A mi wue me importa Marruecos que ño único que hace es una invasión diaria, claro el TRAIDOR di está contento con ellos",[0. 0. 0. ... 0. 0. 0.],importa marrueco nico hace invasi diaria claro traidor contento,-1.0
5227,FppUYoiiDRI,UCMwGkEejjMo_jkO_Gp7TU2w,Dios mío cada vez está más loca la gente 😂😂😂,[0. 0. 0. ... 0. 0. 0.],dio cada loca gent,-1.0
5229,wxMmnnh83pE,UCWjTxBV0Q-dTxs3ldUrg1BA,Qué poca vergüenza tiene este señor.,[0. 0. 0. ... 0. 0. 0.],poca verg enza,-1.0
5232,wxMmnnh83pE,UCUyHtmwLgXrICxXaHI5eWCQ,Amnistía va si o si es la realidad no se puede tener un pais con presos políticos y perseguidos y yo vote por VOX.,[0. 0. 0. ... 0. 0. 0.],amnist realidad pued tener pai preso tico perseguido vote,-1.0
5236,wxMmnnh83pE,UCV15Zsablm_O4o8a1dXNi2A,"Peter, eres lo más de lo demás!!! En 200 años no hemos conseguido a nadie que te supere. Por favor, no te mueras jamás, no te queremos también allá arriba...",[0. 0. 0. ... 0. 0. 0.],peter conseguido nadi super favor muera queremo tambi arriba,-1.0
5240,wxMmnnh83pE,UC51OCN1Yp-zvMJnzcjkDn2Q,No iba a traer preso a pudieron?,[0. 0. 0. ... 0. 0. 0.],traer preso pudieron,-1.0
5242,wxMmnnh83pE,UCHCewDly6I08SQuMKUHqxJg,Los del PP no son muy avisados cuando han dado lugar a que un personaje como tú dirija una nación amparado en la inmundicia y la basura deceste Pais.,[0. 0. 0. ... 0. 0. 0.],avisado dado lugar personaj dirija naci amparado inmundicia basura decest pai,-1.0
5243,wxMmnnh83pE,UCZB7-jC7uEXgeTn5PccTt5Q,Y tu kedas como un ternera...y un pinmenton,[0. 0. 0. ... 0. 0. 0.],keda ternera pinmenton,-1.0
5247,wxMmnnh83pE,UCfolvPtPx4R1iw7tK2NuTfw,"Que verguenza,no tiene dignidad un tío que pacta con asesinos si asisinos de gente de su propio partido, y pacata con los independentista,dejando a los delincuente,estará orgulloso de la ruina país que esta dejando,se te tenía que caer la cara de verguenza,por tantos embuste y mentiras,",[0. 0. 0. ... 0. 0. 0.],verguenza dignidad pacta asesino asisino gent propio partido pacata independentista dejando delincuent orgulloso ruina dejando caer cara verguenza tanto embust mentira,-1.0
5252,HQR0a9WyGb8,UCpe_P1297KR-9QAz2h22_5g,Sr. Feijóo no gaste saliba estamos perdidos si no se actúa de manera más dràstica no hay nada que hacer. Denuncienlo en el Tribunal  Europeo.,[0. 0. 0. ... 0. 0. 0.],feij gast saliba perdido manera stica hacer denuncienlo tribun europeo,-1.0
5254,5aQzEOxvFqI,UCWxLr2yEVJmPiNt31frGO7w,¡¡¡ TRAIDOR !!! Hay que restablecer la pena de muerte para los traidores. Ya está bien que cada cual haga lo que le venga en gana y traicione a la Patria. No se puede consentir. Se espera que el felón pague con creces su traición. ¡¡¡ ARRIBA ESPAÑA !!!,[0. 0. 0. ... 0. 0. 0.],traidor restablec pena muert traidor bien cada haga venga gana traicion patria pued consentir espera pagu crece traici arriba espa,-1.0
5257,5aQzEOxvFqI,UCX9oJX6YULzZ51SJIaAZZCQ,Este mindundi jefecillo de gobierno en funciones  No es nadie psra saltarse las leyes,[0. 0. 0. ... 0. 0. 0.],mindundi jefecillo gobierno funcion nadi psra saltars ley,-1.0
5258,5aQzEOxvFqI,UCQTTz1WxChoXUsZA1mVriyw,TRAIDOR TRAIDOR TRAIDOR GOLPISTA BASRA SANCHEZ ...,[0. 0. 0. ... 0. 0. 0.],traidor traidor traidor golpista basra sanchez,-1.0
5262,SdLEWHrGwOM,UCmBvjX3d5bwdBHtA8Fslbdg,Piqué es un adefesio humano,[0. 0. 0. ... 0. 0. 0.],piqu adefesio humano,-1.0
5263,SdLEWHrGwOM,UCFrrcK0rEEhOtl9gO-d3uwQ,Balotelli lo hubiera sacado a lo bruto,[0. 0. 0. ... 0. 0. 0.],balotelli sacado bruto,-1.0
5267,SdLEWHrGwOM,UCPcXD-TGVz_0gRjSGTfEFsA,Es envidioso..👹,[0. 0. 0. ... 0. 0. 0.],envidioso,-1.0
5269,SdLEWHrGwOM,UC7qefCfIAYM7CE3_l-jNHpg,"Mala educación, rasgo caracteristico de este personaje",[0. 0. 0. ... 0. 0. 0.],mala educaci rasgo caracteristico personaj,-1.0
5270,SdLEWHrGwOM,UCQPSkk5_wqEyNsTNYfxWJ0A,"Unas de las razones que lo dejaron, mezquino ! 😠",[0. 0. 0. ... 0. 0. 0.],una razon dejaron mezquino,-1.0
5273,SdLEWHrGwOM,UC0v4vN3Kd0bvxvGMgGAyMfA,Poca educaciom qur 🐖,[0. 0. 0. ... 0. 0. 0.],poca educaciom,-1.0
5281,JTR98lGZdhA,UC-IarAUUhpMI_TjZ8ufgB2w,La cañada real de paso por Madrid. Este año mucha trashumancia .,[0. 0. 0. ... 0. 0. 0.],real paso madrid mucha trashumancia,-1.0
5282,JTR98lGZdhA,UCadcJ0jZt6P2A8-6ojWno2w,"Alucino, entonces, el sr Garcés  TENIA RAZON ?!!  (pero ya lo pusisteis fuera!)  quizas NO le gustaba al  CONSEJERO que te tragistes de Galicia????",[0. 0. 0. ... 0. 0. 0.],alucino entonc garc tenia razon pusistei quiza gustaba consejero tragist galicia,-1.0
5283,JTR98lGZdhA,UCBtubl9XM1lRvBey-X7r8Vw,"He venido de la.manifestacion de mi localidad, y he decir  que   vengo más preocupado que nunca , frente al psoe y los separatistas no hay nada , este golpe no lo vamos a parar con mafistaciones  de un político de turno leyendo un papel , a esta gente no la vamos a parar con la legalidad , y no estoy hablando de ser violencia , pero es la hora de desobediencia ciudadana , es hora de paralizar el país  no acudir a nuestros puestos de trabajo convocar una huelga a nivel nacional indefinida.",[0. 0. 0. ... 0. 0. 0.],venido manifestacion localidad decir vengo preocupado nunca frent psoe separatista golp vamo parar mafistacion tico turno leyendo papel gent vamo parar legalidad hablando violencia hora desobediencia ciudadana hora paralizar acudir puesto trabajo convocar huelga nivel nacion indefinida,-1.0
5287,JTR98lGZdhA,UCTb9YVaEb79XGQP0lwd13yA,"La televisión del régimen le ha dado el mismo tiempo a la manifestación de los demócratas en Madrid que a la muerte del actor de la serie Friends. Este es el nivel, objetivo prioritario en cuanto se pueda gobernar es cerrar estos pozos sin fondo de dinero público...  .",[0. 0. 0. ... 0. 0. 0.],televisi gimen dado mismo tiempo manifestaci crata madrid muert actor seri friend nivel objetivo prioritario cuanto pueda gobernar cerrar pozo fondo dinero blico,-1.0
5289,JTR98lGZdhA,UCq9lglGqE9E5dq2grz_d3jg,"claro que tenemos que manifestarnos, pero para reivindicar nuestra sanidad, nuestros salarios, nuestras pensiones y que los políticos no hagan uso de nuestros impuestos para subvencionar la tauromaquia o duplicarse los sueldos.....EL PUEBLO ESPAÑOL TIENE  QUE LUCHAR POR SUS DERECHOS",[0. 0. 0. ... 0. 0. 0.],claro manifestarno reivindicar sanidad salario pension tico hagan impuesto subvencionar tauromaquia duplicars sueldo pueblo espa luchar derecho,-1.0
5290,JTR98lGZdhA,UCU9KOfZYmwDmIMn47RQDV1g,"Pues yo estoy a favor de la amnistía. Poner papeles en una urna no debería ser ilegal, incluso si la llamas votación. Si yo salgo con una caja y voy pidiendo a la gente que me vote como presidente, ¿estoy cometiendo una ilegalidad? Pues no. ¿Qué los resultados del referendum eran anticonstitucionales y no validos? Pues sí. Se niega los resultados y ya está. No hacía falta ni romper escuelas ni llevar nadie a la cárcel. Quien escaló la situación fue el PP.",[0. 0. 0. ... 0. 0. 0.],pue favor amnist poner papel urna deber ileg incluso llama votaci salgo caja pidiendo gent vote president cometiendo ilegalidad pue resultado referendum anticonstitucional valido pue niega resultado falta romper escuela llevar nadi rcel escal situaci,-1.0
5292,JTR98lGZdhA,UCuoM3pCLK62h6uqR4mwY0bA,¿¿¿Com se nota la rabia de perder 😂😂😂😂el poder solo buscáis como siempre el poder el pueblo os a igual y estamos peor que antes pues gana y te huevos de volver a aplicar el 155 tu y el partido k sea nos daréis la indep... Más rápido de lo k imagina y soy Orcos véase definición y significado???,[0. 0. 0. ... 0. 0. 0.],nota rabia perder poder solo busc siempr poder pueblo igual peor pue gana huevo volver aplicar partido indep pido imagina orco definici significado,-1.0
5293,JTR98lGZdhA,UCuoM3pCLK62h6uqR4mwY0bA,Indecororosos soy vosotros 😂😂😂😂,[0. 0. 0. ... 0. 0. 0.],indecororoso,-1.0
5307,zEt9VJDRSpM,UCYljfI6CGw7lmE7WAY690dw,Alucino con este señor. Pues Viva Sánchez 🎉🎉🎉🎉🎉🎉🎉🎉🎉,[0. 0. 0. ... 0. 0. 0.],alucino pue viva nchez,-1.0
5308,zEt9VJDRSpM,UCIOafWijgDtbYEvfRH6dPLA,"Reverte, la ultra izquierda socialista y comunista se beneficia de lo mismo que la ultra derecha. Se puede aplicar ese argumento para los dos bandos. Mala lectura o sectarea de forma intencionada o no ?",[0. 0. 0. ... 0. 0. 0.],revert ultra izquierda socialista comunista beneficia mismo ultra derecha pued aplicar argumento bando mala lectura sectarea forma intencionada,-1.0
5309,zEt9VJDRSpM,UCuqZNQKdDfEnn8AbXjGwfnw,Reverte es igual de asqueroso que el Pablo Motos,[0. 0. 0. ... 0. 0. 0.],revert igual asqueroso pablo moto,-1.0
5310,zEt9VJDRSpM,UCfVLVG74drDDTQkk9Ej7_BA,"Totalmente de acuerdo contigo, señor Perez Reverte😊",[0. 0. 0. ... 0. 0. 0.],totalment acuerdo contigo perez revert,-1.0
5312,zEt9VJDRSpM,UCOpAXtwc2q1nMuWvMlXDFwg,Incluso contestándote me equivoco... Soy un ignorante.. pero me encanta escucharte y que me despertases... no dejes de escribir y no dejes de hablar...,[0. 0. 0. ... 0. 0. 0.],incluso contest ndote equivoco ignorant encanta escuchart despertas deje escribir deje hablar,-1.0
5314,zEt9VJDRSpM,UCDVj4h0Nv9J_lZsqnd0GIhw,Vamos a reventar a estos gilipollas ...nos esta costando pero estamos en ello,[0. 0. 0. ... 0. 0. 0.],vamo reventar gilipolla costando ello,-1.0
5316,zEt9VJDRSpM,UC0aDP3r0x-S7-6M1DrGCWxQ,"Y sigue matando. 2023. Eso sí, no hay quien le saque de donde está. Los demás son aún más inútiles que él. Una pena.",[0. 0. 0. ... 0. 0. 0.],sigu matando saqu tile pena,-1.0
5317,zEt9VJDRSpM,UCi_KKon0vWph92n53gQe_hA,Sanchismo indecente y ruin...,[0. 0. 0. ... 0. 0. 0.],sanchismo indecent ruin,-1.0
5318,zEt9VJDRSpM,UC6efjq5XLdoQPHBa7vbgWAQ,"Sólo dos cosas : Vox tiene éxito porque ha ocupado el ""nicho de mercado"" político q estaba libre de extrema derecha. Y con respecto a Pablito, algo falla en él si defiende el comunismo. Muy culto no será. Además proponía la renta universal. La duda que tengo es si lo hacía por ignorancia o por ganarse el voto de los jóvenes ricos",[0. 0. 0. ... 0. 0. 0.],cosa xito ocupado nicho mercado tico libr extrema derecha respecto pablito falla defiend comunismo culto adem propon renta univers duda ignorancia ganars voto vene rico,-1.0
5326,wKRzmMNVkiM,UChIo_bHTYROtzh4HmBe_88w,Necesitamos mucha suerte para parar al Satrapa😢,[0. 0. 0. ... 0. 0. 0.],necesitamo mucha suert parar satrapa,-1.0
5330,wKRzmMNVkiM,UCWpRxH06ujND8awzJRPlB8g,este hombre hay sacarlo del gobierno Ya,[0. 0. 0. ... 0. 0. 0.],hombr sacarlo gobierno,-1.0
5331,wKRzmMNVkiM,UCbgPfNBcoaPlRaRDCfFrbuQ,Qué los jueces y fiscales no la permitan. En Europa no confío porque este Bolañitos les come el coco y Europa se deja engañar.,[0. 0. 0. ... 0. 0. 0.],juec fiscal permitan europa conf bola ito come coco europa deja enga,-1.0
5332,wKRzmMNVkiM,UCSO08GqemXHiI8pdD7_z3rQ,Sanchez presidente otros cuatro años elegido democraticamente pese a quien pese. Así funciona la democracia. No siempre gobierna quien nos gusta.,[0. 0. 0. ... 0. 0. 0.],sanchez president cuatro elegido democraticament pese pese funciona democracia siempr gobierna gusta,-1.0
5333,wKRzmMNVkiM,UCSO08GqemXHiI8pdD7_z3rQ,Herrera vete a la eme,[0. 0. 0. ... 0. 0. 0.],herrera vete,-1.0
5337,wKRzmMNVkiM,UC7nfwaywZ9JlBoOB-Eg_Q3g,"Europa con un loco como Sánchez al frente. Visitando Israel, el socio del terrorista Puigmamon.",[0. 0. 0. ... 0. 0. 0.],europa loco nchez frent visitando israel socio terrorista puigmamon,-1.0
5338,wKRzmMNVkiM,UCSeb1x15HHt8xpmlGEUd_Qw,Que pronto los letrados trabajen y demuestren que es ilegal todo lo que ha hecho y un descalabro para  todos 22 ministros más y que el poner una bandera que no es la que corresponde corresponde también es incorrecto,[0. 0. 0. ... 0. 0. 0.],pronto letrado trabajen demuestren ileg hecho descalabro ministro poner bandera correspond correspond tambi incorrecto,-1.0
5341,wKRzmMNVkiM,UCfweCAx_-4OOoUJw_bbt6kg,"Roma no paga a traidores!!!!!! Te has vendido al enemigo de España y de Cataluña, te has bajado los pantalones por 7 votos, esto no es normal, qué traiciones a los qué pagan tu sueldo!!!!!! 😂😂😂😂😂😂",[0. 0. 0. ... 0. 0. 0.],roma paga traidor vendido enemigo espa catalu bajado pantalon voto normal traicion pagan sueldo,-1.0
5345,wKRzmMNVkiM,UC-g3YAED-fTVOMYlHj_VJiQ,"Sánchez a la trena 
Cadena perpetúa",[0. 0. 0. ... 0. 0. 0.],nchez trena cadena perpet,-1.0
5346,gC0aIfAWqyA,UCPDm-HR3mq3GqjhZLanqjGQ,"Si es que somos muy olvidadizos. Cuando se decidió boicotear a los productor catalanes, ¿por qué no fue con carácter indefinido? Si es que hay que bajarles la soberbia, a ellos y a los vascos.",[0. 0. 0. ... 0. 0. 0.],olvidadizo decidi boicotear productor catalan cter indefinido bajarl soberbia vasco,-1.0
