,Unnamed: 0,video_id,author,comment,comment_stem,vectores_tfidf,sentiment
5855,5855,VNXnk-xcG00,UC1rySekJmYyaxSOA06__B8w,¡¡Qué estupides!! 🤦🏻‍♂️ ¡¡Pretender explicar qué es el Marxismo en 4 minutos!!🧏🏻😂😂😂   🤢🤮,estupid pretend explicar marxismo minuto,[0. 0. 0. ... 0. 0. 0.],-1.0
5856,5856,VNXnk-xcG00,UCweRMO2aQjEP8MVzhnwzR7A,Hola,hola,[0. 0. 0. ... 0. 0. 0.],0.0
5857,5857,VNXnk-xcG00,UCmfW0QgoicAwpnx-mMxZw4Q,Muy buen video,buen video,[0. 0. 0. ... 0. 0. 0.],1.0
5858,5858,VNXnk-xcG00,UC7NLd5Wnaw_qJSIqHg3XLqg,Fantasia,fantasia,[0. 0. 0. ... 0. 0. 0.],0.0
5859,5859,VNXnk-xcG00,UC19dPUEQ7I-3jdz6pvUqQsQ,Serás chileno porque casi no se te entiende,chileno casi entiend,[0. 0. 0. ... 0. 0. 0.],0.0
5860,5860,VNXnk-xcG00,UC9yF_CMnY1oC2BqpkSuw2ng,"Flako, pone una música más addoĉ y menos distrayente😉",flako pone sica addo meno distrayent,[0. 0. 0. ... 0. 0. 0.],-1.0
5861,5861,VNXnk-xcG00,UCdC0PZB-Di-oB-CJVuYkpmw,"Muy contradictorio ese pensamiento.
Por un lado defiende los derechos de los trabajadores pero por el otro lado siembra odio hacia quien genera empleo .",contradictorio pensamiento lado defiend derecho trabajador lado siembra odio hacia genera empleo,[0. 0. 0. ... 0. 0. 0.],-1.0
5862,5862,VNXnk-xcG00,UCOKWOADc2V74dy3HSUZV8jw,Te falto la parte en la que mato a sus hijos de hambre por su ideología.,falto part mato hijo hambr ideolog,[0. 0. 0. ... 0. 0. 0.],-1.0
5863,5863,VNXnk-xcG00,UC7O7SM-8bS3wRWKtX1ctIPg,Estoy en evaluación y el profesor me dejo usar el cel para las respuestas xddd,evaluaci profesor dejo usar respuesta xddd,[0. 0. 0. ... 0. 0. 0.],0.0
5864,5864,VNXnk-xcG00,UC3FDwNYmP_P_8PrvuVThCiQ,"Ya veo desde donde viene el resentimiento social por qué los comunistas hablan mucho de marx pero no aplican nada. Cuando están arriba dejan todo solo para ellos y se.olvidan del pueblo, osea por medio de la teoría de marx hacen campaña y cuando sube el comunista al poder pone a.todo el pueblo a comer mierda.",vien resentimiento social comunista hablan marx aplican arriba dejan solo olvidan pueblo osea medio teor marx hacen campa sube comunista poder pone pueblo comer mierda,[0. 0. 0. ... 0. 0. 0.],-1.0
5865,5865,VNXnk-xcG00,UCMkM3_6RNoulu0vA8dYvptg,"Mil gracias, explicas 10/10",gracia explica,[0. 0. 0. ... 0. 0. 0.],0.0
5866,5866,VNXnk-xcG00,UC0cHuVlaU9Ja9ir6ZqSsntA,"Carl Marx un Vago flojo que nunca trabajo ..,es la peor ideologia sectarea destructor de países",carl marx vago flojo nunca trabajo peor ideologia sectarea destructor,[0. 0. 0. ... 0. 0. 0.],-1.0
5867,5867,VNXnk-xcG00,UCmPa0pglhZjOoHilJt6q9vw,"Estos sistemas generan pobreza, ayer, hoy y mañana. Ahh Marxs vivio de arriba toda su vida incluso un par de sus hijos murieron de hambre. Saludos",sistema generan pobreza ayer marx vivio arriba toda vida incluso hijo murieron hambr saludo,[0. 0. 0. ... 0. 0. 0.],-1.0
5868,5868,VNXnk-xcG00,UC6ar7nzicv748sc8klnrUFQ,Aclaro que vi el video solo para cumplir con mi tarea 😭😭😭😭,aclaro video solo cumplir tarea,[0. 0. 0. ... 0. 0. 0.],0.0
5869,5869,VNXnk-xcG00,UC76AKRBr8gQ-ePfe4Isc48w,pura mierda!!!!,pura mierda,[0. 0. 0. ... 0. 0. 0.],-1.0
5870,5870,VNXnk-xcG00,UCYI1r6pUUs_3xTkCsdTcYlw,El marxismo destruye naciones,marxismo destruy nacion,[0. 0. 0. ... 0. 0. 0.],-1.0
5871,5871,VNXnk-xcG00,UCYbbSwLcuLJk0GP4hKKfyUg,"Que onda con los borregos libertarios que entran a este tipo de videos a bardear ? 
Les digo borregos porque no tienen criterio y no se informan verídicamente sobre el marxismo y socialismo
Y sólo consumieron pura propaganda anti comunista parcial
Antes de entrar a bardear a un video informativo, primero tengan criterio e infórmense
No vale repetir como loros el discurso demagogo de un político anti comunista, porque se han vuelto super tóxicos y ya no respetan a los que piensan diferente a ustedes 
Son casi una secta, dense cuenta",onda borrego libertario entran tipo video bardear digo borrego criterio informan dicament marxismo socialismo consumieron pura propaganda anti comunista parcial entrar bardear video informativo primero criterio rmens vale repetir loro discurso demagogo tico anti comunista vuelto super xico respetan piensan diferent usted casi secta dens cuenta,[0. 0. 0. ... 0. 0. 0.],-1.0
5872,5872,VNXnk-xcG00,UCWT6jeiZ-669EqN9CWH9t6g,Amigoooo no entiendo nada de esta materia dios mío!!!,amigoooo entiendo materia dio,[0. 0. 0. ... 0. 0. 0.],0.0
5873,5873,VNXnk-xcG00,UCVImTyNZ_PLCcTZUJneuPLg,Como relacionamos los mecanismos de acumulacion con la revolución industrial en Inglaterra según costantini?,relacionamo mecanismo acumulacion revoluci industri inglaterra costantini,[0. 0. 0. ... 0. 0. 0.],0.0
5874,5874,Sh0mGok25O8,UCE0edAKypUlvIpkMSv6Hd4w,Como vas a entender La Segunda Guerra Mundial sin ver la Primera Guerra Mundial????? Aquí la tienes -> https://youtu.be/8xrsyuXO3_o   💣,entend segunda guerra mundial primera guerra mundial http youtu xrsyuxo,[0. 0. 0. ... 0. 0. 0.],0.0
5875,5875,Sh0mGok25O8,UC4QBIlnvArMBFOxuSqkGMtg,Alemanes: queremos ganar la tercera >:c,aleman queremo ganar tercera,[0. 0. 0. ... 0. 0. 0.],0.0
5876,5876,Sh0mGok25O8,UCJfQ2yfwgnDxxkOmrJu8v5Q,Buen video gracias por la informacion,buen video gracia informacion,[0. 0. 0. ... 0. 0. 0.],1.0
5877,5877,Sh0mGok25O8,UC4qtKil6VVCaGWCQZrIL9fA,Никогда не нападайте на Россию!,,[0. 0. 0. ... 0. 0. 0.],
5878,5878,Sh0mGok25O8,UCr0DmlgJuhYXBmgwGehVwBA,0:58 La cara del personaje aleman cuando esta firmando los tratados abusivos. Jajajajanan 😂🤣🤣,cara personaj aleman firmando tratado abusivo jajajajanan,[0. 0. 0. ... 0. 0. 0.],-1.0
5879,5879,Sh0mGok25O8,UCLAI74P_ZzqYjDOkplpjBJg,Gracias a tu video pude aprobar el examen que tenía sobre la segunda guerra mundial yeiiii 🎉,gracia video pude aprobar examen segunda guerra mundial yeiiii,[0. 0. 0. ... 0. 0. 0.],1.0
5880,5880,Sh0mGok25O8,UCcV6yDAJQ77fJ-IKzwaNz8w,@Felipe Munoz,felip munoz,[0. 0. 0. ... 0. 0. 0.],0.0
5881,5881,Sh0mGok25O8,UCUyNJs905hKxcmveMBPEDcg,"Me suscribo, la explicación muy amena y divertida",suscribo explicaci amena divertida,[0. 0. 0. ... 0. 0. 0.],0.0
5882,5882,Sh0mGok25O8,UC9GS0UrS0whwwQ6GoqH_d2g,xd,,[0. 0. 0. ... 0. 0. 0.],
5883,5883,Sh0mGok25O8,UCkzTw2-5SerN-fG3XQnFpVA,Por favor as un vídeo independencia de México,favor independencia xico,[0. 0. 0. ... 0. 0. 0.],0.0
5884,5884,Sh0mGok25O8,UCVJ-VSZq3ncCEQpGTTQQ3CA,Se lo estaba mostrando a mi hijo de 8 años hasta que salió lo de la V! 🤣 Tuve que explicarlo,mostrando hijo sali explicarlo,[0. 0. 0. ... 0. 0. 0.],0.0
5885,5885,Sh0mGok25O8,UCW4PTroGn5gKkXN55noVZUw,3:32 te falto Austria por que ai conquistó primero hítler,falto austria conquist primero tler,[0. 0. 0. ... 0. 0. 0.],0.0
5886,5886,Sh0mGok25O8,UCkboecCk7NrLi8HbWwOqodA,"Esta muy bien explicado!! Pero hay 2 puntos que deberías indagar más, por ejemplo los 25 puntos reales que hizo Hitler para el pueblo alemán no los 3 que dices de alto rubio y fuerte es como demasiado forzado y la blizkrieg es un tipo de guerra que inventó Hitler de sus experiencias en la 1 GM ideo una manera de atacar y la llevo a acabo durante todos los años y solamente falló 1 vez de todas las veces que la lanzó",bien explicado punto deber indagar ejemplo punto real hizo hitler pueblo alem dice alto rubio fuert demasiado forzado blizkrieg tipo guerra invent hitler experiencia ideo manera atacar llevo acabo solament fall toda vece lanz,[0. 0. 0. ... 0. 0. 0.],0.0
5887,5887,Sh0mGok25O8,UCvZXcoqRQ_ldtCnq1oeSBEQ,Alemania estaba tipo: todos ustedes contra mi solo,alemania tipo usted solo,[0. 0. 0. ... 0. 0. 0.],-1.0
5888,5888,Sh0mGok25O8,UC1DWASXGDwbVeLunPLE272g,A la union sovietica le fue mal a invadir Finlandia 🇫🇮 porque ay los esperaba la muerte blanca,union sovietica invadir finlandia esperaba muert blanca,[0. 0. 0. ... 0. 0. 0.],-1.0
5889,5889,Sh0mGok25O8,UCQbaN6FdFo2ZMUzVd0-Gwmg,Chale llevo 1 hora copiando esto para hacer mi tarea es mucha información.,chale llevo hora copiando hacer tarea mucha informaci,[0. 0. 0. ... 0. 0. 0.],-1.0
5890,5890,Sh0mGok25O8,UC2yOhtBaCvhhPdqOIEJxDQA,"Literal la segunda guerra mundial fue 

La Segunda Guerra Mundial (también escrito II Guerra Mundial)[1] fue un conflicto militar global que se desarrolló entre 1939 y 1945. En ella se vieron implicadas la mayor parte de las naciones del mundo —incluidas todas las grandes potencias, así como prácticamente todas las naciones europeas— agrupadas en dos alianzas militares enfrentadas: los Aliados, por un lado, y las Potencias del Eje, por otro. Fue la mayor contienda bélica de la historia, con más de 100 millones de militares movilizados y un estado de guerra total en que los grandes contendientes destinaron toda su capacidad económica, militar y científica al servicio del esfuerzo bélico, borrando la distinción entre recursos civiles y militares. Marcada por hechos de enorme repercusión que incluyeron la muerte masiva de civiles (el Holocausto, los bombardeos masivos sobre ciudades y el uso, por primera vez en un conflicto bélico, de armas nucleares), la Segunda Guerra Mundial fue la más mortífera de la historia, con un resultado de entre 50 y 70 millones de víctimas, el 2,5 % de la población mundial.[2]",liter segunda guerra mundial segunda guerra mundial tambi escrito guerra mundial conflicto militar global desarrol vieron implicada mayor part nacion mundo incluida toda grand potencia cticament toda nacion europea agrupada alianza militar enfrentada aliado lado potencia mayor contienda lica historia millon militar movilizado guerra total grand contendient destinaron toda capacidad econ mica militar cient fica servicio esfuerzo lico borrando distinci recurso civil militar marcada hecho enorm repercusi incluyeron muert masiva civil holocausto bombardeo masivo ciudad primera conflicto lico arma nuclear segunda guerra mundial mort fera historia resultado millon ctima poblaci mundial,[0. 0. 0. ... 0. 0. 0.],0.0
5891,5891,Sh0mGok25O8,UCBG5uDX5KwlbXCosrY-IRUQ,13:31,,[0. 0. 0. ... 0. 0. 0.],
5892,5892,Sh0mGok25O8,UCK95Y2vPKmowPMYOJlsNvpQ,Algo que falto mencionar fue el anchullus o como se llame,falto mencionar anchullu llame,[0. 0. 0. ... 0. 0. 0.],0.0
5893,5893,9McsXB67pMo,UC4u0PfMW-HYd8mQgdRB310Q,Quién está aquí por su tarea 😅,tarea,[0. 0. 0. ... 0. 0. 0.],0.0
5894,5894,9McsXB67pMo,UC3CfzmIvEPNkFf6oUDsOLPg,Esta detallado valió la pena verlo,detallado vali pena verlo,[0. 0. 0. ... 0. 0. 0.],1.0
5895,5895,9McsXB67pMo,UC_FkovWOcrcKnld2THp3wEA,Tengo una exposición para mañana’ entendimiento,exposici entendimiento,[0. 0. 0. ... 0. 0. 0.],0.0
5896,5896,9McsXB67pMo,UCbtRSnUlmRMS20xFI6zMqng,Que es un supuesto de hecho?,supuesto hecho,[0. 0. 0. ... 0. 0. 0.],0.0
5897,5897,9McsXB67pMo,UCk4YEd2nYc78z07E5NYQttg,Y las jurídicas temporal e indeterminada,dica tempor indeterminada,[0. 0. 0. ... 0. 0. 0.],0.0
5898,5898,9McsXB67pMo,UCusyJ5iMwk_YnJPnbD8Cuug,❤❤❤😂😂😂😂😂,,[0. 0. 0. ... 0. 0. 0.],
5899,5899,9McsXB67pMo,UCusyJ5iMwk_YnJPnbD8Cuug,1:32,,[0. 0. 0. ... 0. 0. 0.],
5900,5900,9McsXB67pMo,UCqbS4pOC3c1JjKL1q6y5Aiw,Excelente y ahora como contesto una demanda???😢😢😢,excelent ahora contesto demanda,[0. 0. 0. ... 0. 0. 0.],0.0
5901,5901,9McsXB67pMo,UCYNxIQF_JWioS6Ha3DpMpBQ,ammm.... nombre de la canción? lol,ammm nombr canci,[0. 0. 0. ... 0. 0. 0.],0.0
5902,5902,9McsXB67pMo,UCt7jCOA__68ZD_zCGN77i1A,PACEN PORNO,pacen porno,[0. 0. 0. ... 0. 0. 0.],0.0
5903,5903,9McsXB67pMo,UCD2o-zeYhUFakL_Qifk6tVg,Muchas gracias.,mucha gracia,[0. 0. 0. ... 0. 0. 0.],0.0
5904,5904,9McsXB67pMo,UCVNZw7mA4As1gFV3NGd8urg,"las leyes no estipulan, las leyes expresan,dicen,establacen. pero nunca estipulan",ley estipulan ley expresan dicen establacen nunca estipulan,[0. 0. 0. ... 0. 0. 0.],-1.0
5905,5905,9McsXB67pMo,UC6krO6xr-B_QjrfyCfVHDAA,Gracias por su atención gracias saludos cordiales,gracia atenc gracia saludo cordial,[0. 0. 0. ... 0. 0. 0.],1.0
5906,5906,9McsXB67pMo,UCJhtYFCgcGIKyVom0P_UuJQ,¿ Cual seria la relación de normas juridicas con la logica juridica ?,seria relaci norma juridica logica juridica,[0. 0. 0. ... 0. 0. 0.],0.0
5907,5907,9McsXB67pMo,UCX-cDu9xfMjR-XySWtjgWhQ,1:55,,[0. 0. 0. ... 0. 0. 0.],
5908,5908,9McsXB67pMo,UCBqMGLXfixKPK4iltY4I6HQ,y ahora como me aprendo todo esto para mañana?... 😭😭,ahora aprendo,[0. 0. 0. ... 0. 0. 0.],0.0
5909,5909,9McsXB67pMo,UCZbMkggJq8M7Fb383hs41XQ,"Excelente, soy estudiante de derecho y me vino genial la informacion",excelent estudiant derecho vino genial informacion,[0. 0. 0. ... 0. 0. 0.],1.0
5910,5910,9McsXB67pMo,UCOSdpY23EuiE_GKNicetjeA,Tengo prueba de construcción ciudadana y no estudie nada JAJJAJAJAJ hoy es y en 1 hora me voy y no se nada ._.,prueba construcci ciudadana estudi jajjajajaj hora,[0. 0. 0. ... 0. 0. 0.],0.0
5911,5911,9McsXB67pMo,UCYwsvVjuUp6f-XxvI4ol8vA,Gracias muy bien explicado,gracia bien explicado,[0. 0. 0. ... 0. 0. 0.],1.0
5912,5912,9McsXB67pMo,UCXmLANPQlulR9K0gjmNosKg,"increible, me ahorró 3 paginas del resumen de teoria del derecho",increibl ahorr pagina resumen teoria derecho,[0. 0. 0. ... 0. 0. 0.],0.0
5913,5913,oOn_rTintBk,UCTpinUU_E6u80z5TNo3xExA,🌀🌳,,[0. 0. 0. ... 0. 0. 0.],
5914,5914,oOn_rTintBk,UCA_r9RW30afUQ-cJqSJxY3g,No es quinoa es “quinua”,quinoa quinua,[0. 0. 0. ... 0. 0. 0.],0.0
5915,5915,oOn_rTintBk,UCTCj9VGRbB4-EFLZTy413Dw,"Tooodo muy bien, pero no rebauticen a la QUINUA no quinoa de dónde sacaron ese nombrecito,bah",tooodo bien rebauticen quinua quinoa sacaron nombrecito,[0. 0. 0. ... 0. 0. 0.],0.0
5916,5916,oOn_rTintBk,UCt91c5bVukEEMFbBQXJbonA,Uno de hombre tiene que aprender a cultivar maíz frijoles un tomate chile cebolla,hombr aprend cultivar frijol tomat chile cebolla,[0. 0. 0. ... 0. 0. 0.],0.0
5917,5917,oOn_rTintBk,UCeCH4sz9mRJiuAhrHcFXsNQ,"En Mateo 24 habla de la hambruna para los últimos tiempos antes que venga los juicios de Dios y apocalipsis 6 nos habla del mismo tema.Los que quieren enriquecerse caen en la tentación y se vuelven esclavos de sus muchos deseos. Estos afanes insensatos y dañinos hunden a la gente en la ruina y en la destrucción.

1 Timoteo 6:9dineromaterialismo

¡Tengan cuidado! —advirtió a la gente—. Absténganse de toda avaricia; la vida de una persona no depende de la abundancia de sus bienes.

Lucas 12:15dineromaterialismocontentamiento

Porque el amor al dinero es la raíz de toda clase de males. Por codiciarlo, algunos se han desviado de la fe y se han causado muchísimos sinsabores.

1 Timoteo 6:10dineromaldeseo

¿De qué sirve ganar el mundo entero si se pierde la vida?

Marcos 8:36materialismovidamundo

No acumulen para sí tesoros en la tierra, donde la polilla y el óxido destruyen, y donde los ladrones se meten a robar. Más bien, acumulen para sí tesoros en el cielo, donde ni la polilla ni el óxido carcomen, ni los ladrones se meten a robar.

Mateo 6:19-20materialismocielo

El dinero mal habido pronto se acaba; quien ahorra, poco a poco se enriquece.

Proverbios 13:11dinerotrabajodeuda

Todo el día se lo pasa codiciando, pero el justo da con generosidad.

Proverbios 21:26darmaterialismodeseo

Tal como salió del vientre de su madre, así se irá: desnudo como vino al mundo, y sin llevarse el fruto de tanto trabajo.

Eclesiastés 5:15materialismocielo

No te afanes acumulando riquezas; no te obsesiones con ellas.

Proverbios 23:4dineroplanificación

Nadie puede servir a dos señores, pues menospreciará a uno y amará al otro, o querrá mucho a uno y despreciará al otro. No se puede servir a la vez a Dios y a las riquezas.

Mateo 6:24servirdinerodeuda

Inclina mi corazón hacia tus estatutos y no hacia las ganancias desmedidas.

Salmo 119:36leycorazónegoísmo

Por tanto, hagan morir todo lo que es propio de la naturaleza terrenal: inmoralidad sexual, impureza, bajas pasiones, malos deseos y avaricia, la cual es idolatría.

Colosenses 3:5pecadodeseomaterialismo

Entre ustedes ni siquiera debe mencionarse la inmoralidad sexual, ni ninguna clase de impureza o de avaricia, porque eso no es propio del pueblo santo de Dios.

Efesios 5:3pecadosantidadsexualidad

Por eso mismo pagan ustedes impuestos, pues las autoridades están al servicio de Dios, dedicadas precisamente a gobernar.

Romanos 13:6honestidaddinero

¿No saben que los malvados no heredarán el reino de Dios? ¡No se dejen engañar! Ni los fornicarios, ni los idólatras, ni los adúlteros, ni los sodomitas, ni los pervertidos sexuales, ni los ladrones, ni los avaros, ni los borrachos, ni los calumniadores, ni los estafadores heredarán el reino de Dios.

1 Corintios 6:9-10pecadosalvaciónreino",mateo habla hambruna ltimo tiempo venga juicio dio apocalipsi habla mismo tema quieren enriquecers caen tentaci vuelven esclavo deseo afan insensato ino hunden gent ruina destrucci timoteo dineromaterialismo cuidado advirti gent abst ngans toda avaricia vida persona depend abundancia bien luca dineromaterialismocontentamiento amor dinero toda clase male codiciarlo desviado causado much simo sinsabor timoteo dineromaldeseo sirv ganar mundo entero pierd vida marco materialismovidamundo acumulen tesoro tierra polilla xido destruyen ladron meten robar bien acumulen tesoro cielo polilla xido carcomen ladron meten robar mateo materialismocielo dinero pronto acaba ahorra enriquec proverbio dinerotrabajodeuda pasa codiciando justo generosidad proverbio darmaterialismodeseo sali vientr madr desnudo vino mundo llevars fruto trabajo eclesiast materialismocielo afan acumulando riqueza obsesion proverbio dineroplanificaci nadi pued servir ore pue menospreciar amar querr despreciar pued servir dio riqueza mateo servirdinerodeuda inclina coraz hacia estatuto hacia ganancia desmedida salmo leycoraz nego hagan morir propio naturaleza terren inmoralidad sexual impureza baja pasion malo deseo avaricia idolatr colosens pecadodeseomaterialismo usted siquiera debe mencionars inmoralidad sexual ninguna clase impureza avaricia propio pueblo santo dio efesio pecadosantidadsexualidad mismo pagan usted impuesto pue autoridad servicio dio dedicada precisament gobernar romano honestidaddinero saben malvado heredar reino dio dejen enga fornicario latra ltero sodomita pervertido sexual ladron avaro borracho calumniador estafador heredar reino dio corintio pecadosalvaci nreino,[0. 0. 0. ... 0. 0. 0.],-1.0
5918,5918,oOn_rTintBk,UCljRIhOwdIIAfd05lzXIw7A,❤❤❤👍👍👍👍👍👍,,[0. 0. 0. ... 0. 0. 0.],
5919,5919,oOn_rTintBk,UCqjmRXsi9ffTylv8AplzzdQ,"Estamos, todos hasta el monyo, de la publicidad del cambio inclimatico.",monyo publicidad cambio inclimatico,[0. 0. 0. ... 0. 0. 0.],-1.0
5920,5920,oOn_rTintBk,UCqjmRXsi9ffTylv8AplzzdQ,"Se puede cultivar de manera sostenible  sin necesidad de toxicos en los cultivos.  Esta totalmente etudiado y en marcha. Lo unico que el cambio inclimatico, y la sostenibilidad en la queya mienten por que desgrdaciadamente, al inicio del paron habian  seism illone y pico, lugo dijeron siete mil luego ocho mil millones. y ahora ya hay 2 dmil millones mlenos de personas. que paso? No lo se pero los datos los tienen que revisar, por que justo lo dijero ayer en un noticiero. Y si, si se puede alimentar a todos, sin que tengan que haber transgenicos. No por que lo diga el puertas tiene que ser como el diga.  Es mas, si no hubiera corrupcion, aunque fuera sol oun 50% de corrupcion solo, se podrian hacer grandes, grandisimas cosas. pero un uno por ciento sacrifican el bienestar de millones con excusas impuestas. Si no luchamos ocntra eso. vendran sequias por que convienen y otros impedimentos que nos van a hacer mas pobres siendo como somos muy ricos, por que el lmundo es todos. Y se lo reparten entre pocos y los sinconciencia que siendo del pueblo les sirven.",pued cultivar manera sosten necesidad toxico cultivo totalment etudiado marcha unico cambio inclimatico sostenibilidad queya mienten desgrdaciadament inicio paron habian seism illon pico lugo dijeron siet luego ocho millon ahora dmil millon mleno persona paso dato revisar justo dijero ayer noticiero pued alimentar haber transgenico diga puerta diga corrupcion aunqu corrupcion solo podrian hacer grand grandisima cosa ciento sacrifican bienestar millon excusa impuesta luchamo ocntra vendran sequia convienen impedimento hacer pobr siendo rico lmundo reparten poco sinconciencia siendo pueblo sirven,[0. 0. 0. ... 0. 0. 0.],-1.0
5921,5921,oOn_rTintBk,UCQOz9PyyT-F0qedpbVQotRQ,"Muy buena intención pero no me convence que provenga de lugares tan privilegiados, todo es tan estético, dónde está la verdadera variedad? Los verdaderos agricultores? La realidad de la agricultura? Es muy perfecto para ser real y ver un modelo como el de la agricultura vertical me asusta, porque deja de lado toda esencia de la vida y los procesos naturales... Urge que haya diversificación real, sin tanta maquinaria pesada y acciones imposibles para la gente común",buena intenc convenc provenga lugar privilegiado tico verdadera variedad verdadero agricultor realidad agricultura perfecto real modelo agricultura vertic asusta deja lado toda esencia vida proceso natural urg diversificaci real tanta maquinaria pesada accion impos gent,[0. 0. 0. ... 0. 0. 0.],0.0
5922,5922,oOn_rTintBk,UCn8uo9Ou6ior6Hsnr29ywsw,Que mal me suena que nuestro cereal andino haya sido cambiado de nombre no es quinoa entienden QUINUA QUINUA  QUINUA QUINUA QUINUA QUINUA,suena cereal andino sido cambiado nombr quinoa entienden quinua quinua quinua quinua quinua quinua,[0. 0. 0. ... 0. 0. 0.],0.0
5923,5923,oOn_rTintBk,UC9aA1EgXJdz3MUUVrMjuwqA,Vivan los garbanzos 💪,vivan garbanzo,[0. 0. 0. ... 0. 0. 0.],0.0
5924,5924,oOn_rTintBk,UC59dJ2GbZtkBGKuAzF8agTg,Mientras no nos hagan comer insectos y carne falsa todo bien,mientra hagan comer insecto carn falsa bien,[0. 0. 0. ... 0. 0. 0.],0.0
5925,5925,oOn_rTintBk,UCk19tikkiT3iHum16suS--Q,"Nuestros antepasados Europeos fueron criminales en la época de la conquista por que le cambiaron la dieta a los Indígenas. Los Españoles masacraban a los Indígenas, amputandoles las manos o asesinandolos si los veían sembrando Amaranto. Los indígenas no tenían en su mesa arroz blanco, trigo ,maíz (híbridos) ,lácteos la dieta Europea o dieta ácida fue algo que se introdujo a la fuerza.",antepasado europeo criminal poca conquista cambiaron dieta gena espa ole masacraban gena amputandol mano asesinandolo sembrando amaranto gena mesa arroz blanco trigo brido cteo dieta europea dieta cida introdujo fuerza,[0. 0. 0. ... 0. 0. 0.],-1.0
5926,5926,oOn_rTintBk,UCk19tikkiT3iHum16suS--Q,"Trigo, Arroz y Maíz no son Alimentos por que los almidones no son compatibles con la salud Humana y además son productos hechos por la mano del hombre, porque son híbridos o fabricados en laboratorio. En cambio la quinua, Amaranto y el arroz salvaje de Norte América, son alimentos hechos por Dios que son naturales.",trigo arroz alimento almidon compat salud humana adem producto hecho mano hombr brido fabricado laboratorio cambio quinua amaranto arroz salvaj nort rica alimento hecho dio natural,[0. 0. 0. ... 0. 0. 0.],0.0
5927,5927,oOn_rTintBk,UCk19tikkiT3iHum16suS--Q,"Todo el pueblo Europeo tienen que concientizarse en que los grandes cultivos de almidón no es un alimento saludable. Es mejor reemplazar el trigo y el arroz en vez de la Quinoa y el Amaranto. El Amaranto es un seudo cereal que no necesita grandes cantidades de agua, la quinua es muy saludable pero su primo el Amaranto aporta más minerales importantes a la salud Humana.",pueblo europeo concientizars grand cultivo almid alimento salud mejor reemplazar trigo arroz quinoa amaranto amaranto seudo cereal necesita grand cantidad agua quinua salud primo amaranto aporta mineral important salud humana,[0. 0. 0. ... 0. 0. 0.],0.0
5928,5928,oOn_rTintBk,UCBxq2-pVBS0xEuZIgvc592A,Que manía de obligar a la gente a dejar de comer carne🤦‍♂️,obligar gent dejar comer carn,[0. 0. 0. ... 0. 0. 0.],0.0
5929,5929,oOn_rTintBk,UCN0fXmOLNGyICP7k6WbQH7Q,"Muy bien , trabajen y desarolle estas ideas...el desconocimiento hace q la gente se muera cerca de buenos alimentos q crecen y no son conocidos.",bien trabajen desarol idea desconocimiento hace gent muera cerca bueno alimento crecen conocido,[0. 0. 0. ... 0. 0. 0.],0.0
5930,5930,oOn_rTintBk,UCN0fXmOLNGyICP7k6WbQH7Q,En estos tipos de futuro seguro de alimentos para toda poblacion de la tierra.,tipo futuro seguro alimento toda poblacion tierra,[0. 0. 0. ... 0. 0. 0.],0.0
5931,5931,oOn_rTintBk,UCTGx1lvHY6Y5_rYUEpXIi8Q,Un mundo sin hambre con transgénicos?,mundo hambr transg nico,[0. 0. 0. ... 0. 0. 0.],-1.0
5932,5932,oOn_rTintBk,UCPyhSC2_URjSgTfNFBYWvEQ,Una buena persona es éste señor 🌾🙌🏼🙌🏼👌🏼,buena persona,[0. 0. 0. ... 0. 0. 0.],0.0
5933,5933,Vbqv6yH9JVo,UCDGetqacbpM2vTi5bLBS6KQ,hasta el día de hoy sigo escuchando este temazo 🔥🔥🔥🫡,sigo escuchando temazo,[0. 0. 0. ... 0. 0. 0.],1.0
5934,5934,Vbqv6yH9JVo,UC7kdKL3ORjmw2dJcdSwvZiw,Se te complico porque fuiste a una playa de piedra,complico playa piedra,[0. 0. 0. ... 0. 0. 0.],0.0
5935,5935,Vbqv6yH9JVo,UCbCi2MegtQJjOF8puv13N4w,Hoy 2023  casi navidad estoy a punto de lograr mi sueño y esta canción me recordó que desde hace años empecé a soñar ❤❤.,casi navidad punto lograr canci record hace empec,[0. 0. 0. ... 0. 0. 0.],0.0
5936,5936,Vbqv6yH9JVo,UCycAODjV85rzQzyev4b2wgA,Yo sigo escuchando este temaso,sigo escuchando temaso,[0. 0. 0. ... 0. 0. 0.],1.0
5937,5937,Vbqv6yH9JVo,UCs77-JBjXM4gB7yiwh0lm0A,❤❤aaa😂😂😂,,[0. 0. 0. ... 0. 0. 0.],
5938,5938,Vbqv6yH9JVo,UC00gdR9A4b7-PdBZq_slEjw,2024❤aqui,aqui,[0. 0. 0. ... 0. 0. 0.],0.0
5939,5939,Vbqv6yH9JVo,UCKlYcFVq7aejSBil9CjMceg,😇😇😇🤣🤣🤣🤣🤣,,[0. 0. 0. ... 0. 0. 0.],
5940,5940,Vbqv6yH9JVo,UCmkw1tzgAwcBfueM6VhsJXA,La luz del diamante ❤,diamant,[0. 0. 0. ... 0. 0. 0.],0.0
5941,5941,Vbqv6yH9JVo,UCSts3Q1BQIh-Irj0X9laAdQ,2023??,,[0. 0. 0. ... 0. 0. 0.],
