,Unnamed: 0,video_id,author,comment,comment_stem,vectores_tfidf,sentiment
7499,7499,IChMMW_Ysm0,UCPkFakCcbBKkwOXOxZM6s0g,"Lo que dice es la Verdad y Don Pedro es la Mitad de Nada!! si es que llega, que no lo creo!!",dice verdad pedro mitad llega creo,[0. 0. 0. ... 0. 0. 0.],0.0
7500,7500,IChMMW_Ysm0,UCtSLJXvYB9NYd2iXqK1UJIA,"El mierda que dijo que en Irak había armas de destrucción masiva y que el atentado de Atocha era de ETA viene ahora dando lecciones.
Que le den...",mierda dijo irak arma destrucci masiva atentado atocha vien ahora dando leccion,[0. 0. 0. ... 0. 0. 0.],-1.0
7501,7501,IChMMW_Ysm0,UCoxL03AQdmXgX6vwKkrSHWQ,Bien Aznar como siempre genial,bien aznar siempr genial,[0. 0. 0. ... 0. 0. 0.],1.0
7502,7502,pgx9O59AI10,UCpFtUGkIjRoPrcPMfzN5oIw,JAYME QUE PENA QUE GANO EL MALANDRO DE SANCHEZ,jaym pena gano malandro sanchez,[0. 0. 0. ... 0. 0. 0.],0.0
7503,7503,pgx9O59AI10,UCosQT9WzWh2_JOihn5DtcZg,"Jaime Bayly: antes de hablar de los “separatistas” Catalanes deberías hacer un buen estudio de la verdadera historia de la península Ibérica y no seguir la historia que Castilla impuso, que es una historia totalmente tergiversada y puesta totalmente a su favor, borrando así la gran influencia de los Catalanes en la península. Entérate bien antes de hablar, por favor!",jaim bayli hablar separatista catalan deber hacer buen estudio verdadera historia nsula rica seguir historia castilla impuso historia totalment tergiversada puesta totalment favor borrando gran influencia catalan nsula rate bien hablar favor,[0. 0. 0. ... 0. 0. 0.],-1.0
7504,7504,pgx9O59AI10,UCC0J44JdhfdHVl9pcJygz2A,"Pues se ha equivocado, Sr. Bayly; España no quiere fascistas, ya tuvimos bastante con la dictadura de Franco. Tendría que ser español para entenderlo.",pue equivocado bayli espa quier fascista bastant dictadura franco tendr espa entenderlo,[0. 0. 0. ... 0. 0. 0.],-1.0
7505,7505,pgx9O59AI10,UCRCqEz1Q-A_GcCKg7VXutyQ,"Jaime Bayly ha perdido el enfoque,  de un entrevistador estrella, que daba cátedras de cómo hacer una buena entrevista,  ha terminado como un exterminador de reputaciones. No me refiero a este caso en particular...observo que nada sirve para él si no  está alineado con su pensamiento.",jaim bayli perdido enfoqu entrevistador estrella daba tedra hacer buena entrevista terminado exterminador reputacion refiero caso particular observo sirv alineado pensamiento,[0. 0. 0. ... 0. 0. 0.],0.0
7506,7506,pgx9O59AI10,UCPjbMAIJMN03NnBvKUkZoMQ,"Jaime ahora tendrás que tragarte tus Palabrotas.
La derecha española no podrá gobernar españa, no cuenta con escaños suficientes y Sánchez volverá a ser investido presidente del estado Español🎉🎉🎉🎉",jaim ahora tendr tragart palabrota derecha espa podr gobernar espa cuenta esca suficient nchez volver investido president espa,[0. 0. 0. ... 0. 0. 0.],-1.0
7507,7507,pgx9O59AI10,UCtjz2btnOOv2huh9dpMWnaA,"Bayley CHARLATAN, no tienes ni la mas remota idea.Hablas sin conocer, y mira el resultado, dificil poder con este tipo. Tu, como tantos otros has caído en el insulto y la descalificacion facilona sin conicer al individuo.Aguanto lo peor y sigue aguantando",bayley charlatan remota idea habla conoc mira resultado dificil poder tipo tanto insulto descalificacion facilona conic individuo aguanto peor sigu aguantando,[0. 0. 0. ... 0. 0. 0.],-1.0
7508,7508,pgx9O59AI10,UC_82JRhMpNKaFemrjr4YMWg,"Sánchez es el peor presidente que ha tenido España, quiere quitarnos libertades, haber cuando se larga",nchez peor president espa quier quitarno libertad haber larga,[0. 0. 0. ... 0. 0. 0.],-1.0
7509,7509,pgx9O59AI10,UCKXhT15gJeDnx5AFFXMrB_A,❤💛❤QUE TE VOTE TXAPOTE EL TITO BERNI Y ETA ❤💛❤ IRENE PINOCHO Y COMPAÑIA VALIENTE  BANDA DE MAMARRACHOS LADRONES H D L G P T HABEIS ARRUINADO ESPAÑA ❤💛❤CON DOS COJ🕑NES❤💛❤TIC TAC TIC TAC YA FALTA MENOS❤💛❤VIVA VOX❤💛❤VIVA ESPAÑA ❤💛❤,vote txapot tito berni iren pinocho compa valient banda mamarracho ladron habei arruinado espa falta meno viva viva espa,[0. 0. 0. ... 0. 0. 0.],-1.0
7510,7510,pgx9O59AI10,UCedKIQp8G6SQ4D0c4eMCPXQ,"Que inteligente este señor, q razón tiene, y que bien habla. Ojalá 🙏🙏🙏🙏",inteligent bien habla ojal,[0. 0. 0. ... 0. 0. 0.],1.0
7511,7511,pgx9O59AI10,UCuTqazAmQ4jvypfH-S6IcGg,Este gusano 🐛 no deja de decir sandeces,gusano deja decir sandec,[0. 0. 0. ... 0. 0. 0.],0.0
7512,7512,pgx9O59AI10,UCwLPSzGjcVwtgy3F9PYaBJw,Muy bien definido...coincido plenamente..,bien definido coincido plenament,[0. 0. 0. ... 0. 0. 0.],1.0
7513,7513,pgx9O59AI10,UCheYdleKrjbpEWrAWKGGynA,"El 23J hay que ir a Votar Masivamente contra este Sánchez mentiroso  y sinvergüenza, no me imagino yo otros 4 años con este desalmado como presidente, Voto a VOX 🇪🇦🇪🇦🇪🇦",votar masivament nchez mentiroso sinverg enza imagino desalmado president voto,[0. 0. 0. ... 0. 0. 0.],-1.0
7514,7514,pgx9O59AI10,UCoMtkZZzoqYa_xEnuIerJ2w,"J Bayly  hace una fotografía certera del felón Sánchez; y es que para cambiar el desastre, el voto seguro es VOX",bayli hace fotograf certera nchez cambiar desastr voto seguro,[0. 0. 0. ... 0. 0. 0.],0.0
7515,7515,pgx9O59AI10,UCFOdTJYU7NyMh4YMys40Q2A,Del rampante socialismo español.,rampant socialismo espa,[0. 0. 0. ... 0. 0. 0.],0.0
7516,7516,pgx9O59AI10,UCFOdTJYU7NyMh4YMys40Q2A,"Pedro el fatuo, vendería lo que no es suyo para estar en el poder. Todo en él es una pose. Mentir, jactarse de sus mentiras como si se tratara de logros... todo le vale. Es la imagen del socialismo español.",pedro fatuo vender poder pose mentir jactars mentira tratara logro vale imagen socialismo espa,[0. 0. 0. ... 0. 0. 0.],-1.0
7517,7517,pgx9O59AI10,UCAr9Hi1L4pnoPt4KL0fKm_Q,Tal cual lo ha contado y espero y deseo los españoles lo echemos de una vez por todas. VIVA ESPAÑA!!!!!🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦,contado espero deseo espa ole echemo toda viva espa,[0. 0. 0. ... 0. 0. 0.],0.0
7518,7518,pgx9O59AI10,UCInBv6fNRGBcqFfEjI3YH8w,A JAIME DEJÉ DE VER SU PROGRAMA PORQUE SE IDENTIFICA CON PP....PSOE Y PP ES LA MISMA AGENDA 20-30 COMUNISTOIDE,jaim programa identifica psoe misma agenda comunistoid,[0. 0. 0. ... 0. 0. 0.],0.0
7519,7519,pgx9O59AI10,UCA8noEjkGIXi2PVEnwy35SA,"Sr. Bayly, nada que añadir a
su descripción del  Presidente Sáchez. Esperemos que el 23 de julio se acabe su  gobierno.",bayli adir descripci president chez esperemo julio acab gobierno,[0. 0. 0. ... 0. 0. 0.],0.0
7520,7520,pgx9O59AI10,UC48vI2XNZkxux7qqccpsn3g,Verdad de la verdadera,verdad verdadera,[0. 0. 0. ... 0. 0. 0.],0.0
7521,7521,pgx9O59AI10,UCv3hAq2j8pysC4aE0-Oe_ZQ,Este sermones no sabe de lo que habla vete a trabajar parasito,sermon sabe habla vete trabajar parasito,[0. 0. 0. ... 0. 0. 0.],-1.0
7522,7522,MqZtj2HptyU,UCq6ykkixj3kbppsPr5sqiCQ,Pues la Bescansa es una rica heredera.,pue bescansa rica heredera,[0. 0. 0. ... 0. 0. 0.],1.0
7523,7523,MqZtj2HptyU,UCtuMUMmagoE2QW-2v8wDFUA,Pijaprogre analfabeta.,pijaprogr analfabeta,[0. 0. 0. ... 0. 0. 0.],-1.0
7524,7524,MqZtj2HptyU,UC1UMR17wBkt_1rUxrBMukMg,Menuda bocazas la pijaprogre hoja de papà…Es increîble que nadie les vote…,menuda bocaza pijaprogr hoja incr nadi vote,[0. 0. 0. ... 0. 0. 0.],-1.0
7525,7525,MqZtj2HptyU,UCjQ_aEW6BrWuiPIB_nuOdpw,Javi!!!😂😂😂😂 nos chupamos el dedo majete,javi chupamo dedo majet,[0. 0. 0. ... 0. 0. 0.],-1.0
7526,7526,MqZtj2HptyU,UC-nEKun4z7R6jC8ELKzLYsQ,Carolina Bescansa parece que estas hablsndo de los socialistas con el caso de los eres de Andalucia el mayor robo en Europa...jajajajajaja 😢😢😢😢,carolina bescansa parec hablsndo socialista caso andalucia mayor robo europa jajajajajaja,[0. 0. 0. ... 0. 0. 0.],-1.0
7527,7527,MqZtj2HptyU,UCFGoiuUOx7i-fpZwk6O-ZGQ,Lo. Que no funciona igual es la violencia de género se anula el artículo 24 de la constitución y si le quitas la propiedad medios  de vida y no le das una salida os extraña is que haya gente que cometa locuras Bescansa eres la clásica comunista demagogia de mierd.,funciona igual violencia nero anula culo constituci quita propiedad medio vida salida extra gent cometa locura bescansa sica comunista demagogia mierd,[0. 0. 0. ... 0. 0. 0.],-1.0
7528,7528,MqZtj2HptyU,UCoNnr9Irz8A_xhCWulv-seQ,"Despues de Girauta, Nart obstenta la medalla de plata al mas gilipollas",despu girauta nart obstenta medalla plata gilipolla,[0. 0. 0. ... 0. 0. 0.],-1.0
7529,7529,MqZtj2HptyU,UC9h14f9zRBZJWFifp7KObaQ,"El hecho de ser abogado no te hace honrado , como decía Carolina claro que hay una justicia para ricos y pobres, simplemente el tiempo , no es lo mismo esperar una sentencia o meterse en un pleito el que puede hacer frente a el económicamente o esperar por ejemplo a un litigio con tu empresa",hecho abogado hace honrado carolina claro justicia rico pobr simplement tiempo mismo esperar sentencia meters pleito pued hacer frent econ micament esperar ejemplo litigio empresa,[0. 0. 0. ... 0. 0. 0.],0.0
7530,7530,MqZtj2HptyU,UCisO3rBwQBjgFegg1TO5SvQ,Carolina descansa es una chupottera con poca vergüenza,carolina descansa chupottera poca verg enza,[0. 0. 0. ... 0. 0. 0.],-1.0
7531,7531,MqZtj2HptyU,UCm6sAF8EQdiY0ryLUz8dtAg,"Señor , si no se tiene dinero pero has lamido mucho el culo ,tienes muchos veneficios . Cuanto te robo a ti el  SEÑOR MARIO CONDE , NO LE ESCUCHASTE DAR SUS ESPLICACIONES PUBLICAMENTE , PUES HAVERLE REBATIDO HAVER COMO TE DEJA .",dinero lamido culo veneficio cuanto robo mario cond escuchast esplicacion publicament pue haverl rebatido haver deja,[0. 0. 0. ... 0. 0. 0.],0.0
7532,7532,MqZtj2HptyU,UCq8mdDfMB4BA-kSQojhuDIA,"No hay que ir lejos!! 
El Emerito!!!!?",lejo emerito,[0. 0. 0. ... 0. 0. 0.],0.0
7533,7533,MqZtj2HptyU,UCq8mdDfMB4BA-kSQojhuDIA,"Pero Nart es un personaje soberbio y, poco amable con ella,pues primero deberia escuchar su planteamiento y, luego explicarlo de una manera mas amable
Dicho sea de paso esta politca tiene razón total  en lo que dice que el rico tiene mas posibilidades de escapar a la justicia que uno no le llega para comer",nart personaj soberbio amabl pue primero deberia escuchar planteamiento luego explicarlo manera amabl dicho paso politca total dice rico posibilidad escapar justicia llega comer,[0. 0. 0. ... 0. 0. 0.],-1.0
7534,7534,MqZtj2HptyU,UCOWww_tqv6stb28jenRKzbQ,"Pero toda esta panda, que debian ser los jefes de asambleas  en la facultad, se han quedado los pobrecillos anclados en el tiempo, dicen que son progresistas , y si - guen, con las arengas comunistas, ya es hora de idear nuevas fórmulas, para
Una mejor construccion de las sociedades.",toda panda debian jefe asamblea facultad quedado pobrecillo anclado tiempo dicen progresista guen arenga comunista hora idear nueva rmula mejor construccion sociedad,[0. 0. 0. ... 0. 0. 0.],-1.0
7535,7535,MqZtj2HptyU,UC49X7ZndPvYjSEG9sw9RFOw,Carolina bescansa saca la teta y descansa! Tus opiniones ni fu ni fa!,carolina bescansa saca teta descansa opinion,[0. 0. 0. ... 0. 0. 0.],-1.0
7536,7536,MqZtj2HptyU,UCRv0si2xgedOU3hdcT67LQA,"NART VIVE EN SU MUNDO, ¿EJEMPLO?, EL REY EMÉRITO ES INVIOLABLE, SEÑORÍA NO HAY MÁS PREGUNTAS. LOS BANCOS OCULTAN DOCUMENTACIÓN A HEREDEROS COMO LES DA LA GANA, DOY FE DE ELLO, PUES VE, VE A DEMANDARLES Y VERÁS LA JUSTICIA, VAS LISTO, Y PREPARA PASTA, QUE VAS A PERDER. OTRO PUNTO SEÑOR NART, LA OCUPACIÓN, EN MI CASO ME OCUPARON 31 MESES LA CASA Y LA DESTROZARON, LO INTENTÉ TODO LO QUE LA JUSTICIA PERMITE, ASÍ ME FUE, ELLOS OCUPANDO OTRA, Y YO HE PEDIDO UNA HIPOTECA SOBRE LA MISMA PARA PAGAR LOS DAÑOS Y LAS FACTURAS DE LUZ Y AGUA PENDIENTES, PUES SI QUE FUNCIONA LA JUSTICIA SÍ, SI TIENES LA PASTA MAL, Y SI NO LA TIENES NI TE LO PLANTEES. SI HUBIERAN OCUPADO SU CASA NO PENSARÍA LO MISMO SR. NART, Y LE RESPETO Y ME GUSTA ESCUCHARLE.",nart vive mundo ejemplo rito inviol pregunta banco ocultan documentaci heredero gana ello pue demandarl justicia listo prepara pasta perder punto nart ocupaci caso ocuparon mese casa destrozaron intent justicia permit ocupando pedido hipoteca misma pagar factura agua pendient pue funciona justicia pasta plante ocupado casa pensar mismo nart respeto gusta escucharl,[0. 0. 0. ... 0. 0. 0.],0.0
7537,7537,MqZtj2HptyU,UC9lXvF0QDTmmNv83BgZ9i9w,Con lo que le había costado a Carolina aprenderse el acento de Juan Carlos Monedero... qué pena que después la echaran jeje.,costado carolina aprenders acento juan carlo monedero pena despu echaran jeje,[0. 0. 0. ... 0. 0. 0.],0.0
7538,7538,MqZtj2HptyU,UCj06dfOLMYcSzV6ZNgL7rmQ,"Gracias Nart , por destapara a esta gentuza.  , Alto y claro",gracia nart destapara gentuza alto claro,[0. 0. 0. ... 0. 0. 0.],1.0
7539,7539,MqZtj2HptyU,UC-XAmkalTryJpxTY4ODctjA,"Pues suerte tiene ella que es riquísima gracias a su familia, claro!",pue suert riqu sima gracia familia claro,[0. 0. 0. ... 0. 0. 0.],1.0
7540,7540,MqZtj2HptyU,UC-XAmkalTryJpxTY4ODctjA,"Poderosos/gente...
¿Qué pasa cuando los representantes de la gente se vuelven poderosos?
Pues eso....",poderoso gent pasa representant gent vuelven poderoso pue,[0. 0. 0. ... 0. 0. 0.],0.0
7541,7541,MqZtj2HptyU,UCSjNCSqZVDULeAd5w7ERf5w,Nart es un perfecto demagogo la justicia es una mierda el sale a defender la justicia porque espera que le favorezca como abogado.,nart perfecto demagogo justicia mierda sale defend justicia espera favorezca abogado,[0. 0. 0. ... 0. 0. 0.],-1.0
7542,7542,yj9N9DTtdas,UCv05qOuJ6Igbe-EyQibJgwQ,¡Nuevo libro! Un libro profusamente ilustrado en el que hablamos de 25 grandes batallas de la historia. Hemos dado un salto de calidad. Creemos que es nuestro mejor libro. Se puede comprar en Amazon👉 www.amazon.es/dp/8413842352/,nuevo libro libro profusament ilustrado hablamo grand batalla historia dado salto calidad creemo mejor libro pued comprar amazon amazon,[0. 0. 0. ... 0. 0. 0.],1.0
7543,7543,yj9N9DTtdas,UCFTDAIt9nCVYF4Jgks5oIsQ,"14:30 italia siendo humillado, tremendo foreshadowing de lo que le viene despues en la 2da guerra xd",italia siendo humillado tremendo foreshadow vien despu guerra,[0. 0. 0. ... 0. 0. 0.],-1.0
7544,7544,yj9N9DTtdas,UCQXYsw8liz0Pn2ePUXkjIbQ,Gracias auron play,gracia auron play,[0. 0. 0. ... 0. 0. 0.],1.0
7545,7545,yj9N9DTtdas,UC7B0QRXmQg0meVC1epp1rCQ,El psoe mataban espaňoles y cristianos y vinieron Rusos para organizar las chekas y en la republica catalana matar espaňoles y cristianos estaba a la orden del dia,psoe mataban espa ole cristiano vinieron ruso organizar cheka republica catalana matar espa ole cristiano orden,[0. 0. 0. ... 0. 0. 0.],0.0
7546,7546,yj9N9DTtdas,UCgwaUYdubWRlOyzBepxGsKw,SUB-CAMPEONES DEL 39' 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤡🤡🤡🤡🐷🐷🐷🐷🐷,campeon,[0. 0. 0. ... 0. 0. 0.],0.0
7547,7547,yj9N9DTtdas,UCgwaUYdubWRlOyzBepxGsKw,"VIVA FRANCO ✋🏻
GRACIAS!! 
EL PSOE DE LA 2 REPUBLICA forzo la guerra
Subcanpeones del 39' y pronto del 2024 
ROJOS DE MIERDA",viva franco gracia psoe republica forzo guerra subcanpeon pronto rojo mierda,[0. 0. 0. ... 0. 0. 0.],-1.0
7548,7548,yj9N9DTtdas,UClY1uf_XfTXFzQXcezmfEyg,"Una versión muy acaramelada de lo que fue el bando republicano y, por tanto, una visión muy sectaria de lo que realmente ocurrió antes y durante la guerra civil española.",versi acaramelada bando republicano visi sectaria realment ocurri guerra civil espa,[0. 0. 0. ... 0. 0. 0.],-1.0
7549,7549,yj9N9DTtdas,UCVU6PSnR2KSaOUV4Fv9m8BQ,"Con Niceto Alcalá Zamora, una República Católica Social de España habría sido posible...casi lo fue, por muy poco tiempo, durante los poquitos años reformistas. La radicalización de la izquierda llevó a la contra reacción de la derecha, y así se pavimentó el camino a la guerra civil.",niceto alcal zamora blica lica social espa habr sido posibl casi tiempo poquito reformista radicalizaci izquierda llev reacci derecha paviment camino guerra civil,[0. 0. 0. ... 0. 0. 0.],0.0
7550,7550,yj9N9DTtdas,UCh3OAiu-wXG6YtlypnzdlVQ,gracias a dios ganaron los buenos! arriba españa y viva la falange,gracia dio ganaron bueno arriba espa viva falang,[0. 0. 0. ... 0. 0. 0.],1.0
7551,7551,yj9N9DTtdas,UCzUQYg5p_rv4NWEZDaEa7Yg,Mi padre emigró a America y nos explicó los horrores de la Guerra Civil Española. Dice que fue algo terrible.,padr emigr america explic horror guerra civil espa dice terribl,[0. 0. 0. ... 0. 0. 0.],-1.0
7552,7552,yj9N9DTtdas,UCZZOpIK_Ggxn3nbsAoEdDpg,Gracias a regulares y la Legión por el buen trabajo en Asturias en el 34,gracia regular legi buen trabajo asturia,[0. 0. 0. ... 0. 0. 0.],1.0
7553,7553,yj9N9DTtdas,UCIGmrIv2ZNY98fs3Terwsvg,"TODA RIDICULA GERRA ,,,, SOLAMENTE TRAE MAS PENAS ,,,, Y MAS PROBLEMAS ,,,,",toda ridicula gerra solament trae pena problema,[0. 0. 0. ... 0. 0. 0.],-1.0
7554,7554,yj9N9DTtdas,UCxRXrIdGttnr9fHwbcKdl9w,Yo soy Ecuatoriana..en esa gerra de españa..mi abuelo materno uyo y vino a Ecuador..y aquí sabemos pocos descendientes dela familia Real..,ecuatoriana gerra espa abuelo materno vino ecuador sabemo poco descendient dela familia real,[0. 0. 0. ... 0. 0. 0.],0.0
7555,7555,yj9N9DTtdas,UCmtQYm8YOJL2F4p3vQqVa7Q,"Hubo muchos intelectuales de derecha que se opusieron contra los golpistas . Y no todos los republicanos eran de izquierdas, de hecho los fascistas no quieren un rey, que es lo mismo que los republicanos, que no haya un rey",intelectual derecha opusieron golpista republicano izquierda hecho fascista quieren mismo republicano,[0. 0. 0. ... 0. 0. 0.],-1.0
7556,7556,yj9N9DTtdas,UCNrgM1dLfoHMt5RMSEnUXUA,"Pero si Franco no hubiera hecho todo lo que hizo hoy España estuviera peor de lo que está ahora con el Felon.. Por que España tuviera al Lastre del Comunismo..
Mira qué bueno son los Comunistas que sé quedaron con 80 toneladas de Oro.. Más 15 en joyas y piedras preciosas.. Y Franco asume el poder con España en quiebra total.. Ya que antes de la dichosa guerra.. España era la 4ta Economía a nivel mundial..
1,Inglaterra 2,USA, 3,Francia. Y España la 4ta..
Qué bonito verdad y ahora Sánchez y sus Satélites.. Quieren hacer lo mismo que paso.. Qué fue el PSOE uno de los impulsores de todo ésa desgracia junto al PCE..",franco hecho hizo espa peor ahora felon espa lastr comunismo mira bueno comunista quedaron tonelada joya piedra preciosa franco asum poder espa quiebra total dichosa guerra espa econom nivel mundial inglaterra francia espa bonito verdad ahora nchez lite quieren hacer mismo paso psoe impulsor desgracia junto,[0. 0. 0. ... 0. 0. 0.],-1.0
7557,7557,yj9N9DTtdas,UC5dn6yUMiQqPOG_58X4nhbw,"El vídeo ya empieza mintiendo. Franco no era afín a ningún movimiento político, lo que hace que regrese de Canarias es el asesinato por parte de un pistolero  del psoe de José Calvo Sotelo el 13 de julio, q eso ni lo dices en el vídeo. Nunca estuvo directamente en contra de la República, sí de todo el desorden y caos que se estaba viviendo y el asesinato de Calvo Sotelo, después de varias cartas dirigidas al jefe del Estado y varios ministros para controlar esa situación y no obtener respuesta, fue lo que le hizo volver a España (no el hecho de que hubiese una republica) entrando por Cádiz,desde el norte de África con un pequeño ejército de 2.500 hombres. El resto del vídeo ni lo miro, todo mentira y manipulación histórica.",empieza mintiendo franco ning movimiento tico hace regres canaria asesinato part pistolero psoe calvo sotelo julio dice nunca directament blica desorden cao viviendo asesinato calvo sotelo despu varia carta dirigida jefe vario ministro controlar situaci obten respuesta hizo volver espa hecho republica entrando nort frica pequ rcito hombr resto miro mentira manipulaci hist rica,[0. 0. 0. ... 0. 0. 0.],-1.0
7558,7558,yj9N9DTtdas,UCeY9JOdHbJwSbhyMlp9SWlQ,"Estamos en camino de otra, prepárense",camino prep rens,[0. 0. 0. ... 0. 0. 0.],0.0
7559,7559,yj9N9DTtdas,UCMHxJ7zNbUgMcSZjHwgCJ6g,Condenados a repetir todo esto por tontos que somos los españoles,condenado repetir tonto espa ole,[0. 0. 0. ... 0. 0. 0.],-1.0
7560,7560,yj9N9DTtdas,UCVyHyTw3x9hbVOioVURVEzA,La historia no se repite pero rima,historia repit rima,[0. 0. 0. ... 0. 0. 0.],0.0
7561,7561,yj9N9DTtdas,UCpX2p_eaaZiev5jXrRJuOEQ,"No aprendemos los errores, y se repetirá la historia. Mirad la que está liando los del PSOE con la amnistía. Sigue el ambiente crispado, y prontó habrá una nueva guerra civil. Guardad mi comentario.",aprendemo error repetir historia mirad liando psoe amnist sigu ambient crispado pront habr nueva guerra civil guardad comentario,[0. 0. 0. ... 0. 0. 0.],-1.0
7562,7562,P6oDtbx0aCE,UCbdpeV29azVl-pIyuA8DyLA,"A ver por números...por metros cuadrados de area geográfica con poblacion , por potencia o capacidad mediatica y un largo etc es más fácil provocar un anticatalanismo que un antiespañolismo  digo yo...",mero metro cuadrado area geogr fica poblacion potencia capacidad mediatica largo provocar anticatalanismo antiespa olismo digo,[0. 0. 0. ... 0. 0. 0.],0.0
7563,7563,P6oDtbx0aCE,UCaWXYhVyHqZrU5lYaZ13_Dw,"Todo lo que digáis de Ayuso esta contaminado, todo lo veis desde la óptica de la extrema izquierda, Ayuso ha humillado a toda la izquierda madrileña estas, dos últimas elecciones y todo vale, no tenéis credibilidad lo siento.",ayuso contaminado vei ptica extrema izquierda ayuso humillado toda izquierda madril ltima eleccion vale credibilidad siento,[0. 0. 0. ... 0. 0. 0.],-1.0
7564,7564,P6oDtbx0aCE,UCE1nbShTnI98bdD3LYZeLhQ,Ha-mas Madrid 😅😅😅,madrid,[0. 0. 0. ... 0. 0. 0.],0.0
7565,7565,P6oDtbx0aCE,UCuHZDGZJpGn2Vl5SLdSHSQA,Jamás estaréis ASU nivel   ARRIBA ISABEL,nivel arriba isabel,[0. 0. 0. ... 0. 0. 0.],1.0
7566,7566,P6oDtbx0aCE,UC-pvZPYykpsl80J8JlbFrDA,"Pues mira, antes de jubilado, tuve un centro de ecografías en plena plaza Cataluña. Nuestra lengua era el castellano. Antes de eso desde el 2000 hasta el 2017, fuy comercial.Nadie nunca, repito nunca me pidió que hablara en catalán y no miento, no lo necesito.Creo que tú necesitas darte una vuelta por esta tierra y lo verás. Mi nieto habla castellano, va a una escuela pública y nadie le ha puesto piedras en la mochila ni le has discriminado por eso y piensa que vive en un pueblo de solo 1000 habitantes. Vasta de bulos con la intención de crear odio a Catalunya. Quizás el que está mintiendo y a sabiendas eres tú. Saludos. A y soy apolítico.",pue mira jubilado centro ecograf plena plaza catalu lengua castellano comerci nadi nunca repito nunca pidi hablara catal miento necesito creo necesita dart vuelta tierra nieto habla castellano escuela blica nadi puesto piedra mochila discriminado piensa vive pueblo solo habitant vasta bulo intenc crear odio catalunya quiz mintiendo sabienda saludo apol tico,[0. 0. 0. ... 0. 0. 0.],-1.0
7567,7567,P6oDtbx0aCE,UCqATyATfKiDFz4n0a7kSOJw,JUANITO SI TU NO TE OPONES NI A TU PERRO QUE TU LE LANZAS EL PALO Y EL PERRO TE DICE QUE VAYAS TU A COGERLO Y TU VAS Y LO COGES😂😂😂😂😂😂,juanito opon perro lanza palo perro dice vaya cogerlo coge,[0. 0. 0. ... 0. 0. 0.],0.0
7568,7568,P6oDtbx0aCE,UChAMX2mxJl3feVYvgQB_1tQ,Pues yo conozco a un hombre que hace dos años encontro unt trabajo en Barcelona y no le han exigido habiar catalalan y ya lo han ascendido en su puesto y lo tratan lo mismo que abotro catalan y está muy feliz de compartir trabajo con los catalanes y el no lo habla. Son todo bulis de esta mujer  que esta ida.,pue conozco hombr hace encontro trabajo barcelona exigido habiar catalalan ascendido puesto tratan mismo abotro catalan feliz compartir trabajo catalan habla buli mujer,[0. 0. 0. ... 0. 0. 0.],0.0
7569,7569,P6oDtbx0aCE,UCeHGVBmjA4YOVPKcwNbqxZA,Esta señora o no tiene idea de lo que dice o miente como una bellaca en cataluña a nadie que venga de cualquier zona de España se le llama charnego por lo tanto que se informe antes de hablar,idea dice mient bellaca catalu nadi venga cualquier zona espa llama charnego inform hablar,[0. 0. 0. ... 0. 0. 0.],0.0
7570,7570,P6oDtbx0aCE,UC4i1Us9D2C9JR1NFyICWxmQ,Esque ya lo eres muñeca diavilca,esqu diavilca,[0. 0. 0. ... 0. 0. 0.],0.0
7571,7571,P6oDtbx0aCE,UCcUWq6D6d5zI9ubj-sGFAQQ,Gracias Ayuso por respetar a los mayores y dejarles sin atender en los hospitales en el COVID lo que provocó más de 7000 fallecidos....ahora la justicia europea te va a dar las gracias.....jajajaja a ver si los engañas tambien como a los madrileños....,gracia ayuso respetar mayor dejarl atend hospital covid provoc fallecido ahora justicia europea gracia jajajaja enga tambien madril,[0. 0. 0. ... 0. 0. 0.],-1.0
