,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggressive
3454,HvJX5pcxMzg,UCURll36gB_wv8G1ZfiI9u5w,Puerto Rico nunca ha sido territorios norte americano ellos lo tienen como colonia ym el que diga que quieren independisarse de USA es encarcelado caso Oscar López lo metieron en la cárcel por más de 30 años en aislamiento,[0. 0. 0. ... 0. 0. 0.],puerto rico nunca sido territorio nort americano colonia diga quieren independisars encarcelado caso oscar metieron rcel aislamiento,-1,0.14327560365200043,0.007323059719055891,0.05678293853998184
3455,HvJX5pcxMzg,UCAdbbm-wU9AxsSjbk_uCzDA,"Las mismas Actitudes de los “Colonizadores”de siempre! Estos sí que no salían de una, cuando ya estaban en otra. Vaya costumbre de los PIRATAS!!!",[0. 0. 0. ... 0. 0. 0.],misma actitud colonizador siempr vaya costumbr pirata,-1,0.6083911657333374,0.026584116742014885,0.3282746970653534
3457,6EsaUrJ58kU,UCmt0tihJsINhmkdZoZmS9ow,"Es el precio de la ignorancia, es el precio de delegar en manos ajenas la vida propia.",[0. 0. 0. ... 0. 0. 0.],precio ignorancia precio delegar mano ajena vida propia,-1,0.08242761343717575,0.015768827870488167,0.037400513887405396
3459,6EsaUrJ58kU,UCwhXGKx2jbCPmFMboDKkJXA,"¿Sabéis cual es el problema? a ver como los jóvenes y los discapacitados le dais trabajo y futuro como en mi caso que yo soy discapacitado y reconocido por el centro base, irónicamente voy dar las gracias a todos los votantes de este país y que os lo diga una persona con discapacidad el problema es mas grave de lo que estamos hablando, no funciona el sistema y vivimos en una dictadura, hay que decir la verdad y lo dicho muchas gracias por todos los votantes de los partidos políticos por no dejar futuro ni a jóvenes ni a discapacitados y finalmente endeudar a unas cuantas generaciones de nuevo gracias y márchense de españa aquí no queremos votantes ni partidos políticos el votante es el pueblo basta ya de tanta mentira, que este gobierno también fue negligente con el tema de la pandemia hasta cuanto tiempo vais a permitirlo? hasta que sea el default , pues que dios me perdone pero que sepan que voy ha robar y me da igual porque aquí solo mirais por vuestro puto ombligo en vez de hacer una piña darnos contactos quedar ir a quitar a todos estos lo dicho muchísimas gracias de nuevo por arruinarme .",[0. 0. 0. ... 0. 0. 0.],problema vene discapacitado dai trabajo futuro caso discapacitado reconocido centro base nicament gracia votant diga persona discapacidad problema grave hablando funciona sistema vivimo dictadura decir verdad dicho mucha gracia votant partido tico dejar futuro vene discapacitado finalment endeudar una cuanta generacion nuevo gracia rchens espa queremo votant partido tico votant pueblo basta tanta mentira gobierno tambi negligent tema pandemia cuanto tiempo vai permitirlo default pue dio perdon sepan robar igual solo mirai puto ombligo hacer darno contacto quedar quitar dicho much sima gracia nuevo arruinarm,-1,0.03861083462834358,0.006844565272331238,0.026933372020721436
3460,6EsaUrJ58kU,UC40MJzLlD2Cm6D-sKC3sjAg,"España tiene lo que se merece, cuando importa más la paguita del estado que no endeudarse perpetuamente",[0. 0. 0. ... 0. 0. 0.],espa merec importa paguita endeudars perpetuament,-1,0.08804086595773697,0.04566730931401253,0.09498042613267899
3461,6EsaUrJ58kU,UC40MJzLlD2Cm6D-sKC3sjAg,"Sorprendido de que el PSOE mantenga su 100% de crisis, ahora incluso dos por mandato, ya es ""mala suerte"" que siempre sea cuando están ellos eh",[0. 0. 0. ... 0. 0. 0.],sorprendido psoe mantenga crisi ahora incluso mandato mala suert siempr,-1,0.014569428749382496,0.008575174026191235,0.013888108544051647
3464,6EsaUrJ58kU,UCFEnYcn8yBd_abLPMJc0L-Q,"Mientras tengamos estos gobiernos de ladrones e incompetentes, nunca saldremos de aquí.",[0. 0. 0. ... 0. 0. 0.],mientra gobierno ladron incompetent nunca saldremo,-1,0.0533650740981102,0.007653211243450642,0.03571512922644615
3465,6EsaUrJ58kU,UC-2kXtoZlX59ZtVhoq4jL5A,"Siempre he dicho que el dinero de un país, lo ha de administrar una empresa especializada en gestión económica, no se le puede atribuir a un político o a un grupo de políticos la gestión integral del dinero que todos los ciudadanos aportan, es de sentido común.

Quítale al poder politico el poder económico y el problema casi lo resuelves, la corrupción, las puertas giratorias, el clientelismo, los pesebres clientelares, los ministerios de desigualdad, etc, etc, etc....

Mientras tanto, podréis seguir criticando, quejándose e intentando resolver el país desde la barra del bar (algo muy español) que el problema no se resolverá.....................sobre todo con el enorme gasto público que tiene y que va a tener España con la población tan envejecida que tiene.......",[0. 0. 0. ... 0. 0. 0.],siempr dicho dinero administrar empresa especializada gesti econ mica pued atribuir tico grupo tico gesti integr dinero ciudadano aportan tale poder politico poder econ mico problema casi resuelv corrupci puerta giratoria clientelismo pesebr clientelar ministerio desigualdad mientra podr seguir criticando quej ndose intentando resolv barra espa problema resolv enorm gasto blico tener espa poblaci envejecida,-1,0.09390316158533096,0.008632744662463665,0.04945937916636467
3472,6EsaUrJ58kU,UCo2TkdHXjii_ES7L6iKiT0w,"Yo estoy asombrada con la ligereza que se habla de las pensiones, pues detrás de pensiones hay muchas personas con poco recursos. Pero si al final, recortar las pensiones es la solución, que así sea.",[0. 0. 0. ... 0. 0. 0.],asombrada ligereza habla pension pue detr pension mucha persona recurso final recortar pension soluci,-1,0.04239063337445259,0.011792698875069618,0.024716073647141457
3483,3FFOxhBSYAs,UChTb1FtVeaJIsebShJvghkw,"España es un país transcontinental como Rusia, Turquía, Francia y tantos otros. Ceuta y Melilla no “pertenecen” a España, son España como Soria, Ibiza o El Hierro. Los periodistas jugando con las palabras para tergiversar la historia.",[0. 0. 0. ... 0. 0. 0.],espa transcontinent rusia turqu francia tanto ceuta melilla pertenecen espa espa soria ibiza hierro periodista jugando palabra tergiversar historia,-1,0.04093659296631813,0.0066259801387786865,0.02892608754336834
3485,3FFOxhBSYAs,UCkATXEgXbCwxRWBlN4EuEKA,Ahora tiendo dónde viene la problema de los ocupás ...de la cultura de los rateros peratas Ceuta Melilla 7:15,[0. 0. 0. ... 0. 0. 0.],ahora tiendo vien problema ocup cultura ratero perata ceuta melilla,-1,0.19239284098148346,0.03007044829428196,0.17511218786239624
3489,3FFOxhBSYAs,UCk_jPDNmD3xE25lPvSuL8ow,"Vaya antes del siglo XV y del siglo VII y verá que los que los colonialistas son los Árabes Islámicos

Además por su posición geográfica en una de las principales vías marítimas del mundo el futuro de Ceuta y Melilla no depende ni dependerá jamás de Marruecos como ha sido siempre a lo largo de la historia y por eso mismo son Españolas mal que le pese a la BBC y a los cipayos Hispanoamericanos a su servicio.",[0. 0. 0. ... 0. 0. 0.],vaya siglo siglo colonialista rabe mico adem posici geogr fica principal tima mundo futuro ceuta melilla depend depend marrueco sido siempr largo historia mismo espa ola pese cipayo hispanoamericano servicio,-1,0.7484607100486755,0.022607626393437386,0.4196498692035675
3499,KT7MgVjM2xs,UCy3yKjUGeyLUSVQO2m4Y3bw,OJALA QUE DE VERDAD DEN LAS BECAS A LOS QUE LO NECESITEN. Y QUE DESPUES DE UNO MESES NO NOS ENTEREMOS QUE SE LOS ABUDINIARON.... LOS HIJOS DE LOS SENADORES Y LOS DEL CONGRESO.,[0. 0. 0. ... 0. 0. 0.],ojala verdad beca necesiten despu mese enteremo abudiniaron hijo senador congreso,-1,0.01727292686700821,0.0073859416879713535,0.012033224105834961
3500,KT7MgVjM2xs,UCMxRwQFqxs_iWy9Y7UGCp2g,Creció porque el director del dane está manipulando las cifras a voluntad de su manipulador,[0. 0. 0. ... 0. 0. 0.],creci director dane manipulando cifra voluntad manipulador,-1,0.015400197356939316,0.009983154945075512,0.015033215284347534
3501,KT7MgVjM2xs,UClY88t70ck2WQ7OoPNG35TA,"Creció pero para los senadores y políticos les aumentaron los sueldos, porque el pueblo está aguantando hambre.",[0. 0. 0. ... 0. 0. 0.],creci senador tico aumentaron sueldo pueblo aguantando hambr,-1,0.0769972950220108,0.010321009904146194,0.0277430210262537
3503,KT7MgVjM2xs,UCrZWWA8Drl9I9UG1XsRTUZQ,"como sea quieren bajar, periodismo comprado",[0. 0. 0. ... 0. 0. 0.],quieren bajar periodismo comprado,-1,0.02416102960705757,0.008740028366446495,0.012361811473965645
3504,KT7MgVjM2xs,UC04FAdSmLaDBmBZ8OgTmY-w,"JAJAJAJAJAJAJAJAJAJAJJAA QUE RISA AHORA YA CONTROLAN CARACOL CUANTOS MILLONES LES SOLTARON , DISQUE SUBIO 3% QUE GRAN MENTIRA",[0. 0. 0. ... 0. 0. 0.],jajajajajajajajajajajjaa risa ahora controlan caracol cuanto millon soltaron disqu subio gran mentira,-1,0.06575337797403336,0.014546033926308155,0.028556175529956818
3505,KT7MgVjM2xs,UCEbbSR37TeASK8CSI4CNEkw,cuanto pagan por decir tantas mentiras,[0. 0. 0. ... 0. 0. 0.],cuanto pagan decir tanta mentira,-1,0.03542947396636009,0.01261145155876875,0.02002287097275257
3508,KT7MgVjM2xs,UCVkD2Q-EFhMdjKRQtNoPQJQ,Nunca vemos ese supuesto crecimiento. Hay crecimiento y todo caro y la plata no alcanza.,[0. 0. 0. ... 0. 0. 0.],nunca vemo supuesto crecimiento crecimiento caro plata alcanza,-1,0.25793537497520447,0.012608637101948261,0.053497474640607834
3509,KT7MgVjM2xs,UCVkD2Q-EFhMdjKRQtNoPQJQ,"Jajaja, no que los castrochavistos nos iban a undir?",[0. 0. 0. ... 0. 0. 0.],jajaja castrochavisto iban undir,-1,0.8519076108932495,0.06844332069158554,0.614387571811676
3510,KT7MgVjM2xs,UCUrkDsJYmwwiBb25D0AOhgw,Porque tenemos un buen gobierno  y no un corrupto  como los de años anteriores,[0. 0. 0. ... 0. 0. 0.],buen gobierno corrupto anterior,-1,0.031000645831227303,0.017511747777462006,0.024018464609980583
3511,KT7MgVjM2xs,UCZ3SqooqNSEbJvOij51GPQQ,Jajaja no les cree NADIEEE,[0. 0. 0. ... 0. 0. 0.],jajaja cree nadiee,-1,0.08517687022686005,0.021600952371954918,0.03861270844936371
3513,KT7MgVjM2xs,UC94Cl31AgcOxuK1ppe1awkg,Les dio temor por la frase CASTRO  CHAVISTA,[0. 0. 0. ... 0. 0. 0.],temor frase castro chavista,-1,0.24833475053310394,0.09525340795516968,0.15845583379268646
3514,KT7MgVjM2xs,UC4ByNzrInxJ18s26lWw8fZQ,Lo unico que ha crecido en este gobierno es el precio del combustible la delincuencia y los gestores del delito,[0. 0. 0. ... 0. 0. 0.],unico crecido gobierno precio combust delincuencia gestor delito,-1,0.029231559485197067,0.008805917575955391,0.015497368760406971
3516,kBwcy9PsmI8,UCqPcu9r2ZW1EPVhUhS3QiYA,Pura mamada,[0. 0. 0. ... 0. 0. 0.],pura mamada,-1,0.539505660533905,0.25496143102645874,0.3863718807697296
3518,zgFuBJhrlTo,UCBvAzFOYx9m4ucjaABUcbBg,Menudo economista full que etes,[0. 0. 0. ... 0. 0. 0.],menudo economista full ete,-1,0.02332325652241707,0.022587496787309647,0.01919936202466488
3521,zgFuBJhrlTo,UC0U-_wNchskjpyaScLLKXrQ,"Para ser optimista hay que tener datos,si no tienes datos no eres optimista eres iluso 👏👏👏👏",[0. 0. 0. ... 0. 0. 0.],optimista tener dato dato optimista iluso,-1,0.07610003650188446,0.02206537127494812,0.03693670406937599
3522,zgFuBJhrlTo,UCbvOwgOzXM_ioxAIwVY2QQA,"En otras palabras...
Que estamos bien jodios...",[0. 0. 0. ... 0. 0. 0.],palabra bien jodio,-1,0.35486656427383423,0.14280317723751068,0.2027065008878708
3523,zgFuBJhrlTo,UC6912Gqd5B5B3P_7S87hZLg,"Siendo un facha como la copa de un pino, no puedes más que mentir y meter mierda contra el actual gobierno. Deberían ir a prisión todos los periodistas que mienten por dinero. Vendidos! Sois la lacra podrida de todos los países podridos. Este pais sería mucho mejor con muchos de vosotros presos.Que asco de nazis!",[0. 0. 0. ... 0. 0. 0.],siendo facha copa pino pued mentir meter mierda actual gobierno deber prisi periodista mienten dinero vendido lacra podrida podrido pai mejor preso asco nazi,-1,0.010122830979526043,0.011549578048288822,0.017243722453713417
3527,zgFuBJhrlTo,UCnPdK7hHuQSIUGvM22WHr4A,"En España para mejorar las economía hace falta dejar de ser los líderes del paro y que todo el mundo se ponga a trabajar, comenzando pos eliminar el seguro autónomo.",[0. 0. 0. ... 0. 0. 0.],espa mejorar econom hace falta dejar dere paro mundo ponga trabajar comenzando eliminar seguro nomo,-1,0.10798021405935287,0.005830060690641403,0.035581521689891815
3529,zgFuBJhrlTo,UCewwPp8r6oYeA8ZbfQXOPqA,LO HOMBRES DE TRAJES NEGRO Y EL SINDROME DEL GATO MUERTO? QUE ES...?,[0. 0. 0. ... 0. 0. 0.],hombr traje negro sindrom gato muerto,-1,0.231184720993042,0.05110043287277222,0.12469132989645004
3531,zgFuBJhrlTo,UCz_rMoQmPidUvHVlcxgfLjA,"Los políticos de éste país son unos ineptos, pero es que los votamos nosotros. En conclusión, España no tiene remedio.",[0. 0. 0. ... 0. 0. 0.],tico inepto votamo conclusi espa remedio,-1,0.09797963500022888,0.04850902035832405,0.06849942356348038
3540,yBYZDS1T1q0,UC6KvTv7eNPXyaIW5XitT-rw,Como adam smith pudo proponer teorías cuando ya estaba muerto?,[0. 0. 0. ... 0. 0. 0.],adam smith pudo propon teor muerto,-1,0.0262292567640543,0.01853594370186329,0.014816981740295887
3548,yBYZDS1T1q0,UCAJYY_Br1mK1m6IXV-uteag,"NO FUE NINGUN DESCUBRIMIENTO DE AMERICA, AVIA YALA YA EXISTIA",[0. 0. 0. ... 0. 0. 0.],ningun descubrimiento america avia yala existia,-1,0.13599111139774323,0.015774007886648178,0.042862992733716965
3553,yBYZDS1T1q0,UCMgZ2VZgDBswBLh8VtrIqCw,Quien viene por una tarea de sociales 😭⤵,[0. 0. 0. ... 0. 0. 0.],vien tarea social,-1,0.0999719500541687,0.05812933295965195,0.06905250251293182
3557,yBYZDS1T1q0,UCEslaM0uW3bOWrimjN5QAkA,Doctrina egoista 🤙,[0. 0. 0. ... 0. 0. 0.],doctrina egoista,-1,0.3113778829574585,0.24116000533103943,0.3062838912010193
3559,ao2lBR-IxR4,UClK_e-TLlKCdWFH_qre2cJQ,!Que pobre análisis! póngase a estudiar y fundamente con datos duros,[0. 0. 0. ... 0. 0. 0.],pobr lisi ngase estudiar fundament dato duro,-1,0.040028784424066544,0.024090120568871498,0.03534659743309021
3560,ao2lBR-IxR4,UC5mrQSO_LOLI9WHcpuFiPIw,"Este ignorante que sabe de machetes, si de seguro ni los conoce 👎.",[0. 0. 0. ... 0. 0. 0.],ignorant sabe machet seguro conoc,-1,0.021759910508990288,0.033828992396593094,0.029087267816066742
3561,ao2lBR-IxR4,UCElNYeEo1jKeB3uoRiLyCGA,"La vision de un estudioso JMR vs la  vision de un ignorante, burro, gandalla y porro",[0. 0. 0. ... 0. 0. 0.],vision estudioso vision ignorant burro gandalla porro,-1,0.015236111357808113,0.018506038933992386,0.0200166217982769
3562,ao2lBR-IxR4,UCD0gMNK454LGsPCM8DvQk-g,"Chayoteros, ni más ni menos",[0. 0. 0. ... 0. 0. 0.],chayotero meno,-1,0.10292331874370575,0.13467471301555634,0.1590116173028946
3564,ao2lBR-IxR4,UCEUi7-dnlwJKt-0tq-9Pumw,"Pobre comentarista, tu sabes de dónde salió el gas,el agua,la luz para el norte del país? Limitado tú comentarista de chafa.",[0. 0. 0. ... 0. 0. 0.],pobr comentarista sabe sali agua nort limitado comentarista chafa,-1,0.0838237851858139,0.11188603192567825,0.10637087374925613
3565,ao2lBR-IxR4,UCaCKFAFtcWJ8BmDtUBG7SjA,Grupo ref. Son unos cobardes por q asi hubietan criticado a los otros rateros presidentes cobardes.,[0. 0. 0. ... 0. 0. 0.],grupo cobard hubietan criticado ratero president cobard,-1,0.04846383258700371,0.02329903654754162,0.06391137838363647
3566,ao2lBR-IxR4,UCcSP6-H4cggq_QmMlPP32nQ,"Con este tipo de personajes quieren dar noticias el deforma 😂😂😂😂 mejor contraten a Kiko, se escucha más sincero!!! Pesimos periodistas!! Se ve que ya no les dan chayote!!!!",[0. 0. 0. ... 0. 0. 0.],tipo personaj quieren noticia deforma mejor contraten kiko escucha sincero pesimo periodista chayot,-1,0.024446647614240646,0.012790380977094173,0.02389734797179699
3567,ao2lBR-IxR4,UCMhbOe7dD6lvaRqWwZ3pFGw,Cada día se descaran más antes eran aplaudidores cuando el pueblo era el olvidado,[0. 0. 0. ... 0. 0. 0.],cada descaran aplaudidor pueblo olvidado,-1,0.06964769214391708,0.013490253128111362,0.05224275216460228
3568,ao2lBR-IxR4,UCPZgglzdLFuGVYjFWjF63tA,"82 años de pri y pan y no hemos avanzado con las ideas que apoya este chayotero frustrado, es ora de que le demos la oportunidad a morena  o a otro partido.",[0. 0. 0. ... 0. 0. 0.],avanzado idea apoya chayotero frustrado demo oportunidad morena partido,-1,0.07413538545370102,0.09770113229751587,0.07659643888473511
3570,ao2lBR-IxR4,UCCexA-tKj75NZuC1gQPOIJQ,"Jamás te había visto y apareció tu vídeo, pero eres más chafa que Laura Zapata, pobre México, estás muy p....",[0. 0. 0. ... 0. 0. 0.],visto apareci chafa laura zapata pobr xico,-1,0.18074773252010345,0.14685453474521637,0.10729048401117325
3572,ao2lBR-IxR4,UC5bLAqgnLC2ceqPe9SuxQqg,"Enojado por que no llega el chayote? Ya chole con Reforma, que deforma!!!!",[0. 0. 0. ... 0. 0. 0.],enojado llega chayot chole reforma deforma,-1,0.10633635520935059,0.09253557026386261,0.08810243010520935
3573,ao2lBR-IxR4,UChMn_dOahWknowcsjBN-c3A,"DISCULPA MELENDEZ PERO TUS OPINIONES, CIFRAS, Y DOTES ADIVINATORIAS,  SE VERAN APLASTADAS  CONTUNDENTEMENTE CON LOS RESULTADOS  ECONOMICOS, QUE NO ALCANZAS O NO QUIERES VISLUMBRAR, Y NO ES ANDRES MANUEL, AUNQUE SE TE ENCHINE EL CUERO ES NUESTRO SEÑOR PRESIDENTE,  CUANDO ESTABAN LOS OTROS GOBIERNOS ERAS UN CONSECUENTE Y SERVIL EDITOR, TE PAGABAN?  CREO QUE SI, Y  A  TU PATRON TAMBIEN .",[0. 0. 0. ... 0. 0. 0.],disculpa melendez opinion cifra dote adivinatoria veran aplastada contundentement resultado economico alcanza quier vislumbrar andr manuel aunqu enchin cuero president gobierno consecuent servil editor pagaban creo patron tambien,-1,0.024696970358490944,0.011008336208760738,0.016729731112718582
3574,ao2lBR-IxR4,UC323bmwx1sJ5FyicAZhIMgQ,Las ideas de ese viejo son antiguas como el pri,[0. 0. 0. ... 0. 0. 0.],idea viejo antigua,-1,0.05027225241065025,0.023271560668945312,0.0317419096827507
3575,ao2lBR-IxR4,UC08eS4YqWhWU0U4VX8CIXSg,Reforma es un medio nefasto,[0. 0. 0. ... 0. 0. 0.],reforma medio nefasto,-1,0.02165396511554718,0.023045405745506287,0.018427802249789238
3577,ao2lBR-IxR4,UCwdXbH3oJV5WtkR-QCExr2g,Se acabó el chayote buey😂,[0. 0. 0. ... 0. 0. 0.],acab chayot buey,-1,0.029794128611683846,0.03982633724808693,0.03650790452957153
3578,I1jMe_F5kIA,UChPenTQHhegdRX8ygrV6q1A,"Toda 😂 sudamerica vive en un sueño , en una burbuja de aire se creen super potencia ,La unica potencia es Brasil , México  y Brasil",[0. 0. 0. ... 0. 0. 0.],toda sudamerica vive burbuja air creen super potencia unica potencia brasil xico brasil,-1,0.13293734192848206,0.007650419138371944,0.0343409925699234
3579,I1jMe_F5kIA,UCsDtT_oCeGrLGXyGtLcxe8A,"Los peores gobierno en que se crecio muy poco fueron los del piñera y la Bachelet, es mas el ultimo gobierno del Piñera fue un desastre, crecimiento en baja total, dejo un pais polarizado, alza sostenida de la inflacion, la economia en descenso y que se mantendria por un par de años una vez terminada su mala gestion.  Fue el periodo en que ingresaronj cerca de un milon de venezolanos y colombianos ilegales, siendo mayoriatriamente, delincuentes, ladrones, estafadores, narcotraficantes, protitutas  y secuestradores.  el unico que crecio eqconpomicanmente fue el corrupdel piñera que aumento su riquez mal avida.",[0. 0. 0. ... 0. 0. 0.],peor gobierno crecio bachelet ultimo gobierno desastr crecimiento baja total dejo pai polarizado alza sostenida inflacion economia descenso mantendria terminada mala gestion periodo ingresaronj cerca milon venezolano colombiano ilegal siendo mayoriatriament delincuent ladron estafador narcotraficant protituta secuestrador unico crecio eqconpomicanment corrupdel aumento riquez avida,-1,0.7645944356918335,0.03694751858711243,0.5768473744392395
3581,I1jMe_F5kIA,UC8vno590d8cLOMo1gznhHBw,"En resumen, el problema en Chile no era el sistema, eran los personajes que entraron a la política, la maldita CASTA.",[0. 0. 0. ... 0. 0. 0.],resumen problema chile sistema personaj entraron tica maldita casta,-1,0.680059015750885,0.16358265280723572,0.5196050405502319
3583,I1jMe_F5kIA,UCGOfAx1WXX2LfnEadYWJ_lA,"El problema es el nivel elevado de corrupción de los países sudamericanos, por mas que tengan la mejor economía de la región. Y gran parte los responsables son los políticos.",[0. 0. 0. ... 0. 0. 0.],problema nivel elevado corrupci sudamericano mejor econom regi gran part respons tico,-1,0.0936497300863266,0.007304914761334658,0.035112302750349045
3585,I1jMe_F5kIA,UCjbGt6GpOxAT3a5z6exKOuQ,La razón por la que Chile progreso que hubo una época en que los políticos no metieron las manos ni sus narices.,[0. 0. 0. ... 0. 0. 0.],chile progreso poca tico metieron mano naric,-1,0.13053573668003082,0.011122500523924828,0.04680345952510834
3590,I1jMe_F5kIA,UC1gvQL-cT5DiOT3LCy_h0uw,Si los chilenos siguen enamorados de el modelo comunistas se van a ir a la M . Deberían aprender con el gobierno actual,[0. 0. 0. ... 0. 0. 0.],chileno siguen enamorado modelo comunista deber aprend gobierno actual,-1,0.2938058078289032,0.011223099194467068,0.19642366468906403
3591,I1jMe_F5kIA,UCC8czlrPEOSG7BuVFlSgKjA,"En Venezuela el gasto publico, la burocracia, los funcionarios corruptos, tienen el sistema economico en jaque!",[0. 0. 0. ... 0. 0. 0.],venezuela gasto publico burocracia funcionario corrupto sistema economico jaqu,-1,0.15506169199943542,0.008013642393052578,0.05280911177396774
3592,I1jMe_F5kIA,UCIAYkkkEP9oZLev8N_K6XAg,"pero a costa de quien de los pobres .asi cualquiera yo como chileno lo tengo q decir ,llenaron las arcas a costilla de los pobres quienes vivian solo los ricos .si yo como jefe de familia tengo a mi casa linda x fuera para q todos digan ese tipo tiene plata y hace las cosas bien ,perro a mis hijos y esposa los tengo cagado de hambre .asi fue chile en la epoca militar .ipocritas q tuvimos q emigrar ,poreso argentina digan lo q digan nunco caga de hambre a su gente .esa es la diferencia ,",[0. 0. 0. ... 0. 0. 0.],costa pobr cualquiera chileno decir llenaron arca costilla pobr vivian solo rico jefe familia casa linda digan tipo plata hace cosa bien perro hijo esposa cagado hambr chile epoca militar ipocrita emigrar poreso argentina digan digan nunco caga hambr gent diferencia,-1,0.8570252060890198,0.02920125052332878,0.530198335647583
3595,I1jMe_F5kIA,UChRryuNBtRHg6iCCwSw3CKA,Pero es lo de siempre. Los ricos se llevan toda la riqueza y cuando el trabajador pide un mejor salario le tiran la puerta luego viene el colapso político y social.,[0. 0. 0. ... 0. 0. 0.],siempr rico llevan toda riqueza trabajador pide mejor salario tiran puerta luego vien colapso tico social,-1,0.5002666115760803,0.0078068082220852375,0.15113171935081482
3597,I1jMe_F5kIA,UCiS8sWUGHcEBenJUG1r76KQ,Chile es mejor gracias a las riquezas que arrebato sus riquezas naturales a bolivia y al Perú  por el intervencionismo Inglés en apoyo directo en la guerra del pacifico. Por esto Nunca chile será potencia ya que los rotos son esclavos de los ingleses.,[0. 0. 0. ... 0. 0. 0.],chile mejor gracia riqueza arrebato riqueza natural bolivia intervencionismo ingl apoyo directo guerra pacifico nunca chile potencia roto esclavo ingles,-1,0.9102925658226013,0.05543217808008194,0.7372978925704956
3598,KH4dpNmtC08,UC3bRVqfLpexxvzmoIyYc-KQ,🔥 EL ENEMIGO más TEMIBLE del IMPERIO ESPAÑOL | ¿Por qué el ORO acabó con el IMPERIO ESPAÑOL? https://youtu.be/AN07TRI1XLs,[0. 0. 0. ... 0. 0. 0.],enemigo temibl imperio espa acab imperio espa http youtu,-1,0.0600791871547699,0.008361133746802807,0.0438835471868515
3603,KH4dpNmtC08,UCikgGCQvgGNHxRg2sTGZZow,Los europeos le hicimos un gran favor a África al colonizarla. Si no hubiesemos ido aún seguirían viviendo en la Edad de Piedra y no habrían descubierto ni la rueda.,[0. 0. 0. ... 0. 0. 0.],europeo hicimo gran favor frica colonizarla hubiesemo seguir viviendo edad piedra habr descubierto rueda,-1,0.6914772987365723,0.026260366663336754,0.2083035260438919
3604,KH4dpNmtC08,UCVlkDvgaH6OHZwVxwmaFxwA,"mucha guerra, hasta pagan los inocentes",[0. 0. 0. ... 0. 0. 0.],mucha guerra pagan inocent,-1,0.06797086447477341,0.012338459491729736,0.032181836664676666
3605,KH4dpNmtC08,UCd7UXIGxHqq0FB8TRQa3nmQ,"Para la gente dice ""colonialismo? Pero eso fue ya hace cientos de años, ya esta bien de echarle la culpa!"" no se da cuenta que el impacto de eso dura justamente cientos de años con bien explica Borja.",[0. 0. 0. ... 0. 0. 0.],gent dice colonialismo hace ciento bien echarl culpa cuenta impacto dura justament ciento bien explica borja,-1,0.01731341890990734,0.00910262856632471,0.013044784776866436
3606,KH4dpNmtC08,UC25IfY2kmgO7RJgSgB_9c9Q,"X favor cuántas falacias! Europa promovió golpes de Estado por toda África cuando los gobiernos no respondian a sus intereses, los más de 20 millones de esclavos la vaciaron, no se puede mentir tanto",[0. 0. 0. ... 0. 0. 0.],favor nta falacia europa promovi golp toda frica gobierno respondian interes millon esclavo vaciaron pued mentir,-1,0.09747699648141861,0.009888208471238613,0.048555776476860046
3611,KH4dpNmtC08,UC423IIKt4jLUwMQj5ap65fg,AFRICA ES POBRE PORQUE USA Y EUROPA LOS ROBA TODO,[0. 0. 0. ... 0. 0. 0.],africa pobr europa roba,-1,0.5990761518478394,0.0370047502219677,0.2610583007335663
3616,KH4dpNmtC08,UCUV2wm7tpABohq5sg-r97WA,"😂😂😂 Los nativos americanos ""no eran muy fuertes"" y sin embargo lo que construyeron, lo hicieron sin ayuda de animales de carga en mesoamerica, ya me diras tu que ""no eran fuertes""... 😂😂😂",[0. 0. 0. ... 0. 0. 0.],nativo americano fuert embargo construyeron hicieron ayuda animal carga mesoamerica dira fuert,-1,0.6616409420967102,0.017913024872541428,0.24758583307266235
3617,KH4dpNmtC08,UCZFSKBpkN6QI4g6Q999fsxA,"Africa tiene recursos inmensos de recursos naturales , de materia prima , pero le falta transformar estas materias primas baratas en productos que puedan vender a precios altos, le falta industrializarse, asi saldran de la pobreza.",[0. 0. 0. ... 0. 0. 0.],africa recurso inmenso recurso natural materia prima falta transformar materia prima barata producto puedan vender precio alto falta industrializars saldran pobreza,-1,0.581264317035675,0.009539686143398285,0.13829801976680756
3619,SBYJbnUCTQE,UCBF2qcLNcypursid_aFWuwg,"LA GEOPOLITICA..... EL SENTIDO COMUN ""HA MUERTO""..... Y ESO NOS DEBERIA HACER PENSAR HACIA DONDE VA LA HUMANIDAD.....HOY ""TODO VALE""........",[0. 0. 0. ... 0. 0. 0.],geopolitica comun muerto deberia hacer pensar hacia humanidad vale,-1,0.23615294694900513,0.012069188989698887,0.04821581393480301
3620,SBYJbnUCTQE,UCMrAV6RvpwIpmSX4ltR8j7Q,el univerzo castigara alos que hacen el mal eliminandolos de la existinecia cuando mueran esos malos y a los buenos su energia se ira alas estrellas ynaturaleza 😅,[0. 0. 0. ... 0. 0. 0.],univerzo castigara alo hacen eliminandolo existinecia mueran malo bueno energia ala estrella ynaturaleza,-1,0.08961266279220581,0.00865244772285223,0.04977620020508766
3625,SBYJbnUCTQE,UCUJj9B0Xtcr9RCxo21_TDbQ,4:08 Cuando la vida te pone a prueba,[0. 0. 0. ... 0. 0. 0.],vida pone prueba,-1,0.09560113400220871,0.04262852296233177,0.05876372382044792
