,video_id,author,comment,vectores_tfidf,comment_stem,sentiment
2487,nDyA8hpimG0,UCogpVSg-yydKhKMRrK52DQQ,"se cree que es Messi el comi jajajaj,quien te juna cachivache !!",[0. 0. 0. ... 0. 0. 0.],cree messi comi jajajaj juna cachivach,-1.0
2493,BBOnU52CuI4,UCFtX97kzftGV7-O232op_Dw,"Es más difícil sacarse unas buenas oposiciones que hacer un doctorado, y se pasa fatal. Como no han pasado por oposiciones, dramatizan lo de la tesis. Sí, he visto a doctores en activo con trastornos psicológicos acusados... terminan un poco tontos de tanto estudiar. Luego se convierten en profesores universitarios y en catedráticos...🎉🎉🎉 un sueldazo de 3000 € en adelante. No veas qué pena me dan...😛",[0. 0. 0. ... 0. 0. 0.],sacars una buena oposicion hacer doctorado pasa fatal pasado oposicion dramatizan tesi visto doctor activo trastorno psicol gico acusado terminan tonto estudiar luego convierten profesor universitario catedr tico sueldazo adelant vea pena,-1.0
2494,BBOnU52CuI4,UC_r8H1-cbPebkYdPtUmcaxA,"Sólo he tenido problemas, ya estoy harto de esta mie*da. Nada, absolutamente nada me sale. Mi asesor principal está en otro país porque abandonó la academia, todas las reuniones son por zoom. Llevo dos años y medio y no tengo nada que publicar, al año tengo como 100 pesadillas. Trabajo en un laboratorio vacío,  siempre ha sido así desde que comencé. Todo lo anterior me ha provocado una pésima autoestima, me he alejado de mi familia porque estoy de mal humor y no quiero ser grosero con ellos. Ya no disfruto nada, todo me da igual, ya no practico mis pasatiempos por la tristeza de no obtener resultados. Me siento un incompetente, me siento como basura humana. Estoy extremadamente desanimado, pareciera que el Doctorado ha despertado la peor versión de mí. A veces, quisiera renunciar e irme a trabajar a un trabajo físicamente exigente, por lo menos, al final de mi jornada laboral,  seguramente habré avanzado un poquito: ""hoy, como mesero, atendí 10 mesas"", ""hoy, como trabajador agrícola, levanté las mazorcas de maiz de 4 zurcos"", ""hoy, como lavaplatos, lavé 5 recipientes grandes de trastes sucios"", ""hoy, como peón de mano, cargué 1000 ladrillos y ayudé a poner la mezcla de cemento en un techo"", todo lo anterior sería más satisfactorio que mi doctorado, donde llevo meses haciendo los mismos experimentos y no avanzo nada.Ya no tengo sentimientos de alegria ni de tristeza, ya no siento que sea una persona, soy ""algo"" que come, duerme y defeca, no tengo deseos y si me corrieran del programa de posgrado, pues me daría igual. Esta vida que llevo es un completo asco. Me odio a mí mismo.",[0. 0. 0. ... 0. 0. 0.],problema harto absolutament sale asesor princip abandon academia toda reunion zoom llevo medio publicar pesadilla trabajo laboratorio siempr sido comenc anterior provocado sima autoestima alejado familia humor quiero grosero disfruto igual practico pasatiempo tristeza obten resultado siento incompetent siento basura humana extremadament desanimado pareciera doctorado despertado peor versi vece quisiera renunciar irm trabajar trabajo sicament exigent meno final jornada labor segurament habr avanzado poquito mesero atend mesa trabajador cola levant mazorca maiz zurco lavaplato recipient grand trast sucio mano cargu ladrillo ayud poner mezcla cemento techo anterior satisfactorio doctorado llevo mese haciendo mismo experimento avanzo sentimiento alegria tristeza siento persona come duerm defeca deseo corrieran programa posgrado pue igual vida llevo completo asco odio mismo,-1.0
2499,BBOnU52CuI4,UCXC8Q6o8iRXm3XoxQhi8FAQ,"Yo insisto en que El problema tanto de Las maestrias como de Los doctorados, es UN problema estructural-metodológico",[0. 0. 0. ... 0. 0. 0.],insisto problema maestria doctorado problema estructur metodol gico,-1.0
2509,hLWtS41xRRY,UCgoQIjUtp4_47oXYDU-jkog,A mí Dalas me parece insoportable pero nadie se merece ese machaque,[0. 0. 0. ... 0. 0. 0.],dala parec insoport nadi merec machaqu,-1.0
2510,hLWtS41xRRY,UCfvaQcyPFdr-ostMybQkNtg,"Concluyendo: El error de Dalas fue haberse metido con esas dos chicas en su pasado. Él muy bien dice “si quieres conocer realmente a tu pareja, sepárate”  Todo ese odio que le han tenido ha sido tan innecesario, entiendo que él hace videos polémicos y que quizás no te agrade, para los gustos los colores pero no es sano querer destruirle la vida a un ser humano por haber tenido mujeres ardidas y con malas intensiones, ellas solo querían sacar provecho.  Baaaaaaah 
Espero que algún día muchas de esas personas puedan pasar la hoja y pedir al menos disculpa pero viéndolo desde una pantalla, todo parece tan hipócrita, no quiero imaginarme cómo serán todas estos “YouTubers” que hablaron tan mal de alguien en sus vidas “normales” o con sus “amigos”. Considero que las redes sociales son tan perjudiciales cuando te juntas con el incorrecto y solo lo sabras cuando haya un mal entendido, ahí es donde se conoce realmente la cara de la verdad, aún que claro está que esto también pasa en la vida normal.
Dalas me agrada porque no sigue ninguna secta perjudicial y siempre ha peleado por limpiar su nombre, admirable y eso es tener coraje. Me alegra mucho que siga cómo va y espero que le vaya mucho mejor y que siga fuerte mentalmente, siempre habrán personas escondidas esperando el momento adecuado para atacar , difamar y crear odio masivo.",[0. 0. 0. ... 0. 0. 0.],concluyendo error dala habers metido chica pasado bien dice quier conoc realment pareja rate odio sido innecesario entiendo hace video mico quiz agrad gusto color sano querer destruirl vida humano haber mujer ardida mala intension solo quer sacar provecho baaaaaaah espero mucha persona puedan pasar hoja pedir meno disculpa ndolo pantalla parec crita quiero imaginarm toda youtub hablaron alguien vida normal amigo considero rede social perjudicial junta incorrecto solo sabra entendido conoc realment cara verdad claro tambi pasa vida normal dala agrada sigu ninguna secta perjudici siempr peleado limpiar nombr admir tener coraj alegra siga espero vaya mejor siga fuert mentalment siempr habr persona escondida esperando momento adecuado atacar difamar crear odio masivo,-1.0
2511,hLWtS41xRRY,UCUn1Ah0r8B62B1LllV2ASOg,Wow se a descubierto algo nuevo que todos los streamers son falsos😮,[0. 0. 0. ... 0. 0. 0.],descubierto nuevo streamer falso,-1.0
2512,hLWtS41xRRY,UC1TvNSK0mxnJNOZrTFL6n2w,"honestamente yo si banco a dalas si su intensión es vengarse de los q le hicieron daño una vez, si ellos no tuvieron piedad de él cuando estuvo en su peor momento entonces por qué dalas tendría q ser amigable ahora?? q se traguen por lo menos un poco de toda la mierda q una vez él sufrió",[0. 0. 0. ... 0. 0. 0.],honestament banco dala intensi vengars hicieron piedad peor momento entonc dala tendr amig ahora traguen meno toda mierda sufri,-1.0
2513,hLWtS41xRRY,UC71X0KBG0dduNLps80MWL0A,"Hay pobre dalas 😂😂😂😂😂
El tipo mas toxico y nefasto de todo internet",[0. 0. 0. ... 0. 0. 0.],pobr dala tipo toxico nefasto internet,-1.0
2514,hLWtS41xRRY,UCPV4K97F9_Sjz9CSrALLF6w,Javi me parece traicionero giro inesperado de la trama,[0. 0. 0. ... 0. 0. 0.],javi parec traicionero giro inesperado trama,-1.0
2516,hLWtS41xRRY,UCQJlPyPkHrkeJAtrYjgQXiQ,Cuando me enteré que Rubius invitó al Wismechas al Torneo me quede...wtf y ese desaparecido irrelevante del wismechas que hace allí....,[0. 0. 0. ... 0. 0. 0.],enter rubiu invit wismecha torneo qued desaparecido irrelevant wismecha hace,-1.0
2518,hLWtS41xRRY,UCOjaY9e1fYPZqb7ZXpRFs0w,"pues es insufrible, normal que caiga mal",[0. 0. 0. ... 0. 0. 0.],pue insufr normal caiga,-1.0
2520,hLWtS41xRRY,UC6ukIp-4pAB_6n6PmNldE_w,Wismichu tipico perro faldero,[0. 0. 0. ... 0. 0. 0.],wismichu tipico perro faldero,-1.0
2522,hLWtS41xRRY,UCBOORpNYXYEa3UOKSs_2BtQ,"Curioso que hagan un vídeo de esto, pero no hablando del clip donde el pambisito aprueba el incesto ni tampoco que su proyecto de inversión tiene fama de estafa.

Pero si, dalas nunca ha hecho nada,  solo lo odian porque si 😔",[0. 0. 0. ... 0. 0. 0.],curioso hagan hablando clip pambisito aprueba incesto tampoco proyecto inversi fama estafa dala nunca hecho solo odian,-1.0
2523,hLWtS41xRRY,UCL1iWUPxXqn3gdMFHFTNx5w,Javi ya hablo sobre la estafa que dalas patrocinó en la pestaña de comunidad? O se a quedado completamente callado,[0. 0. 0. ... 0. 0. 0.],javi hablo estafa dala patrocin pesta comunidad quedado completament callado,-1.0
2526,hLWtS41xRRY,UCUPfA1_T_ymsLCqd53nhSig,"La elite actual no es igual a la elite del pasado.

No creo que lo odien actualmente, solo lo ignoran",[0. 0. 0. ... 0. 0. 0.],elit actual igual elit pasado creo odien actualment solo ignoran,-1.0
2527,hLWtS41xRRY,UC4GawRV0Q5Z2Ty3cfO6u7sg,Wismichu fue el tonto útil.,[0. 0. 0. ... 0. 0. 0.],wismichu tonto,-1.0
2529,wNmPR8nhJms,UCKVoYhQ9-VDAgjdO5HmQwQQ,Impecable,[0. 0. 0. ... 0. 0. 0.],impec,-1.0
2531,wNmPR8nhJms,UCyEj_TIu1MUIzuwNln4Kwvw,"Nadie puede saber exactamente ,quien fue la primera mujer, inposible saber eso q va",[0. 0. 0. ... 0. 0. 0.],nadi pued saber exactament primera mujer inpos saber,-1.0
2533,wNmPR8nhJms,UCUW2ABi27Sof29UMBRT5-Jw,la ciencia vale hongo nos han manipulado a todo el mundo,[0. 0. 0. ... 0. 0. 0.],ciencia vale hongo manipulado mundo,-1.0
2545,wNmPR8nhJms,UCd__JNtG4FmKmQhTXOW9Yrg,"Yo me niego a creer que la humanidad es un derivado aleatorio de circunstancia molecular, nada más que el resultado del simple azar biológico, no,  debe haber más, todo lo que la humanidad ha construido, las mas bellas melodías, maravillosas obras de arte,  de ingeniería, computadoras, inteligencia artificial, naves espaciales, todo lo que ha producido el abrumante ingenio humano, todo carece de valor al no tener respuesta a la única pregunta que verdaderamente importa, de donde venimos???",[0. 0. 0. ... 0. 0. 0.],niego creer humanidad derivado aleatorio circunstancia molecular resultado simpl azar biol gico debe haber humanidad construido bella melod maravillosa obra art ingeni computadora inteligencia artifici nave espacial producido abrumant ingenio humano carec valor tener respuesta nica pregunta verdaderament importa venimo,-1.0
2551,qrMpb7psubg,UCz4fUoCO3pecw1LMB5YxlqQ,Que estupidez hablan estos homosexuales,[0. 0. 0. ... 0. 0. 0.],estupidez hablan homosexual,-1.0
2555,qrMpb7psubg,UC8PiaNlSZKkkD0LHW331xcA,Si como padre me niego a comprender esta diversidad para mi hija estoy mal? Se me señalará? O que ??,[0. 0. 0. ... 0. 0. 0.],padr niego comprend diversidad hija alar,-1.0
2558,qrMpb7psubg,UCpuM8NYtDuejN4OhTXGb_jg,"Desde que el individuo de la derecha dijo que no solo hay hombres y mujeres este video perdió seriedad para mí, ahí van queriendo normalizar su disforia de género",[0. 0. 0. ... 0. 0. 0.],individuo derecha dijo solo hombr mujer video perdi seriedad queriendo normalizar disforia nero,-1.0
2563,qrMpb7psubg,UCzJ9ge-7xUNiCVqQaNHk6cQ,"Respeto y admiro a todos, sin embargo en algunas comunidades donde sus usos y costumbres son muy arraigadas es muy dificil tratar de cambiar la mentalidad o tratar ciertos temas.",[0. 0. 0. ... 0. 0. 0.],respeto admiro embargo comunidad uso costumbr arraigada dificil tratar cambiar mentalidad tratar cierto tema,-1.0
2573,_ljLOYkgFPU,UCAyGGFzeIn8s3zH7Nn9qxbg,Esta canción es un poquito de esperanza entre tanto cais,[0. 0. 0. ... 0. 0. 0.],canci poquito esperanza cai,-1.0
2585,_ljLOYkgFPU,UCscIU2d4fZ4ZqItDah3jwFA,Va por una niña que nos dejó en febrero. Que terminó con su sufrimiento al bullying. Va por alana. Te quiero allí donde estés ❤❤,[0. 0. 0. ... 0. 0. 0.],febrero termin sufrimiento bulli alana quiero,-1.0
2592,5Zwv43MUA7s,UCPYeWJS6TaDr72vfA1iwxNA,"Mis 2 abuelos lucharon en la guerra civil, en el bando republicano uno en Madrid, otro en Teruel y la batalla del Ebro, nunca he sabido como salvaron la piel  en la guerra, lo que si se es que estuvieron recluidos en plazas de toros y restaurando ciudades, se que fueron 2 jabatos pasaron muchas penurias por las historias que me contaron familiares, ellos nunca me contaron nada de la guerra.
Me alegro de haberlos conocido y los llevaré siempre en mi corazón. 
Ojalá nunca se vuelva a repetir esto entre hermanos.
Juan y Alejo",[0. 0. 0. ... 0. 0. 0.],abuelo lucharon guerra civil bando republicano madrid teruel batalla ebro nunca sabido salvaron piel guerra recluido plaza toro restaurando ciudad jabato pasaron mucha penuria historia contaron familiar nunca contaron guerra alegro haberlo conocido llevar siempr coraz ojal nunca vuelva repetir hermano juan alejo,-1.0
2593,5Zwv43MUA7s,UCtnhpNX8kNcD3U57HgFuxwA,"Me parece q vds no se informo ni mínimamente de lo ocurido y el por q de la guerra..parece la redaccion de un niño de 15 años,lleno de mentiras y sectarismo...en fin creo q para subir un video de cosas tan serias ,hay q tener mas información y seria...estudie vds un poquito y vera todos los datos inexactos q tiene su documentar,un saludo",[0. 0. 0. ... 0. 0. 0.],parec informo nimament ocurido guerra parec redaccion lleno mentira sectarismo creo subir video cosa seria tener informaci seria estudi poquito vera dato inexacto documentar saludo,-1.0
2594,5Zwv43MUA7s,UC3DUExhYw7RC-NG0tLTdGnQ,Me deja de piedra el apoyo de Francia a las tropas franquistas. Que hipócrita ha sido siempre ese pais...,[0. 0. 0. ... 0. 0. 0.],deja piedra apoyo francia tropa franquista crita sido siempr pai,-1.0
2596,5Zwv43MUA7s,UCBZkkyJ7nbShP4uXPV7J6xA,"Tarde o temprano vamos a romper españa, establecer un gobierno comunista y suprimir la guardia civil,.. y eso no depende de la voluntad del pueblo sino de el poder supremo,..",[0. 0. 0. ... 0. 0. 0.],tard temprano vamo romper espa establec gobierno comunista suprimir guardia civil depend voluntad pueblo sino poder supremo,-1.0
2600,5Zwv43MUA7s,UCUI1U3mjlk9vHcz9EnLkIlg,"En cuba los que le hacían sombra a Fidel Castro también murieron en un ""accidente de avión"". Camilo Cienfuegos",[0. 0. 0. ... 0. 0. 0.],cuba sombra fidel castro tambi murieron accident camilo cienfuego,-1.0
2604,5Zwv43MUA7s,UCv-AAblO-dCgrg_76gbdjHA,Puto aguilucho,[0. 0. 0. ... 0. 0. 0.],puto aguilucho,-1.0
2605,5Zwv43MUA7s,UCtwOfEjfMh95A-s14X3_KMg,"México apoyó al bando republicano durante la guerra. Muchos españoles que lograron escapar de la guerra, incluidos los Niños de Morelia, terminaron exilados y echaron raices en mi país con el paso de los años.",[0. 0. 0. ... 0. 0. 0.],xico apoy bando republicano guerra espa ole lograron escapar guerra incluido morelia terminaron exilado echaron raic paso,-1.0
2608,9VzSCfnJM30,UCcf27Ex4fX6-IKG59qVO-CA,150 % inflacion y enseñando esto...,[0. 0. 0. ... 0. 0. 0.],inflacion ens ando,-1.0
2610,9VzSCfnJM30,UC6kfNru0A64XfWtyfclZ-aQ,"En ves de enseñarles buenas cosas de no al racismo, o xenofobia va a enseñar eso que horror, si en mi pais llegaran a aceptar la ley esi, yo voy a sacar a mi niña del colegio",[0. 0. 0. ... 0. 0. 0.],ens arl buena cosa racismo xenofobia ens horror pai llegaran aceptar sacar colegio,-1.0
2611,9VzSCfnJM30,UCTO2AxPtmis__EdUcLIDmXQ,"BASTA DE ADOCTRINAMIENTO, MÁS MATEMÁTICAS, MENOS ADOCTRINAMIENTO POLÍTICOSEXUAL",[0. 0. 0. ... 0. 0. 0.],basta adoctrinamiento matem tica meno adoctrinamiento ticosexu,-1.0
2615,pDEq3QB7lGo,UCF4nMsT6gBFAav0UJK-zSaw,So odiais tanto a los catalanes por que os jode la independencia?,[0. 0. 0. ... 0. 0. 0.],odiai catalan jode independencia,-1.0
2616,pDEq3QB7lGo,UCOOm09V4-23sxkKV8oq8O6w,Esque la verdad los que quieren permanecer no los ban arespetar,[0. 0. 0. ... 0. 0. 0.],esqu verdad quieren permanec arespetar,-1.0
2639,9QNZqozcdNg,UCQHM9UB0xSUNQ-G36CBsT3g,"Cuando estoy triste, pongo música y, en seguida me cambia el ánimo.
La música y el ejercicio me dan la vida❤",[0. 0. 0. ... 0. 0. 0.],trist pongo sica seguida cambia nimo sica ejercicio vida,-1.0
2649,sLUHtgoF4Zc,UCUcBel4QAVpN7N4LQ6quZkg,estan todas locas!!!,[0. 0. 0. ... 0. 0. 0.],estan toda loca,-1.0
2668,Qes1RMK9a50,UCkIR5z6brThrYMCojijMnxw,"Hola soy una mujer de 45 años y me da verguenza por lo que estoy pasando, necesito ayuda",[0. 0. 0. ... 0. 0. 0.],hola mujer verguenza pasando necesito ayuda,-1.0
2671,a8NFv4ckBkg,UCVF5u_NdwsMt2jFMPB0j9uA,Yo soy tu joto y tu mi jota 😍🥰,[0. 0. 0. ... 0. 0. 0.],joto jota,-1.0
2672,a8NFv4ckBkg,UC7qiQcUQbchuiGM75suwBAg,Basura de musica jajaja,[0. 0. 0. ... 0. 0. 0.],basura musica jajaja,-1.0
2677,a8NFv4ckBkg,UC-AiBgjAK8qe8Nnt5rfFhHw,"Que valor de incluir frases como: 
"" Como un pastor predicador cuando abusa de un menor"".
"" Soy más peligroso que un fanático religioso con dos escopetas""",[0. 0. 0. ... 0. 0. 0.],valor incluir frase pastor predicador abusa menor peligroso tico religioso escopeta,-1.0
2678,a8NFv4ckBkg,UCeqlI67ura2fP0jS11HL5Pg,A mi me siguen aunque este en bancarrota,[0. 0. 0. ... 0. 0. 0.],siguen aunqu bancarrota,-1.0
2687,a8NFv4ckBkg,UCetUhesznx30kQnlNypBUwg,Que chebre ya me la se jajaja,[0. 0. 0. ... 0. 0. 0.],chebr jajaja,-1.0
2689,a8NFv4ckBkg,UCQtNtuP1xJA29Rm7nb1xfYg,es el jodido mejor no hay nadie ni que se le paresca lo conosco de oirlo hace mas de 20 años los demas son chatarra fotocopiada para mi es un dios para mis oidos dios te guarde para siempre,[0. 0. 0. ... 0. 0. 0.],jodido mejor nadi paresca conosco oirlo hace dema chatarra fotocopiada dio oido dio guard siempr,-1.0
2697,AFbL3PG2fME,UC1o24V3pE6yd9vcgS-_4JZw,"Porque el rey Felipe VI no ha echo el papel de árbitro??? Eso es algo que podría haber echo y se ha quedado de brazos cruzados. Es verdad que está muy limitado por la constitución,pero lo poco que puede hacer no lo ha echo. Porque?",[0. 0. 0. ... 0. 0. 0.],felip echo papel rbitro podr haber echo quedado brazo cruzado verdad limitado constituci pued hacer echo,-1.0
2704,zEk_iColl4E,UC0SPdrsuawJhvmtZ8uw_etw,"El enfoque de género que busca la igualdad, es la fachada que oculta el proceso de degeneración moral de la sociedad y de la familia. A otro con su lindo discurso, yo no les creo nada, diganme conspiranoico si quieren, me vale. En mi tendrán un enemigo, que hara todo lo que este en sus manos para detemer el avance de su ""igualdad de género"" en nuestra sociedad.",[0. 0. 0. ... 0. 0. 0.],enfoqu nero busca igualdad fachada oculta proceso degeneraci moral sociedad familia lindo discurso creo diganm conspiranoico quieren vale tendr enemigo hara mano detem avanc igualdad nero sociedad,-1.0
2706,zEk_iColl4E,UC3MWihD3mm9zT1W7rgHgJmg,"Varones y mujeres somos distintos, no se debe obligar a las personas hacer cosas que no desean, la libertad es lo que debe primar. La igualdad en la oportunidad es lo que existe y existira en nuestro Perú. Esta política solo es una tendencia que, pretende influenciar con ideas inproductivas, no busca el bienestar de nadie; por el contrario, busca el odio.
Esta política ""igualdad de genero"" debe ser eliminada.",[0. 0. 0. ... 0. 0. 0.],varon mujer distinto debe obligar persona hacer cosa desean libertad debe primar igualdad oportunidad exist existira tica solo tendencia pretend influenciar idea inproductiva busca bienestar nadi contrario busca odio tica igualdad genero debe eliminada,-1.0
2707,zEk_iColl4E,UCAQAVE7DKeW1UPuDxSPMNPw,"Menos mal que Castillo y su banda de zurdos que imponen algo de momento que pasa a segundo plano...
Se busca que el hombre respete a la mujer pero primero deben arreglar el poder judicial, fiscal y las penas contra los que maltraten... Luego mejorar la educación y el sistema que se cae a pedazos y con enseñar valores es más que suficiente...
Recuerden que el respeto no tiene genero se debe respetar tanto a hombres y mujeres debe haber igualdad que comience con una edición y a la vez que vuelvan castigos más duros no como en los viejos tiempos pero no tan exagerados en las escuelas y así poco a poco se solucionará el problema ... Es un proyecto a largo plazo pero es más prometedor que la ideología de género que parece que causa una división debido al sexo o género en ves de fomentar una igualdad de derechos en ambos....",[0. 0. 0. ... 0. 0. 0.],meno castillo banda zurdo imponen momento pasa segundo plano busca hombr respet mujer primero deben arreglar poder judici fiscal pena maltraten luego mejorar educaci sistema pedazo ens valor suficient recuerden respeto genero debe respetar hombr mujer debe haber igualdad comienc edici vuelvan castigo duro viejo tiempo exagerado escuela solucionar problema proyecto largo plazo prometedor ideolog nero parec causa divisi debido sexo nero fomentar igualdad derecho ambo,-1.0
2708,zEk_iColl4E,UCERqieWz7pEOyYoEi_FIRHg,"opinado que aunado a la lucha por la igualdad de género, ello debe ir acompañado de una formación en habilidades sociales y emocionales, en donde por todo ello no se vea alentado al feminismo como el machismo.",[0. 0. 0. ... 0. 0. 0.],opinado aunado lucha igualdad nero ello debe acompa formaci habilidad social emocional ello alentado feminismo machismo,-1.0
2709,zEk_iColl4E,UCrMk59saPhI8hopajBDIbvA,LA (George) SOROSridad,[0. 0. 0. ... 0. 0. 0.],georg sorosridad,-1.0
2712,zEk_iColl4E,UChNyWJoi6gpecaYP5ezJkOA,Todas y todos? Solo se dice todos ya se entiende que se refiere en general este gobierno me da vergüenza ajena,[0. 0. 0. ... 0. 0. 0.],toda solo dice entiend refier gener gobierno verg enza ajena,-1.0
2719,2KYznwvImkY,UC8tyoei8Gp7yqbGQD9rPmjA,"Pasaba por aquí para recordarles que gracias a la ley del si es si, le acaban de rebajar las penas a  ""la manada"".
¿O sois estupidos o sois imbéciles?.
Dicen que apoyan a las mujeres y ustedes solo sois una manga de pu.tos misoginos y pederastras, todos y todas.",[0. 0. 0. ... 0. 0. 0.],pasaba recordarl gracia acaban rebajar pena manada estupido cile dicen apoyan mujer usted solo manga misogino pederastra toda,-1.0
2720,2KYznwvImkY,UC_dKImRxdf9qzviylZThgIg,18 días y a la p..... calle. Adiós ministerio de Desigualdad y Odio al Hombre. Yuhuuuu!!🎉🎉🎉🎉🎉🎉🎉🎉🎉😂😂😂,[0. 0. 0. ... 0. 0. 0.],call ministerio desigualdad odio hombr yuhuuuu,-1.0
2726,Wg5kaf5uaSg,UCF84OkPItN70zpqscOI3bkg,por que los dominicanos usan machete para todo? Esto es una costumbre salvaje y retrasada en la sociedad de hoy dia.,[0. 0. 0. ... 0. 0. 0.],dominicano usan machet costumbr salvaj retrasada sociedad,-1.0
2729,Wg5kaf5uaSg,UCtasyqBRRc2vqTGW4qPSI5A,"SI el marido había estado ahí hubiera habido una matación,esas son gentes del TIGUERAJE por agua peleando.😔🥺☹️🗽🇩🇴🇺🇸🇩🇪🇮🇱🇪🇸 ☕️☕️☕️ 🔥🌋☄️🔥🚬🚬🚬",[0. 0. 0. ... 0. 0. 0.],marido mataci gent tigueraj agua peleando,-1.0
2730,Wg5kaf5uaSg,UCysSxnvK-9S77LR0bbtDX_Q,Esas cosas pasan donde las personas no tienen inteligencia,[0. 0. 0. ... 0. 0. 0.],cosa pasan persona inteligencia,-1.0
2732,Wg5kaf5uaSg,UCTIz2B4RUbcBx3KczqVOANA,la ignorancia y la mediocridad esta acabando con nuestro pais,[0. 0. 0. ... 0. 0. 0.],ignorancia mediocridad acabando pai,-1.0
2733,Wg5kaf5uaSg,UCXWoGsmLbokVmzjpbPGCwUQ,Y si la mujer del asesino es  la que comienza  la tienen que meter presa por enchinchadora 😢ahora el pay está preso y ellos sabe Dios dónde,[0. 0. 0. ... 0. 0. 0.],mujer asesino comienza meter presa enchinchadora ahora preso sabe dio,-1.0
2734,Wg5kaf5uaSg,UC4ze6ajFp1yT2mbRF5Nw5cA,"NO DEBIERA HABER PROBLEMA, TODAS ANDABAN ARMADOS",[0. 0. 0. ... 0. 0. 0.],debiera haber problema toda andaban armado,-1.0
2738,Wg5kaf5uaSg,UChwRNib7XPTdZUCFBUPbLfw,La gente en mi país es tan bruta Dios mío,[0. 0. 0. ... 0. 0. 0.],gent bruta dio,-1.0
2741,Wg5kaf5uaSg,UCmvU-szm1k3WpxGIW7ErwgQ,Pelea de pobres 😂,[0. 0. 0. ... 0. 0. 0.],pelea pobr,-1.0
2744,3zTYosJteJ4,UCg127Aslwrlj45-WcZjTcdA,Creo que aquí la mayoría se perdió el mensaje que quiso dar el documental sobre si la farmacoterapia resulta en los casos de depresión.,[0. 0. 0. ... 0. 0. 0.],creo mayor perdi mensaj quiso document farmacoterapia resulta caso depresi,-1.0
2747,3zTYosJteJ4,UCSFxousruX-YVarBAgcg_pw,Los psiquiatras van a tener que pagar caro todo el daño que han hecho a las personas que quieren vivir de verdad en libertad. No libertinaje.,[0. 0. 0. ... 0. 0. 0.],psiquiatra tener pagar caro hecho persona quieren vivir verdad libertad libertinaj,-1.0
2751,3zTYosJteJ4,UCAJ2wllRyvPa18-HUVKHyYA,"Una sociedade desconectada de la vida, una sociedad empastillada,  drogada,  comiéndo mal y mas, mas sedentarios , que estaremos haciendo mal como sociedad???? somos la eneración  mas cómoda, con mas de todo, pero los mas enfermos,  años y años y años de evolución  para  tener un  cerebro  que ahora se ha vuelto nuestro enemigo, me da pena la humanidade la gran Desconexión con su poder como humano, lo ha dejado todo en  manos de las pastillas, no olviden que no curan solo alivia, es como barrer y tirar el polvo bajo la alfombra!! En fin...  bendiciones  para todo!❤",[0. 0. 0. ... 0. 0. 0.],sociedad desconectada vida sociedad empastillada drogada comi sedentario haciendo sociedad eneraci moda enfermo evoluci tener cerebro ahora vuelto enemigo pena humanidad gran desconexi poder humano dejado mano pastilla olviden curan solo alivia barrer tirar polvo bajo alfombra bendicion,-1.0
2752,3zTYosJteJ4,UCL_I-ymOO99lrQ3lJ1hqx9w,Hace años que busco formas de salir de esta profunda depresión. Las personas que conozco que toman antidepresivos no mejoraron significativamente solo taparon el síntoma solo evitar sentir eso. Y lo que menos quiero ahora es tomar medicamentos los cuales te vuelvan adicto y generen una dependencia. Estos últimos meses están siendo devastadores. Todos los proyectos sueños y anhelos se están muriendo y es muy triste que nisiquiera tu madre comprenda que quieres terminar con todo porque no ves otra salida. No le deseo a nadie tener estos trastornos,[0. 0. 0. ... 0. 0. 0.],hace busco forma salir profunda depresi persona conozco toman antidepresivo mejoraron significativament solo taparon ntoma solo evitar sentir meno quiero ahora tomar medicamento cual vuelvan adicto generen dependencia ltimo mese siendo devastador proyecto anhelo muriendo trist nisiquiera madr comprenda quier terminar salida deseo nadi tener trastorno,-1.0
2753,3zTYosJteJ4,UCQio4Gll_zI-ufqPYgZ9yiw,Yo llevo mas de 4 mesisi sin tomar antidepresivo venlafaxkna  y estoy que me muero tengo vertigo matiadl todos los dias eresto del dia medicamentos que tomo me dicamento que meda nerviosismo y taticatdia  sea lo que sea vitaminas  pastas para dolor lo que sea me ase daño  y no sufro de denpresion o si no quien save si uviese escrito este mensage,[0. 0. 0. ... 0. 0. 0.],llevo mesisi tomar antidepresivo venlafaxkna muero vertigo matiadl dia eresto medicamento tomo dicamento meda nerviosismo taticatdia vitamina pasta dolor sufro denpres save uvies escrito mensag,-1.0
2754,3zTYosJteJ4,UCg2kAQdWXnA3xQ8Bngnsp-g,"Definitivamente hay antidepresivos que funcionan. Lo que no funciona tan bien son los diagnosticos. Y no por maldad, es que realmente es muy dificil diagnosticar algo que a veces puede ser tan intimo y hacerlo bien en una sociedad que muchas veces invisibiliza la enfermedad mental, las emociones y la vulnerabilidad. Un antidepresivo debe tomarse y diagnosticarse con mucha precaución.",[0. 0. 0. ... 0. 0. 0.],definitivament antidepresivo funcionan funciona bien diagnostico maldad realment dificil diagnosticar vece pued intimo hacerlo bien sociedad mucha vece invisibiliza enfermedad mental emocion vulnerabilidad antidepresivo debe tomars diagnosticars mucha precauci,-1.0
