,video_id,author,comment,vectores_tfidf,comment_stem,sentiment
4840,XPydPqTiYaY,UCbR88aRzCj33LBSPnbPRaig,Si??? Y ahora voy yo y me lo creo.,[0. 0. 0. ... 0. 0. 0.],ahora creo,0.0
4841,XPydPqTiYaY,UCwpjamuqSWXdiORSiE5s2gA,Si fuera en el oeste americano sería denominado. Amnistía Sanchez.,[0. 0. 0. ... 0. 0. 0.],oest americano denominado amnist sanchez,0.0
4842,yFQiojrfcjU,UCA_VMVSm4FaIvOCTxtFMVcw,Fachilla...,[0. 0. 0. ... 0. 0. 0.],fachilla,0.0
4845,yFQiojrfcjU,UCKLMw6TjYHrhIRuor0PGtDw,"Ni de izquierdas ni de derechas, la mentira que detecto en el discurso de Pedro Sánchez es: la derecha y la ultraderecha, del PP y Vox, que perdieron las elecciones el pasado 23 de Julio""
No han formado gobierno con mayoría porque el PP no se quiere poner de acuerdo con lo que define Pedro ""la ultraderecha"". Por lo que de acuerdo al propio discurso de Pedro Sánchez, el PP actual se posiciona más al centro que el PSOE, y ni que decir que sus políticos actuales tienen más valores y principios democráticos y convicciones que Pedro Sánchez (aquí no hablo de PSOE, porque en su partido hay quienes están en desacuerdo con él, por lo que mantienen sus valores y convicciones)",[0. 0. 0. ... 0. 0. 0.],izquierda derecha mentira detecto discurso pedro nchez derecha ultraderecha perdieron eleccion pasado julio formado gobierno mayor quier poner acuerdo defin pedro ultraderecha acuerdo propio discurso pedro nchez actual posiciona centro psoe decir tico actual valor principio democr tico conviccion pedro nchez hablo psoe partido desacuerdo mantienen valor conviccion,0.0
4846,yFQiojrfcjU,UCp8zKaNX7FO1hKUK7h91pKA,Lo que a algunos les  j......  Es que GOBERNARÁ  SÁNCHEZ  🌹🌹🌹👍💪🌹🌹🌹,[0. 0. 0. ... 0. 0. 0.],gobernar nchez,0.0
4847,yFQiojrfcjU,UCrH6wEvg_yHSrQyz0U5sJsQ,"Vaya, vaya ... donde dije ....",[0. 0. 0. ... 0. 0. 0.],vaya vaya dije,0.0
4851,yFQiojrfcjU,UCZb46lalCWQQBM_uPl2TyHw,"Después de un intento de investidura, a día de hoy me gustaría conocer la solución que propone PP-VOX para el "" encaje"" de Cataluña.",[0. 0. 0. ... 0. 0. 0.],despu intento investidura gustar conoc soluci propon encaj catalu,0.0
4854,yFQiojrfcjU,UCBNCQQf3OMUVWAYNsNORG-A,"Los que tanto se quejaban de tener que votar el 23J, ahora ansían volver a votar, jejeje. NO se preocupen pronto serán las elecciones al Parlamento Europeo.",[0. 0. 0. ... 0. 0. 0.],quejaban tener votar ahora volver votar jejej preocupen pronto eleccion parlamento europeo,0.0
4855,yFQiojrfcjU,UCyHbbWek6B49QOPGhlH0pSw,Jajaja 😂 Antonio sólo le falta la republica,[0. 0. 0. ... 0. 0. 0.],jajaja antonio falta republica,0.0
4857,yFQiojrfcjU,UChZ_OfXuNYG1xIg3JhyoPlA,"de todas formas han pasado 6 largos años desde que sucedió todo y el impresentable catalán no  ha sido traido para ser juzgado.Algo se estaba cocinando ya desde hace mucho, esa demora en castigarlo y viviendo a cuerpo de rey en Waterloo no era normal.",[0. 0. 0. ... 0. 0. 0.],toda forma pasado largo sucedi impresent catal sido traido juzgado cocinando hace demora castigarlo viviendo cuerpo waterloo normal,0.0
4858,yFQiojrfcjU,UCFR8qkpl5l_pnfHgTR7Px5g,"LA JURA A LA.CONSTITUCION Y SANCHEZ SE LIMPIA EL TRASERO AL INCUMPLIR JURAMENTANDO A UN PROFUGO DE LA JUSTICIA O SEA QUE EN ESPAÑA NO HAY  
LEY ENTONCES A QUE JURA LA PRINCESA? LOS POLITICOS SE CAGARON EN EL PAÍS..VA MUY MAL ESPAÑA.",[0. 0. 0. ... 0. 0. 0.],jura constitucion sanchez limpia trasero incumplir juramentando profugo justicia espa entonc jura princesa politico cagaron espa,0.0
4863,z9zPDuerwb8,UCDRQl9SDGEBx2cggiFK4kDg,Pregunto si con Aznar se hizo acnistia porque ahora no,[0. 0. 0. ... 0. 0. 0.],pregunto aznar hizo acnistia ahora,0.0
4864,z9zPDuerwb8,UCDRQl9SDGEBx2cggiFK4kDg,Comentario porque algunas respuestas no las ponen,[0. 0. 0. ... 0. 0. 0.],comentario respuesta ponen,0.0
4865,z9zPDuerwb8,UCRgZrbWWAD-X1R8aTTYeAvA,Haber si os explica cuanto finero tiene en los paraisos fiscales.,[0. 0. 0. ... 0. 0. 0.],haber explica cuanto finero paraiso fiscal,0.0
4870,z9zPDuerwb8,UCkuG1DDew6mNaN06YMl0r8w,Pues yo no estoy de acuerdo con la Amnistia   y no acepto que este que se fue en un maletero pues que se quede donde está  porque si renuncia a ser español  que se quede donde esta  porque estamos en España  y NO A LA AMNISTÍA  Y siempre No A LA AMNITIA.,[0. 0. 0. ... 0. 0. 0.],pue acuerdo amnistia acepto maletero pue qued renuncia espa qued espa amnist siempr amnitia,0.0
4875,z9zPDuerwb8,UC4i-3l7e3tVwJogrBFDeCrw,"Boch es de la asociacion jueces para la democracia que actualmente cuenta con unos 500 asociados y es la tercera asociación por número de miembros, muy por detras de la mayoritaria APM con 1.340 asociados y la FV con 930 afiliados.
Su criterio no es muy representativo, que digamos.",[0. 0. 0. ... 0. 0. 0.],boch asociacion juec democracia actualment cuenta asociado tercera asociaci mero miembro detra mayoritaria asociado afiliado criterio representativo digamo,0.0
4878,z9zPDuerwb8,UCr-Z6OetCfOAHBWfLZIorxw,"ESTE  DICE  LO  UNO  Y  LO  OTRO  LO  DE  AQUI  Y  LO  DE  ALLI  ,  NO  ME  CREO  QUE  ESTA  CHARLA  ACLARE  A  NADIE  ,,,,,,,,,,,,,,,CHAO",[0. 0. 0. ... 0. 0. 0.],dice aqui alli creo charla aclar nadi chao,0.0
4881,z9zPDuerwb8,UCfDVdjZ58Y38LT6NgZ1JquQ,"Gracias Jue,",[0. 0. 0. ... 0. 0. 0.],gracia,0.0
4882,YTzLNyLshQg,UC67FF4AQKDxTfXtJBp0P-oA,Gorritos...jentuza...,[0. 0. 0. ... 0. 0. 0.],gorrito jentuza,0.0
4884,YTzLNyLshQg,UC67FF4AQKDxTfXtJBp0P-oA,Traidores,[0. 0. 0. ... 0. 0. 0.],traidor,0.0
4885,YTzLNyLshQg,UCiS0OtSEB5A7tzX14nthdzQ,"Esto no se puede consentir. 
Movilización diaria.",[0. 0. 0. ... 0. 0. 0.],pued consentir movilizaci diaria,0.0
4886,YTzLNyLshQg,UCvW9w50b9qKNWIdcj8LDihQ,Un gobierno de mentirosos que puede salir bien pues todo a vivir,[0. 0. 0. ... 0. 0. 0.],gobierno mentiroso pued salir bien pue vivir,0.0
4892,YTzLNyLshQg,UCvW9w50b9qKNWIdcj8LDihQ,Que sánchez miente cuando bueno toda la vida es para vivir mejor,[0. 0. 0. ... 0. 0. 0.],nchez mient bueno toda vida vivir mejor,0.0
4893,YTzLNyLshQg,UC2tmeS3KnAE7HdJJ7Bjf57A,Carcel,[0. 0. 0. ... 0. 0. 0.],carcel,0.0
4899,YTzLNyLshQg,UCra5KJSFs0AoxWuldxYVqww,Todos a la cárcel. Son unos trileros y no entiendo cómo los españoles aguantan,[0. 0. 0. ... 0. 0. 0.],rcel trilero entiendo espa ole aguantan,0.0
4903,dNkzj0Im4MQ,UCajWbv7K3QNDdCCM7v-lu_A,Abascal 👍💪💪🇪🇦🇪🇦🕊️🕊️🍀,[0. 0. 0. ... 0. 0. 0.],abasc,0.0
4906,dNkzj0Im4MQ,UC4iZGvprFkeZheqRDLHF5KA,Españoles dispierten,[0. 0. 0. ... 0. 0. 0.],espa ole dispierten,0.0
4910,dNkzj0Im4MQ,UCZxKtRPQC6fQs0cJkxR9uuw,"Abascal le pesará como a Riviera de C.C. que quería echar a  Sánchez. Y salio en poltas como entro.
La unica deferencia ...Abascal  conservará su traje.",[0. 0. 0. ... 0. 0. 0.],abasc pesar riviera quer echar nchez salio polta entro unica deferencia abasc conservar traje,0.0
4911,dNkzj0Im4MQ,UCIzJW0vE8Av7Z7WfIVFciDg,"Y a mr BEAN, o sea Zapatero, a Venezuela",[0. 0. 0. ... 0. 0. 0.],bean zapatero venezuela,0.0
4912,dNkzj0Im4MQ,UCVg5cvYtgTKSj5y0znLo1LQ,Ilegalizar Vox seria ajustado a derecho y necesario,[0. 0. 0. ... 0. 0. 0.],ilegalizar seria ajustado derecho necesario,0.0
4913,dNkzj0Im4MQ,UCCl8LbMirHE9y09JeQWwsdw,"Artículo 2 de la constitución
La Constitucion se fundamenta en la 8ndisoluble unidad de la Nación Española patria común e indivisible de todos los españoles y reconoce y garantiza el derecho de las autonomias etc...",[0. 0. 0. ... 0. 0. 0.],culo constituci constitucion fundamenta ndisolubl unidad naci espa patria indivis espa ole reconoc garantiza derecho autonomia,0.0
4916,dNkzj0Im4MQ,UCCZDXfiL4NFPv-4Tdl3Sn4w,Por que no actua el rey?,[0. 0. 0. ... 0. 0. 0.],actua,0.0
4921,dNkzj0Im4MQ,UCAWe3u7R0uzU38todwFAlmA,1 habitacion en la carcel  para el y el catalan,[0. 0. 0. ... 0. 0. 0.],habitacion carcel catalan,0.0
4922,DePa4yDbUPA,UCSI5Ib893-_sSvp7e56uO3A,1er mundo dicen?,[0. 0. 0. ... 0. 0. 0.],mundo dicen,0.0
4924,DePa4yDbUPA,UCMVrP1QSJflZtx45oJqTrHA,España siendo España,[0. 0. 0. ... 0. 0. 0.],espa siendo espa,0.0
4925,DePa4yDbUPA,UCZFOe1PhitBx2FCEkh_SPlQ,Biwn,[0. 0. 0. ... 0. 0. 0.],biwn,0.0
4926,DePa4yDbUPA,UCnKeZGvg5qNG00Fkz4f8mnQ,"Si la chica habla castellano como lengua materna no es extranjera, este es su país, pues somos hermanos. Viva la Unión de Repúblicas Hispanas!!
Apuntatelo en la frente, Arturito, si no quieres que vaya yo a explicártelo",[0. 0. 0. ... 0. 0. 0.],chica habla castellano lengua materna extranjera pue hermano viva blica hispana apuntatelo frent arturito quier vaya explic rtelo,0.0
4934,DePa4yDbUPA,UCrHXUS2M4WuiKxIFmtVnsGQ,que basado,[0. 0. 0. ... 0. 0. 0.],basado,0.0
4939,DePa4yDbUPA,UCO5k07QIzhbfQkOSHP-YnGA,A Arturo hay que pegarle duro.,[0. 0. 0. ... 0. 0. 0.],arturo pegarl duro,0.0
4941,DePa4yDbUPA,UCzJj_rx9Ro56uTSfIAeuMLQ,a toda gente latina  aunque españa os abran las puertas eso no quiere decir nada  os consierareis siempre extranjeros nunca sereis españoles  porque ? porque teneis diferentes costumbres  y diferente cultura   entendimiento asi que gente latina = extranjeros en  españa,[0. 0. 0. ... 0. 0. 0.],toda gent latina aunqu espa abran puerta quier decir consierarei siempr extranjero nunca serei espa ole tenei diferent costumbr diferent cultura entendimiento gent latina extranjero espa,0.0
4942,PEufCisSpMM,UCFi-RYm2qYfl5j62KKTx7LA,señor corcuera el pàrtido no exite es el partido de sanchez y el que no esta con el lo hecha a fuera,[0. 0. 0. ... 0. 0. 0.],corcuera rtido exit partido sanchez hecha,0.0
4943,PEufCisSpMM,UCFi-RYm2qYfl5j62KKTx7LA,que razon tiene señor corcuera  estamos en una venezuela,[0. 0. 0. ... 0. 0. 0.],razon corcuera venezuela,0.0
4947,PEufCisSpMM,UCIm67X6ShJUDSHjwEl1bheg,Cuídese señor corcuera,[0. 0. 0. ... 0. 0. 0.],dese corcuera,0.0
4953,PEufCisSpMM,UCiTtq-6kh0kVH-esNxe6LRg,"La amnistia es unir a España? Los que la dividen son pp vox?

 EXCLUSIVA
Vox desvía las subvenciones municipales que reciben sus grupos a cuentas del partido que controla Santiago Abascal...
El partido hace firmar poderes a sus ediles para que las transferencias de los Ayuntamientos a los grupos municipales se deriven a cuentas bancarias que manejan cuatro miembros de la dirección nacional
De Vox
 Anticorrupción pide 15 años de cárcel para el exministro Fernández Díaz y para su ‘número dos’  
La Fiscalía acusa a la cúpula de Interior del Gobierno de Rajoy de los delitos de encubrimiento, malversación  contra  el ‘caso Kitchen’",[0. 0. 0. ... 0. 0. 0.],amnistia unir espa dividen exclusiva desv subvencion municipal reciben grupo cuenta partido controla santiago abasc partido hace firmar poder edil transferencia ayuntamiento grupo municipal deriven cuenta bancaria manejan cuatro miembro direcci nacion anticorrupci pide rcel exministro fern ndez mero fiscal acusa pula interior gobierno rajoy delito encubrimiento malversaci caso kitchen,0.0
4956,PEufCisSpMM,UC35xKKbCKNTn00N3rCvQpNA,Ellos tienen la responsabilidad la izquierda actual es hija de ellos no ???,[0. 0. 0. ... 0. 0. 0.],responsabilidad izquierda actual hija,0.0
4957,PEufCisSpMM,UC0a2dirujRKHdCw5nc1vT-A,"El que faltaba,el que regalaba joyas a las mujeres de sus subordinados con cargo a los fondos reservados.😏😏",[0. 0. 0. ... 0. 0. 0.],faltaba regalaba joya mujer subordinado cargo fondo reservado,0.0
4960,PEufCisSpMM,UC_8js9UVJ9g27NPukNZsZWA,El chupa MEJILLONES le VAN A Salir bloqueras TANTOS AÑOS LAMIENDO MENILLONES EN BRUSELAS .Y ESPAÑA SEGUIR CURANDOLE. LAS BOQUERAS  ...Y QUE NO SE LE CAIGA EL PELO . QUE CADA DIA TENGA MAS .,[0. 0. 0. ... 0. 0. 0.],chupa mejillon salir bloquera tanto lamiendo menillon brusela espa seguir curandol boquera caiga pelo cada,0.0
4961,PEufCisSpMM,UCHcivfckZoLz1W-wwlZNvHw,Corcuera estas corcuemido estas lleno de carcoma vete con vargas llosa a mirar obras😂😂😂,[0. 0. 0. ... 0. 0. 0.],corcuera corcuemido lleno carcoma vete varga llosa mirar obra,0.0
4962,lgJFjXRQd74,UCvwEDeVjC2N0kVZTMEj4PIw,"REGALA una canción: https://www.losmeconios.com
Apóyanos en PATREON: https://www.patreon.com/losmeconios
PayPal: https://paypal.me/LosMeconiosSCP
Telegram: https://t.me/losmeconios
Próximos CONCIERTOS: https://www.losmeconios.com/actuaciones",[0. 0. 0. ... 0. 0. 0.],regala canci http losmeconio yano patreon http patreon losmeconio paypal http paypal losmeconiosscp telegram http losmeconio ximo concierto http losmeconio actuacion,0.0
4965,lgJFjXRQd74,UCMuBFztI8xd2TXT0Q7MtmJg,"🤣🤣🤣🤣🤣🤣🤣Nunca defraudáis, sois muy buenos",[0. 0. 0. ... 0. 0. 0.],nunca defraud bueno,0.0
4966,lgJFjXRQd74,UCqYywyLGdGXfoGcA_mt88jg,Pero aún no estás aquí te falta mucho,[0. 0. 0. ... 0. 0. 0.],falta,0.0
4973,lgJFjXRQd74,UCdBE_qvZLpJjIvTBYB46z3g,"No cantantes tanto ,tu aparición y Sánchez también",[0. 0. 0. ... 0. 0. 0.],cantant aparici nchez tambi,0.0
4979,lgJFjXRQd74,UCkoco48l-AY3WPWhf1TDTSw,No he visto en los años que tengo un presidente más criminal,[0. 0. 0. ... 0. 0. 0.],visto president crimin,0.0
4980,lgJFjXRQd74,UCvu4B2f3sWgtbiqIYn4WYlQ,Tu me Camelas,[0. 0. 0. ... 0. 0. 0.],camela,0.0
4981,lgJFjXRQd74,UCoVY-aKf5kaF9Y0OuE0kyCA,Os recuerdo: en España gobjerna ma Agenda 2030.,[0. 0. 0. ... 0. 0. 0.],recuerdo espa gobjerna agenda,0.0
4982,EawhF73mnxk,UCmS4Wf5VPodMfzpGZGwZoqw,"¿ Un 60%? Mentira!!!
En mi pandilla de 23 amigos a todos nos parece bien.

C a d e n a. S e r.  Ya lo dice Queque",[0. 0. 0. ... 0. 0. 0.],mentira pandilla amigo parec bien dice quequ,0.0
4985,rajh1wGUk_o,UCQ6PPFdOAY1LyKi7XEw18rg,AHORA DILO SIN LLORAR!!!😂😂😂😂😂😂😂😂😂😂😂😂😂,[0. 0. 0. ... 0. 0. 0.],ahora dilo llorar,0.0
4988,rajh1wGUk_o,UCcEl329klT6XCe6CGe8fSzg,Buenas tardes josuen y compañía de rebeca  lo del rey don Juan Carlos es una pena que no allá estado en la jura de SUNITA la curpa es de su hijo no le tenía que haberle  dado su puesto como rey pero jete de APIE  ace esa cosa de dejal apartados asu abuelos crellente y con carreras no tienen conciencia GRACIAS por el progama 👍🙏❤,[0. 0. 0. ... 0. 0. 0.],buena tard josuen compa rebeca juan carlo pena jura sunita curpa hijo haberl dado puesto jete api cosa dejal apartado abuelo crellent carrera conciencia gracia progama,0.0
4989,rajh1wGUk_o,UC1IHbE4g9ITrfTI_f2H8aqA,“ españoles prepárense “??????? = españoles A LAS CALLES a NO ACEPTAR lo que el OKUPA quiere hacer para mantenerse en el poder,[0. 0. 0. ... 0. 0. 0.],espa ole prep rens espa ole call aceptar okupa quier hacer manteners poder,0.0
4994,rajh1wGUk_o,UCQPhZ9SwBm1V2-CPjD1sLUw,Amigo. Esperamos q el Rey no firmé la amnistía pq...q puñetas de su futuro d la princesa. Color Majestad...España no se rompe.Arriba.,[0. 0. 0. ... 0. 0. 0.],amigo esperamo firm amnist eta futuro princesa color majestad espa romp arriba,0.0
4995,rajh1wGUk_o,UCYpJ43fE_2yChayQ2F3EIXQ,En la investidura de Felipe González un tal Pablo escobar fue uno de los invitados de la delegación colombiana. 1982.esto el psoe. Ocultistas profesionales,[0. 0. 0. ... 0. 0. 0.],investidura felip gonz pablo escobar invitado delegaci colombiana psoe ocultista profesional,0.0
4996,rajh1wGUk_o,UC8vq3SVW_bA7xW9tHTFfPxQ,"Tomate un canapie, a ver si te baja la coca",[0. 0. 0. ... 0. 0. 0.],tomat canapi baja coca,0.0
4999,rajh1wGUk_o,UCTQ_5t-7Cw-aGYiTfPw3tPw,"Está bien llamarlos a la reflexión a los votantes, pero no llames imbécil a NADIE, no es forma de llamar la atencion cuando alguien se ha equivocado.  No seas como ellos.  Convencerías mucho mas de otra forma.",[0. 0. 0. ... 0. 0. 0.],bien llamarlo reflexi votant llame nadi forma llamar atencion alguien equivocado convenc forma,0.0
5000,rajh1wGUk_o,UCwBL_bHSn7ADok9ETTFcLpw,Aguirre nostálgica franquista para el 20 de noviembre tú Pedro Sánchez será presidente de España gobierno de cualiccion España marcha bien PSOE y Sumar,[0. 0. 0. ... 0. 0. 0.],aguirr nost lgica franquista noviembr pedro nchez president espa gobierno cualiccion espa marcha bien psoe sumar,0.0
5003,FpqWtdqbn9Q,UC0g__vm_k2RXL2ojz5AG67Q,Que hipocresía....,[0. 0. 0. ... 0. 0. 0.],hipocr,0.0
5005,YuT4WiUnVl4,UC_m6XFfo3kuSpsPFaoDAqhA,"No se lo cree ni él.
Otro inmoral que no quiere perder la silla.",[0. 0. 0. ... 0. 0. 0.],cree inmor quier perder silla,0.0
5006,YuT4WiUnVl4,UCEpLD2eHO199uJ02HiAmSQQ,"Las amnistía la pueden pedir o ampliar para delitos de etarras en el Pais Vasco, podría pasar esto?... Bajo mi desconocimiento por si alguien lo sabe si podria darse ese trámite..
 Un saludo

Emiliano..el que lo dice lo hace.. tienes el valor bien por tu valentia, aqui nadie es mas que nadie 👏.",[0. 0. 0. ... 0. 0. 0.],amnist pueden pedir ampliar delito etarra pai vasco podr pasar bajo desconocimiento alguien sabe podria dars mite saludo emiliano dice hace valor bien valentia aqui nadi nadi,0.0
5007,YuT4WiUnVl4,UC3hT7EQW_kmizp4RziRW6TQ,AAAAJAJAJAJJAJAJJAJAJAJJAJAJSJJSJAJAJ LOS COJONES😂,[0. 0. 0. ... 0. 0. 0.],aaaajajajajjajajjajajajjajajsjjsjajaj cojon,0.0
5008,YuT4WiUnVl4,UCkss1KhB97uXPnY26DzFoDg,Palabrería barata,[0. 0. 0. ... 0. 0. 0.],palabr barata,0.0
5011,YuT4WiUnVl4,UCsuSgQNWOzHvaLXPsxfxEyQ,"Decía mi abuela:
De las palabras no me quejo.
Pero de los hechos....
Tatarata ta ta.",[0. 0. 0. ... 0. 0. 0.],abuela palabra quejo hecho tatarata,0.0
5012,YuT4WiUnVl4,UCqPvZ9R2rK90i8XSbtd0j5A,"Es libre de pensar lo que quiera, pero es honesto y vota por y para su partido.",[0. 0. 0. ... 0. 0. 0.],libr pensar quiera honesto vota partido,0.0
5013,YuT4WiUnVl4,UCdk5soAu7ZDXQWLV-Pgpx4w,"Sr. Page, usted es un amoral. Menos hablar y más hacer.",[0. 0. 0. ... 0. 0. 0.],page ust amor meno hablar hacer,0.0
5014,YuT4WiUnVl4,UCzsykPqkkst4n9_cy5vGVNQ,"Bla bla bla, luego a la  hora de votar se meara en las bragas y rendirá pleitesia a su amo",[0. 0. 0. ... 0. 0. 0.],luego hora votar meara braga rendir pleitesia,0.0
5017,YuT4WiUnVl4,UCEG2kT5l71oCeAFGOI0IdHA,"Jajaja lo que hay que oír, ya lo veremos",[0. 0. 0. ... 0. 0. 0.],jajaja veremo,0.0
5020,YuT4WiUnVl4,UCS0ndBpV1u8d27eTtAJbNsQ,"Si Page es lo q tienes q hacer ahora está en tu mano ,no tanto decir y luego lo apollallas,,está en tu mano ,💪👍",[0. 0. 0. ... 0. 0. 0.],page hacer ahora mano decir luego apollalla mano,0.0
5021,YuT4WiUnVl4,UCFz7LW-d4eoHkat9tjdUG-Q,Las palabras se las lleva el viento mientras que los hechos permanecen y por ellos nos conocemos unos y otros...hay que ser consecuentes.,[0. 0. 0. ... 0. 0. 0.],palabra lleva viento mientra hecho permanecen conocemo consecuent,0.0
5022,YuT4WiUnVl4,UCgi66A_5xMrsls4zK0Hc3WQ,"No los vote,serà capaz,de lo contrario es blablabla",[0. 0. 0. ... 0. 0. 0.],vote capaz contrario blablabla,0.0
5023,YuT4WiUnVl4,UCl1E0BGslstYAsc99T-zHqw,"Marchando un camión de vaselina para e palacio de Fuensalida.
¿ Quien se cree lo que este hombre pueda decir?.",[0. 0. 0. ... 0. 0. 0.],marchando cami vaselina palacio fuensalida cree hombr pueda decir,0.0
5030,4D2zSd3O6zQ,UCDHzPOmHaPuSQpwjEWVlG0A,Eso dije yo  uy. Hsce ya que les a dado  a  esos no quieren  a tu  españa mia  si viva. No en partes yo. No tomo de.  Si esto ok  viva ❤😊❤,[0. 0. 0. ... 0. 0. 0.],dije hsce dado quieren espa viva part tomo viva,0.0
5031,4D2zSd3O6zQ,UCHx6h4rNWajuNutUh-3t1TQ,"A veces se gana y a veces se pierde.
A Feijoo le dieron un mes para formar gobierno y perdio.
Saber perder es importante.
La mayoria de Españoles no quiere gobierno de Derecha y asi lo dijeron las urnas.
Otra vez sera.
Se llama     D   E   M   O   C   R   A   C   I  A .",[0. 0. 0. ... 0. 0. 0.],vece gana vece pierd feijoo dieron formar gobierno perdio saber perder important mayoria espa ole quier gobierno derecha dijeron urna sera llama,0.0
5032,4D2zSd3O6zQ,UC9DV7fnubloBzfkm9vxO-Kg,"SÁNCHEZ, SAL A LA CALLE 🙏🙏 ESPAÑA TE ESTÁ ESPERANDO 🫵🫵🫵",[0. 0. 0. ... 0. 0. 0.],nchez call espa esperando,0.0
5033,4D2zSd3O6zQ,UCz4D3A89ocBG8lNeqK2erVw,"15000 millones de euros, a costa del erario público , amnistía para todo lo que se hizo,  pregunté a los que somos víctimas de ETA, a los que peleamos por un mejora de España trabajando… a lo mejor ya se nos hinchan las pelotas…",[0. 0. 0. ... 0. 0. 0.],millon euro costa erario blico amnist hizo pregunt ctima peleamo mejora espa trabajando mejor hinchan pelota,0.0
5038,4D2zSd3O6zQ,UC6EApiwK0VDI2Z5GqyZcxPA,Luego diran que había 4 gatos. Sus ganas.,[0. 0. 0. ... 0. 0. 0.],luego diran gato gana,0.0
5039,4D2zSd3O6zQ,UC6EApiwK0VDI2Z5GqyZcxPA,"Ánimo, hay que salir a las calles. Es lo único que les puede hacer daño
 No tiremos la bandera, al contrario arriba con ella. Y viva España!",[0. 0. 0. ... 0. 0. 0.],nimo salir call nico pued hacer tiremo bandera contrario arriba viva espa,0.0
5044,4D2zSd3O6zQ,UC-aiJ-zORxtjDrK5nerDI4w,pobres operarios que ahora tendrán que desinfectar (desratizar?) toda la plaza...,[0. 0. 0. ... 0. 0. 0.],pobr operario ahora tendr desinfectar desratizar toda plaza,0.0
5046,dVznlZplKAI,UCQMv6J-D6k81d983V11n3QQ,Tve a los pies de sanchez,[0. 0. 0. ... 0. 0. 0.],pie sanchez,0.0
5050,dVznlZplKAI,UCuE2MqyhfYBAw5ailTW3dGg,Esta gentuza aún no ha comprendido que perdieron las elecciones.,[0. 0. 0. ... 0. 0. 0.],gentuza comprendido perdieron eleccion,0.0
5051,dVznlZplKAI,UCKYHWrF4IXMxftLI-VmKDpg,Hola buenas tardes santa cruz Bailén  lo Borfapor ki si Bwede ayudarme  de eso lo. Bapiles Borki adinegado nosi Borki  X4886568B  nasimento 30/01/1982  tengo dos sentencia de Málaga 2009 otra sentencia de Madrid   nada lo Brisento renovación de 21/10/2016 sale desfavorable lo Brisento otro recurso nada sale sentencia 61 /20 lo desea nada lo Brisento otro recurso de apelación fenal desi ki no Borfapor si Bwides ayudarme  Motchas gracias,[0. 0. 0. ... 0. 0. 0.],hola buena tard santa cruz bail borfapor bwede ayudarm bapil borki adinegado nosi borki nasimento sentencia laga sentencia madrid brisento renovaci sale desfavor brisento recurso sale sentencia desea brisento recurso apelaci fenal desi borfapor bwide ayudarm motcha gracia,0.0
5052,dVznlZplKAI,UCKYHWrF4IXMxftLI-VmKDpg,Hola,[0. 0. 0. ... 0. 0. 0.],hola,0.0
5053,dVznlZplKAI,UCn8fTMMbjVhMl12_Q63RIZA,"Como se nota que rtv1 esta comprada por el socialismo. Que agonía,, 🤮🤮🤮🤮",[0. 0. 0. ... 0. 0. 0.],nota comprada socialismo agon,0.0
5054,dVznlZplKAI,UCC--wpi-bEnuLzaQO2NS-gA,Normal que nivel freijo,[0. 0. 0. ... 0. 0. 0.],normal nivel freijo,0.0
5057,dVznlZplKAI,UCwkl3BS-M9JmuVO7nC1Xoew,"El Rey saluda en diferentes lenguas. Y en cambio los grupos políticos, no hacen acto de presencia.",[0. 0. 0. ... 0. 0. 0.],saluda diferent lengua cambio grupo tico hacen acto presencia,0.0
5061,dVznlZplKAI,UCZEYlAOFp-vTB7TM0oQhziA,"Qué cultura quién sois vosotros para opinar solo estáis para informar con objetividad, seguro que el sobre que recibáis os merezca la pena",[0. 0. 0. ... 0. 0. 0.],cultura opinar solo informar objetividad seguro recib merezca pena,0.0
5063,dVznlZplKAI,UCCnYcxICh9pv9JZLlOA8Yww,"Viva España y Viva Nuestro Emperador Hispano Felipe VI, Rey de España y de todo el mundo Hispano, que acaso no se da cuenta España que sus reyes son admirados en el mundo, puesto que fue la única monarquía que paro la conquista para preguntarse si era correcto lo que hacían, acaso no es magnánima la monarquía española si fue la única que procuro los matrimonios mixtos y permitió el Mestizaje, acaso no fue la monarquía Hispánica la que suprimió la esclavitud desde el primer momento de la conquista de América y Oriente, por eso y más Vivan los únicos Reyes que deberían de prevalecer por siempre, que Viva los reyes de España, que Viva España y que Viva el Rey",[0. 0. 0. ... 0. 0. 0.],viva espa viva emperador hispano felip espa mundo hispano acaso cuenta espa rey admirado mundo puesto nica monarqu paro conquista preguntars correcto acaso magn nima monarqu espa nica procuro matrimonio mixto permiti mestizaj acaso monarqu hisp nica suprimi esclavitud primer momento conquista rica orient vivan nico rey deber prevalec siempr viva rey espa viva espa viva,0.0
5067,Yy-VJfGXdCU,UCddSpZf-uLG8KgJCCj5F8ug,"Tienes paga ?
Votantes psoe comunistas 

Vives de tu trabajo ?
Los dedos de frente con los que nace cualquier persona 
Se mantienen",[0. 0. 0. ... 0. 0. 0.],paga votant psoe comunista vive trabajo dedo frent nace cualquier persona mantienen,0.0
5070,Yy-VJfGXdCU,UCM_sjUgVrA-lEJ-oSNewOHQ,Los vascos y catalanes no son españoletiejen derecho a su independencia,[0. 0. 0. ... 0. 0. 0.],vasco catalan espa oletiejen derecho independencia,0.0
